time,AdrActCnt,AdrBal1in100KCnt,AdrBal1in100MCnt,AdrBal1in10BCnt,AdrBal1in10KCnt,AdrBal1in10MCnt,AdrBal1in1BCnt,AdrBal1in1KCnt,AdrBal1in1MCnt,AdrBalCnt,AdrBalNtv0.001Cnt,AdrBalNtv0.01Cnt,AdrBalNtv0.1Cnt,AdrBalNtv100Cnt,AdrBalNtv100KCnt,AdrBalNtv10Cnt,AdrBalNtv10KCnt,AdrBalNtv1Cnt,AdrBalNtv1KCnt,AdrBalNtv1MCnt,AdrBalUSD100Cnt,AdrBalUSD100KCnt,AdrBalUSD10Cnt,AdrBalUSD10KCnt,AdrBalUSD10MCnt,AdrBalUSD1Cnt,AdrBalUSD1KCnt,AdrBalUSD1MCnt,AssetEODCompletionTime,CapAct1yrUSD,CapMVRVCur,CapMrktCurUSD,CapMrktEstUSD,CapRealUSD,IssTotNtv,IssTotUSD,NDF,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,SER,SplyAct10yr,SplyAct180d,SplyAct1d,SplyAct1yr,SplyAct2yr,SplyAct30d,SplyAct3yr,SplyAct4yr,SplyAct5yr,SplyAct7d,SplyAct90d,SplyActEver,SplyActPct1yr,SplyAdrBal1in100K,SplyAdrBal1in100M,SplyAdrBal1in10B,SplyAdrBal1in10K,SplyAdrBal1in10M,SplyAdrBal1in1B,SplyAdrBal1in1K,SplyAdrBal1in1M,SplyAdrBalNtv0.001,SplyAdrBalNtv0.01,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalNtv10,SplyAdrBalNtv100,SplyAdrBalNtv100K,SplyAdrBalNtv10K,SplyAdrBalNtv1K,SplyAdrBalNtv1M,SplyAdrBalUSD1,SplyAdrBalUSD10,SplyAdrBalUSD100,SplyAdrBalUSD100K,SplyAdrBalUSD10K,SplyAdrBalUSD10M,SplyAdrBalUSD1K,SplyAdrBalUSD1M,SplyAdrTop100,SplyAdrTop10Pct,SplyAdrTop1Pct,SplyCur,TxCnt,TxCntSec,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,VelCur1yr,VtyDayRet180d,VtyDayRet30d,principal_market_price_usd,principal_market_usd
2016-11-06,22,346,483,494,241,469,489,77,420,499,483,472,421,80,0,242,3,359,16,0,,,,,,,,,1614335530,,,,,0,946.13309048,,0.995124359694,90.11134816,,,,,,,,,,,0.000001704133,100197.56156516,100197.56156516,4257.47470308,100197.56156516,100197.56156516,100197.56156516,100197.56156516,100197.56156516,100197.56156516,63875.06634504,100197.56156516,100197.56156516,100,100156.94891492,100197.55856852,100197.56154252,99709.0342954,100197.47842584,100197.5612974,93544.52074664,100195.52434508,100197.55856852,100197.50842584,100195.62434508,100169.94891492,99719.0342954,93844.52074664,0,40024.12469904,75897.52312292,0,,,,,,,,,95450.7200732,89856.3968728,48786.86027348,100197.56156516,35,0.00040509,38,1111.93055716,,29.26133045,,1.3176592,,5.150895385949863,,,,
2016-11-07,29,349,487,499,244,473,493,76,423,503,487,476,424,82,0,245,3,362,16,0,,,,,,,,,1614335530,,,,,0,1392.43012192,,0.99522081839,65.54587422,,,,,,,,,,,0.000001546555,101589.99168708,101589.99168708,2549.30593872,101589.99168708,101589.99168708,101589.99168708,101589.99168708,101589.99168708,101589.99168708,64498.63085608,101589.99168708,101589.99168708,100,101549.34425628,101589.98866684,101589.9916742,101104.47466708,101589.90852416,101589.99139572,94535.60385288,101587.91968644,101589.98866684,101589.93852416,101588.01968644,101562.34425628,101114.47466708,95138.4381826,0,40024.12469904,76075.04582124,0,,,,,,,,,96620.14385424,90846.10943292,53773.0000118,101589.99168708,60,0.00069444,65,1549.9067316,,23.84471895,,1.14192,,5.095551792892258,,,,
2016-11-08,25,347,489,501,237,474,495,75,423,505,489,478,425,83,0,243,2,362,17,0,,,,,,,,,1614335530,,,,,0,8606.36194636,,0.995010345509,1.13043294,,,,,,,,,,,0.000001639113,110196.35363344,110196.35363344,20739.74224128,110196.35363344,110196.35363344,110196.35363344,110196.35363344,110196.35363344,110196.35363344,63837.96616032,110196.35363344,110196.35363344,100,110152.65696536,110196.3506132,110196.35362056,109646.5119026,110196.2600302,110196.35334208,103024.20745796,110194.10522512,110196.3506132,110196.30047052,110194.31041744,110167.80199256,109709.01716556,103845.91234304,0,30601.81550976,84701.99000136,0,,,,,,,,,105244.10050676,99342.98676344,57106.0461006,110196.35363344,44,0.00050926,55,97481.54858316,,1772.50914344,,50,,5.582263358881769,,,,
2016-11-09,21,349,492,504,241,477,498,78,426,508,492,481,428,85,0,247,2,366,17,0,,,,,,,,,1614335530,,,,,0,702.51969476,,0.995029915065,157.85873927,,,,,,,,,,,0.000001639093,110898.8733282,110898.8733282,19930.15506648,110898.8733282,110898.8733282,110898.8733282,110898.8733282,110898.8733282,110898.8733282,63041.7342828,110898.8733282,110898.8733282,100,110853.85201348,110898.87030796,110898.87331532,110347.6965086,110898.77972496,110898.87303684,103805.10155208,110896.62491988,110898.87030796,110898.82016528,110896.8301122,110871.16018332,110410.20177156,104525.83741908,0,30601.81550976,84702.66858696,0,,,,,,,,,105754.1652222,99531.797552,57106.7246862,110898.8733282,27,0.0003125,27,702.51969476,,26.41751893,,2.39068488,,5.553332704823486,,,,
2016-11-10,52,354,501,513,242,484,506,83,432,517,501,489,434,88,0,247,2,369,17,0,,,,,,,,,1614335530,,,,,0,6645.6233526,,0.99467018122,3.48656611,,,,,,,,,,,0.00000188871,107044.4966808,107044.4966808,24854.1922826,107044.4966808,107044.4966808,107044.4966808,107044.4966808,107044.4966808,107044.4966808,64107.8692662,107044.4966808,107044.4966808,100,107000.3611248,107044.49393656,107044.49666792,106473.96891212,107044.39200356,107044.49636544,100146.73276688,107042.1440052,107044.49393656,107044.44244388,107042.34919752,107015.48544376,106526.47417508,100648.59807852,0,30993.81550976,79309.94885584,0,,,,,,,,,101660.5704028,95284.96816428,55422.62199508,107044.4966808,82,0.00094907,96,30701.98391568,,319.931982,,3.9496698,,6.040215335701813,,,,
2016-11-11,166,357,542,557,248,520,548,83,465,563,542,527,468,98,0,258,2,379,20,0,,,,,,,,,1614335530,,,,,0,25787.98794924,,0.994920364667,0.70484561,,,,,,,,,,,0.000002566579,121832.48463004,121832.48463004,89065.31230172,121832.48463004,121832.48463004,121832.48463004,121832.48463004,121832.48463004,121832.48463004,95335.03665088,121832.48463004,121832.48463004,100,121766.76941812,121832.48165384,121832.48461064,121213.62003636,121832.33564752,121832.48424712,113580.5916212,121829.78036252,121832.48165384,121832.4103872,121830.09788228,121789.60853196,121321.99946312,115190.94661624,0,41012.88,93412.01430388,0,,,,,,,,,115389.01036388,109303.95169812,58047.11414276,121832.48463004,242,0.00280093,339,172849.88838884,,523.1081948,,15.852942,,6.762609258050223,,,,
2016-11-12,38,358,548,564,249,526,554,87,470,570,548,533,474,102,0,261,2,382,20,0,,,,,,,,,1614335530,,,,,0,3654.079519,,0.994879351861,21.57235752,,,,,,,,,,,0.000002567148,125486.56414904,125486.56414904,90631.46861256,125486.56414904,125486.56414904,125486.56414904,125486.56414904,125486.56414904,125486.56414904,97786.27609124,125486.56414904,125486.56414904,100,125416.52439536,125486.56113984,125486.56412964,124843.99160788,125486.41513352,125486.56373312,117038.81601408,125483.7332914,125486.56113984,125486.4898732,125484.17556428,125441.8411836,124976.82476768,118670.71901948,0,41012.88,93539.01430388,0,,,,,,,,,118470.71901948,112092.17680336,58047.11414276,125486.56414904,52,0.00060185,63,5817.00743692,,92.33345138,,5.34891556,,6.612042504740437,,,,
2016-11-13,24,362,552,568,252,530,558,88,475,574,552,537,479,106,0,264,3,387,19,0,,,,,,,,,1614335530,,,,,0,2571.7189114,,0.994861417588,12.95363582,,,,,,,,,,,0.000002413115,128058.28306044,128058.28306044,12807.59896752,128058.28306044,128058.28306044,128058.28306044,128058.28306044,128058.28306044,128058.28306044,98260.87765796,128058.28306044,128058.28306044,100,127987.63130459,128058.28005124,128058.28304104,127400.24501939,128058.13001132,128058.28264452,119185.79513107,128055.4754832,128058.28005124,128058.204751,128055.91775608,128014.22494731,127533.72752383,121201.62637779,0,52504.25686667,94257.15702779,0,,,,,,,,,120595.60651379,113829.55283451,63423.87390667,128058.28306044,46,0.00053241,52,9885.89495576,,190.11336453,,6.10190556,,6.556455161020533,,,,
2016-11-14,69,359,567,583,251,544,573,88,485,588,567,552,491,107,0,263,3,386,23,0,,,,,,,,,1614335531,,,,,0,4704.93020436,,0.99494228388,10.46856318,,,,,,,,,,,0.000002604154,132763.2132648,132763.2132648,15439.9707908,132763.2132648,132763.2132648,132763.2132648,132763.2132648,132763.2132648,132763.2132648,103129.06483788,132763.2132648,132763.2132648,100,132680.92431415,132763.21025572,132763.21324552,132091.73462087,132763.04809928,132763.212849,123801.48554519,132760.06801528,132763.21025572,132763.13459496,132760.770893,132710.10027919,132227.06099043,125955.51988403,0,52504.25686667,99731.91647767,0,,,,,,,,,125242.50002003,118329.09029171,63423.87390667,132763.2132648,122,0.00141204,144,12682.08549472,,88.08779448,,1.9476,,6.419647523808326,,,,
2016-11-15,56,369,575,592,259,554,582,94,493,598,576,562,499,112,0,274,3,397,24,0,,,,,,,,,1614335531,,,,,0,4074.39327916,,0.994852882076,14.83940035,,,,,,,,,,,0.000002547636,136837.60654396,136837.60654396,12295.3637486,136837.60654396,136837.60654396,136837.60654396,136837.60654396,136837.60654396,136837.60654396,106917.08090432,136837.60654396,136837.60654396,100,136755.08758347,136837.60217888,136837.60651868,136133.28724659,136837.43994468,136837.60612216,127768.81098211,136834.3968928,136837.60352888,136837.52644036,136835.09977052,136785.62576419,136303.04298175,129832.12037775,0,52504.25686667,103496.04495987,0,,,,,,,,,128545.75453803,121495.06190955,65393.66590667,136837.60654396,80,0.00092593,102,9221.23558432,,91.38466259,,10.26856626,,6.296618967796186,,,,
2016-11-16,36,372,575,591,262,554,582,94,493,597,576,564,501,114,0,276,3,400,25,0,,,,,,,,,1614335531,,,,,0,1553.03129184,,0.994919961907,77.90818164,,,,,,,,,,,0.000002703414,138390.6378358,138390.6378358,8467.61739036,138390.6378358,138390.6378358,138390.6378358,138390.6378358,138390.6378358,138390.6378358,107939.24341692,138390.6378358,138390.6378358,100,138308.63224823,138390.63350372,138390.63781052,137687.60812383,138390.46104964,138390.637447,128973.26384219,138387.12685384,138390.63485372,138390.57504568,138388.1116964,138339.17042895,137846.36385899,131277.68496719,0,52504.25686667,104582.75059299,0,,,,,,,,,129763.05507123,122584.55827331,65393.66590667,138390.6378358,55,0.00063657,62,1776.32996856,,28.68586407,,3.0153738,,6.238809257237056,,,,
2016-11-17,30,375,582,598,263,561,589,97,499,604,583,571,508,118,0,278,3,404,25,0,,,,,,,,,1614335531,,,,,0,1011.42925976,,0.994823555587,83.8894301,,,,,,,,,,,0.000002546518,139402.06709556,139402.06709556,3193.86743812,139402.06709556,139402.06709556,139402.05565556,139402.06709556,139402.06709556,139402.06709556,109110.72566844,139402.06709556,139402.06709556,100,139317.94850811,139402.06276348,139402.06707028,138680.46004423,139401.8903094,139402.06670676,129916.58373603,139398.4169136,139402.06411348,139402.00430544,139399.54095616,139349.87122387,138853.07932915,132369.08839163,0,52504.25686667,104643.24266007,0,,,,,,,,,130325.27116743,123134.64800347,69422.69854667,139402.06709556,57,0.00065972,66,1661.73577436,,26.33034854,,5.14233748,,6.206009806553612,,,,
2016-11-18,40,373,583,601,261,558,591,92,500,607,585,568,511,119,0,280,3,404,25,0,,,,,,,,,1614335531,,,,,0,8662.18908388,,0.994843286371,14.91959407,,,,,,,,,,,0.000002718896,148064.25617944,148064.25617944,10281.7911354,148064.25617944,148064.25617944,147887.27975848,148064.25617944,148064.25617944,148064.25617944,115367.89328408,148064.25617944,148064.25617944,100,147976.41982227,148064.24968344,148064.25615416,147300.73121163,148064.05956056,148064.25564408,137693.22132667,148060.4858234,148064.25236864,148064.17459312,148061.90232212,148011.24748687,147530.36127351,141045.56662339,0,52504.25686667,112649.11097831,0,,,,,,,,,138831.29882491,131381.51855451,72315.69867811,148064.25617944,77,0.0008912,92,9924.14777,,119.46288339,,4.1783972,,5.917168689647238,,,,
2016-11-19,37,371,581,600,262,557,590,93,499,606,583,566,509,123,0,282,3,403,26,0,,,,,,,,,1614335531,,,,,0,1904.3219302,,0.994868000228,55.66332134,,,,,,,,,,,0.000002487352,149968.57810964,149968.57810964,10833.22338296,149968.57810964,149968.57810964,148147.53091284,149968.57810964,149968.57810964,149968.57810964,37072.22256012,149968.57810964,149968.57810964,100,149878.08358995,149968.5708668,149968.57808436,149198.93940103,149968.39823504,149968.57757428,139283.72152943,149964.91209996,149968.573552,149968.49946072,149966.18915468,149914.39735023,149441.28146291,143030.53312383,0,52504.25686667,113659.26693579,0,,,,,,,,,140293.29477875,132269.40337115,72315.69867811,149968.57810964,46,0.00053241,56,2694.20822352,,49.27658298,,7.30092868,,5.860432101483235,,,,
2016-11-20,15,372,583,602,257,557,592,91,498,608,585,566,510,123,0,282,3,404,28,0,,,,,,,,,1614335531,,,,,0,5900.68723216,,0.994553228805,25.1867918,,,,,,,,,,,0.000002601303,155869.2653418,155869.2653418,8167.68354624,155869.2653418,155869.2653418,153203.14939384,155869.2653418,155869.2653418,155869.2653418,39754.19997928,155869.2653418,155869.2653418,100,155779.52607363,155869.25809896,155869.26531652,155020.28111715,155869.07428656,155869.26480644,144807.59413415,155865.36247256,155869.26078416,155869.17551224,155866.91760412,155815.83983391,155338.58981919,148873.86677883,0,52504.25686667,120643.28081611,0,,,,,,,,,146129.34813803,138068.47891523,73445.96483359,155869.2653418,17,0.00019676,22,6188.53193304,,281.29690605,,12.01936192,,5.678279161448116,,,,
2016-11-21,52,373,588,606,261,559,596,92,500,612,589,568,511,125,0,284,3,407,28,0,,,,,,,,,1614335531,,,,,0,2160.09991732,,0.994858484689,43.51112006,,,,,,,,,,,0.000002754708,158029.36525912,158029.36525912,8741.5849604,158029.36525912,158029.36525912,154613.04281084,158029.36525912,158029.36525912,158029.36525912,34307.22872204,158029.36525912,158029.36525912,100,157937.74975595,158029.35935148,158029.36523384,157216.85485803,158029.16293696,158029.36472376,146682.99580435,158025.50868724,158029.36070148,158029.26416264,158026.9343718,157976.20257011,157504.76805707,150895.46968855,0,52504.25686667,121159.71084215,0,,,,,,,,,147868.34285351,139870.37804279,73445.96483359,158029.36525912,102,0.00118056,123,3631.93052836,,34.10963623,,3.89664,,5.627211658408973,,,,
2016-11-22,29,376,589,608,262,560,597,93,499,614,590,570,511,126,0,285,3,410,29,0,,,,,,,,,1614335531,,,,,0,1116.45256392,,0.994785537163,85.18561391,,,,,,,,,,,0.000002864876,159145.81782304,159145.81782304,3839.61263688,159145.81782304,159145.81782304,155236.65777288,159145.81782304,159145.81782304,159145.81782304,30207.74633636,159145.81782304,159145.81782304,100,159055.58454919,159145.81164688,159145.81779776,158315.95787027,159145.60740948,159145.81721632,147655.38604427,159141.77086844,159145.81299688,159145.72103612,159143.296553,159094.61878275,158606.61706931,151890.63752847,0,52504.25686667,122770.34014483,0,,,,,,,,,148699.00909571,140639.03673587,73445.96483359,159145.81782304,37,0.00042824,45,1868.22411112,,41.71391066,,3,,5.599530196436471,,,,
2016-11-23,29,380,592,612,262,567,601,91,500,618,594,577,516,126,0,287,4,415,29,0,,,,,,,,,1614335531,,,,,0,4101.32584904,,0.994644967668,11.59199454,,,,,,,,,,,0.000002576963,163247.14367208,163247.14367208,5318.4211112,163247.14367208,163247.14367208,159040.862345,163247.14367208,163247.14367208,163247.14367208,27886.86554108,163247.14367208,163247.14367208,100,163157.21081507,163247.13589592,163247.1436468,162372.94993963,163246.94612732,163247.14306536,151334.22395643,163242.393579,163247.13884592,163247.0635066,163244.51491228,163197.24504863,162696.07685783,155893.09763087,0,63092.25686667,126581.14387883,0,,,,,,,,,152701.46919811,144641.49683827,76657.96483359,163247.14367208,47,0.00054398,64,14082.7485,,268.64044531,,36.15264144,,5.5641696424489515,,,,
2016-11-24,40,385,594,612,266,568,601,93,502,618,596,578,517,128,0,291,4,419,30,0,,,,,,,,,1614335532,,,,,0,2161.49126704,,0.994640844581,34.2749054,,,,,,,,,,,0.000002667337,165408.63493912,165408.63493912,7885.76309128,165408.63493912,165408.63493912,160321.15429624,165408.63493912,165408.63493912,165408.63493912,29918.0474738,165408.63493912,165408.63493912,100,165320.4138468,165408.62815608,165408.63491384,164522.18435676,165408.43046652,165408.6343324,153264.74409036,165403.9838036,165408.63110608,165408.5478458,165405.99982928,165359.44808036,164845.31127496,157826.73779988,0,63092.25686667,127952.20581627,0,,,,,,,,,154353.05015084,145760.83933532,76657.96483359,165408.63493912,56,0.00064815,66,4825.93994132,,73.71186325,,25.1139456,,5.520871291559601,,,,
2016-11-25,26,389,597,614,267,570,604,92,506,620,599,581,520,129,0,294,4,424,30,0,,,,,,,,,1614335532,,,,,0,4013.67423348,,0.994526799581,23.25450964,,,,,,,,,,,0.000002877351,169422.3091726,169422.3091726,8231.19145476,169422.3091726,169422.3091726,161086.31963572,169422.3091726,169422.3091726,169422.3091726,32805.18338388,169422.3091726,169422.3091726,100,169333.429829,169422.30246092,169422.30914732,168495.02691908,169422.08860076,169422.30863724,157016.70164812,169417.82814472,169422.30541092,169422.22215064,169419.72984624,169374.12856916,168849.346536,161847.44258976,0,63092.25686667,131423.82419223,0,,,,,,,,,158269.97851356,150113.69908884,76657.96483359,169422.3091726,43,0.00049769,48,7285.56790972,,151.78266479,,22.14143548,,5.433082316115878,,,,
2016-11-26,18,393,597,615,269,571,605,93,505,621,600,582,521,133,0,297,4,428,30,0,,,,,,,,,1614335532,,,,,0,2476.28284444,,0.994507050477,65.0748202,,,,,,,,,,,0.000002761477,171898.59201704,171898.59201704,7040.21333816,171898.59201704,171898.59201704,162974.58111764,171898.59201704,171898.59201704,171898.59201704,26689.12181712,171898.59201704,171898.59201704,100,171811.55327412,171898.58359536,171898.59199176,170954.36172796,171898.3757652,171898.59148168,159189.90691392,171893.77289956,171898.58825536,171898.50931508,171896.01701068,171852.25201428,171325.26552488,164427.64701236,0,63092.25686667,133093.36858123,0,,,,,,,,,160296.03685936,151955.25435464,78310.21535039,171898.59201704,28,0.00032407,29,2641.55308436,,92.10317854,,8.12994336,,5.370354307541152,,,,
2016-11-27,26,394,600,618,270,573,608,95,507,624,603,585,525,136,0,300,4,429,30,0,,,,,,,,,1614335532,,,,,0,2144.31115056,,0.994457915569,45.29608661,,,,,,,,,,,0.000002981615,174042.9031676,174042.9031676,4756.58044064,174042.9031676,174042.9031676,163378.84351012,174042.9031676,174042.9031676,174042.9031676,26848.0290976,174042.9031676,174042.9031676,100,173953.80852916,174042.89474592,174042.90314232,173078.3427036,174042.66967672,174042.90263224,161248.10259588,174037.8755196,174042.89940592,174042.82046564,174040.36968124,173994.83260504,173479.12902204,166592.36729732,0,63092.25686667,134307.36455183,0,,,,,,,,,162055.26697488,153490.784653,78310.21535039,174042.9031676,42,0.00048611,49,3842.3386258,,78.415074,,10.911708,,5.3262653394840695,,,,
2016-11-28,53,396,603,624,272,577,612,94,517,630,607,591,536,140,0,307,4,434,30,0,,,,,,,,,1614335532,,,,,0,12241.93673728,,0.994543940662,9.02367007,,,,,,,,,,,0.000003279905,186284.83990488,186284.83990488,16455.69992168,186284.83990488,186284.83990488,174255.52374396,186284.83990488,186284.83990488,186284.83990488,33550.72461708,186284.83990488,186284.83990488,100,186186.19312424,186284.82935036,186284.8398796,185268.45876452,186284.57636596,186284.83902772,172604.46288812,186280.05323832,186284.8357652,186284.76344588,186282.70802004,186231.91503688,185739.60232052,178815.79996852,0,63092.25686667,146061.24096091,0,,,,,,,,,173670.37117156,165183.49544272,80349.56864003,186284.83990488,80,0.00092593,101,20644.02161504,,205.52772292,,12.1104,,5.087676395050449,,,,
2016-11-29,34,390,607,626,265,582,616,89,515,634,610,596,539,144,0,310,5,438,32,0,,,,,,,,,1614335532,,,,,0,29944.42164684,,0.994395503912,3.55218801,,,,,,,,,,,0.000002565136,216229.26155172,216229.26155172,44695.17956192,216229.26155172,216229.26155172,200056.23836424,216229.26155172,216229.26155172,216229.26155172,61221.96280088,216229.26155172,216229.26155172,100,216112.39107652,216229.25202284,216229.2614858,215017.40550116,216229.00515988,216229.26067456,200917.16043536,216223.40398352,216229.25672768,216229.1938476,216227.04500732,216177.14627252,215684.84834328,208897.27906552,0,90677.83392927,175793.77601387,0,,,,,,,,,203132.7037834,194043.99745308,99952.52890575,216229.26155172,51,0.00059028,58,60872.1332076,,1050.45495671,,18.64060288,,4.664879133334794,,,,
2016-11-30,21,393,609,627,266,583,618,86,514,636,612,598,541,146,0,313,5,441,33,0,,,,,,,,,1614335532,,,,,0,4496.82753564,,0.994253645892,15.66629761,,,,,,,,,,,0.000002777279,220726.08908736,220726.08908736,41958.60166148,220726.08908736,220726.08908736,205812.34445096,220726.08908736,220726.08908736,220726.08908736,71340.3444086,220726.08908736,220726.08908736,100,220610.08198208,220726.07955848,220726.08899972,219457.7188186,220725.81095952,220726.0882102,204221.21549948,220719.61775136,220726.08426332,220726.02138324,220723.87254296,220674.83717808,220179.2169492,213297.74143708,0,90677.83392927,179938.89967967,0,,,,,,,,,207166.078214,197879.64807924,100144.01836703,220726.08908736,36,0.00041667,41,14089.23120476,,343.88100499,,12,,4.633718178320862,,,,
2016-12-01,36,391,610,629,262,584,620,83,511,639,615,600,543,150,0,315,6,441,36,0,,,,,,,,,1614335532,,,,,0,16395.67073232,,0.994133506676,10.40843372,,,,,,,,,,,0.000003010292,237121.75981968,237121.75981968,30279.6515362,237121.75981968,237121.75981968,216971.52101252,237121.75981968,237121.75981968,237121.75981968,85682.54687316,237121.75981968,237121.75981968,100,237000.99945384,237121.74583108,237121.75972636,235730.68659876,237121.45660024,237121.75887292,219173.54475352,237114.25520628,237121.755147,237121.68996988,237119.5411296,237071.42163576,236580.0124314,229814.81118096,0,100727.57282587,196478.45877055,0,,,,,,,,,222907.85262992,213137.36604072,100727.57282587,237121.75981968,51,0.00059028,63,22781.69474912,,361.61578967,,13.05303944,,4.409398306498706,,,,
2016-12-02,40,361,612,630,217,562,625,57,498,644,620,606,548,154,1,316,7,444,36,0,,,,,,,,,1614335532,,,,,0,199394.29605228,,0.993565658932,1.70114827,,,,,,,,,,,0.000003935371,436516.05587196,436516.05587196,245407.56872256,436516.05587196,436516.05587196,415770.44218096,436516.05587196,436516.05587196,436516.05587196,282885.67748776,436516.05587196,436516.05587196,100,436288.9450544,436516.03294816,436516.05564924,433707.36268676,436514.89437972,436516.0549252,410180.86840403,436502.20786836,436516.05119928,436515.99242536,436513.83224692,436465.38325524,435978.4967558,429519.88323768,205463.91048852,305261.09616331,395776.92559839,0,,,,,,,,,422127.41229548,412810.3970512,295141.74441779,436516.05587196,55,0.00063657,67,256600.82804636,,3832.44118489,,15,,2.9834821149227437,,,,
2016-12-03,24,361,615,631,218,563,627,60,497,644,622,608,548,156,1,318,7,444,38,0,,,,,,,,,1614335532,,,,,0,5485.847383,,0.993610962757,65.57443109,,,,,,,,,,,0.000003983667,442001.90325496,442001.90325496,234313.41223976,442001.90325496,442001.90325496,420855.16439552,442001.90325496,442001.90325496,442001.90325496,284407.39446572,442001.90325496,442001.90325496,100,441770.390298,442001.88231264,442001.90303792,439177.93663348,442000.72750844,442001.90253484,415762.58082127,441987.4323994,442001.89880892,442001.83736888,441999.61847664,441951.14115112,441468.71755652,435046.65057324,205463.91048852,305321.05236231,400562.70742659,0,,,,,,,,,427221.92000428,417337.06088888,295141.74441779,442001.90325496,34,0.00039352,40,6740.46112092,,242.23988867,,16.6765934,,2.9683750939884823,,,,
2016-12-04,24,362,617,633,219,565,629,61,499,646,625,609,551,158,1,321,7,446,38,0,,,,,,,,,1614335533,,,,,0,1716.2557774,,0.99354778671,132.05797368,,,,,,,,,,,0.00000398923,443718.15903236,443718.15903236,8284.0210732,443718.15903236,443718.15903236,423293.16716804,443718.15903236,443718.15903236,443718.15903236,284549.90055036,443718.15903236,443718.15903236,100,443481.82636208,443718.13551496,443718.15881532,440855.19482948,443716.98164404,443718.15831224,417380.47012815,443703.53125748,443718.15553032,443718.07968968,443715.9312316,443667.01020288,443189.59599012,436782.94649636,205463.91048852,305546.38000395,401196.03506823,0,,,,,,,,,428633.07776432,418583.21053135,295141.74441779,443718.15903236,42,0.00048611,50,3360.02549992,,67.20051,,10.23927864,,2.9644661590726553,,,,
2016-12-05,49,366,626,642,217,568,638,60,501,656,634,616,553,161,1,324,7,453,40,0,,,,,,,,,1614335533,,,,,0,16308.05794616,,0.993300884433,13.91675915,,,,,,,,,,,0.000004251946,460026.21697852,460026.21697852,19403.09315512,460026.21697852,460026.21697852,437886.6114706,460026.21697852,460026.21697852,460026.21697852,299093.94325012,460026.21697852,460026.21697852,100,459792.9232854,460026.19346012,460026.21676048,456944.44818716,460024.94407456,460026.2162574,432258.6823866,460011.16672504,460026.21347548,460026.12287324,460023.8069254,459977.27434148,459492.24180384,453068.7666936,205463.91048852,309950.14271703,417615.82147868,0,,,,,,,,,444134.06097476,434367.1187898,299369.74441779,460026.21697852,69,0.00079861,91,33055.55640908,,557.22258565,,15.44598704,,2.9696018867891545,,,,
2016-12-06,34,364,625,644,215,568,639,62,499,658,635,616,553,159,1,322,7,450,40,0,,,,,,,,,1614335533,,,,,0,2375.60142844,,0.993253368133,88.12091799,,,,,,,,,,,0.000004326978,462401.81840696,462401.81840696,20839.34835976,462401.81840696,462401.81840696,438325.11335008,462401.81840696,462401.81840696,462401.81840696,288840.56894612,462401.81840696,462401.81840696,100,462166.98632828,462401.786969,462401.81818892,459282.1635634,462400.52304056,462401.81754544,435580.22526588,462386.30148268,462401.81476352,462401.72244796,462399.3858914,462351.6103538,461863.73733644,455432.97549732,205463.91048852,310036.09330899,419761.92810516,0,,,,,,,,,446700.19260124,436927.25041628,299369.74441779,462401.81840696,52,0.00060185,67,5247.3558938,,101.48879376,,9.33952,,2.9690507615728388,,,,
2016-12-07,31,364,626,645,214,568,640,62,495,659,636,616,553,160,1,322,7,450,40,0,,,,,,,,,1614335533,,,,,0,1429.9788128,,0.993209621062,125.65404347,,,,,,,,,,,0.00000435632,463831.79721976,463831.79721976,6252.54564792,463831.79721976,463831.79721976,439140.54520188,463831.79721976,463831.79721976,463831.79721976,287055.62798284,463831.79721976,463831.79721976,100,463598.25032796,463831.7657818,463831.79700172,460682.20355324,463830.49306936,463831.79635824,436683.52144508,463814.78211316,463831.79357632,463831.69247676,463829.35865332,463782.87435348,463297.74094572,456990.37931392,205463.91048852,310183.72948819,420834.56428436,0,,,,,,,,,447991.76157808,438030.54659548,299369.74441779,463831.79721976,47,0.00054398,61,3691.34000304,,63.27924407,,7.07833032,,2.968219326993561,,,,
2016-12-08,52,365,628,646,217,570,641,63,497,661,638,619,557,164,1,323,7,451,42,0,,,,,,,,,1614335533,,,,,0,5604.4860226,,0.993303698594,41.53184397,,,,,,,,,,,0.00000474844,469436.28324236,469436.28324236,8315.06751088,469436.28324236,469436.28324236,444273.40372516,469436.28324236,469436.28324236,469436.28324236,282425.55528884,469436.28324236,469436.28324236,100,469199.96361572,469436.25189468,469436.28302388,466292.79639872,469434.86170324,469436.28205304,441432.0544742,469418.12004768,469436.27973888,469436.18550908,469433.82097756,469385.5754336,468901.58149092,462677.13872168,205463.91048852,310210.26251731,426240.09731348,0,,,,,,,,,452811.2093416,442779.0796246,299369.74441779,469436.28324236,68,0.00078704,85,11303.0445646,,133.04847515,,4.1048,,2.9568733285422297,,,,
