time,AdrActCnt,AdrBal1in100KCnt,AdrBal1in100MCnt,AdrBal1in10BCnt,AdrBal1in10KCnt,AdrBal1in10MCnt,AdrBal1in1BCnt,AdrBal1in1KCnt,AdrBal1in1MCnt,AdrBalCnt,AdrBalNtv0.001Cnt,AdrBalNtv0.01Cnt,AdrBalNtv0.1Cnt,AdrBalNtv100Cnt,AdrBalNtv100KCnt,AdrBalNtv10Cnt,AdrBalNtv10KCnt,AdrBalNtv1Cnt,AdrBalNtv1KCnt,AdrBalNtv1MCnt,AdrBalUSD100Cnt,AdrBalUSD100KCnt,AdrBalUSD10Cnt,AdrBalUSD10KCnt,AdrBalUSD10MCnt,AdrBalUSD1Cnt,AdrBalUSD1KCnt,AdrBalUSD1MCnt,AssetEODCompletionTime,BlkCnt,CapAct1yrUSD,CapMVRVCur,CapMVRVFF,CapMrktCurUSD,CapMrktEstUSD,CapMrktFFUSD,CapRealUSD,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,IssTotNtv,IssTotUSD,NDF,NVTAdj,NVTAdj90,NVTAdjFF,NVTAdjFF90,PriceBTC,PriceUSD,ROI1yr,ROI30d,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,SER,SplyAct10yr,SplyAct180d,SplyAct1d,SplyAct1yr,SplyAct2yr,SplyAct30d,SplyAct3yr,SplyAct4yr,SplyAct5yr,SplyAct7d,SplyAct90d,SplyActEver,SplyActPct1yr,SplyAdrBal1in100K,SplyAdrBal1in100M,SplyAdrBal1in10B,SplyAdrBal1in10K,SplyAdrBal1in10M,SplyAdrBal1in1B,SplyAdrBal1in1K,SplyAdrBal1in1M,SplyAdrBalNtv0.001,SplyAdrBalNtv0.01,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalNtv10,SplyAdrBalNtv100,SplyAdrBalNtv100K,SplyAdrBalNtv10K,SplyAdrBalNtv1K,SplyAdrBalNtv1M,SplyAdrBalUSD1,SplyAdrBalUSD10,SplyAdrBalUSD100,SplyAdrBalUSD100K,SplyAdrBalUSD10K,SplyAdrBalUSD10M,SplyAdrBalUSD1K,SplyAdrBalUSD1M,SplyAdrTop100,SplyAdrTop10Pct,SplyAdrTop1Pct,SplyCur,SplyFF,TxCnt,TxCntSec,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,VelCur1yr,VtyDayRet180d,VtyDayRet30d,principal_market_price_usd,principal_market_usd
2019-06-23,878,154,1649,2052,106,1012,1839,84,350,5249,5249,5249,5249,1649,154,1839,350,2052,1012,106,1727,179,1877,484,96,2332,1212,118,1622814037,20220,316761930.802560952,71.53838590237,71.53838590237,19120000000,67579822.03103268,19120000000,267269099.78222799687149785934,0.0030971,0.0059216552,0.001,0.001912,8.08653,15.46144536,0,0,0.997555858248,382.878274298334,,382.878274298334,,0.0001771284271644936,1.912,,,2.21397696630662,0.000207198483343074,0.00718800890076025,1.94191402581435,2.21397696630662,0.000030525453,165670465.900921,165670465.900921,124138767.884417,165670465.900921,165670465.900921,165670465.900921,165670465.900921,165670465.900921,165670465.900921,165670365.900921,165670465.900921,165670465.900921,1.656704659,9991846064.613998,9999989198.055514,9999999245.863258,9975558582.483932,9999721443.874544,9999998615.056374,9834617220.576932,9997526384.704304,10000000000,10000000000,10000000000,9999999245.863258,9999998615.056374,9999989198.055514,9991846064.613998,9997526384.704304,9999721443.874544,9975558582.483932,9999999487.840419,9999998909.892625,9999995521.558825,9993736886.663669,9998472251.28099,9949746821.400344,9999866422.997342,9984098187.214815,9966712929.912917,9998663164.434311,9125372493.997996,10000000000,147059350.311494,2611,0.240451388889,7981,26117961.428671,49937542.251618952,3467.67130284,6630.18753103008,0.009526,0.018213712,1.068532161688,,,,
2019-06-24,2082,145,603,1605,107,390,897,84,227,5673,5673,5673,5673,603,145,897,227,1605,390,107,673,150,965,235,96,1954,419,111,1622814037,20228,248162111.37930404190880239075,46.002006666691,46.002006666691,14107333445.4751,49862504.37121560292358400765,14107333445.4751,306667784.03147164949435745952,0.0033895,0.004781680671343785145,0.001,0.00141073334454751,16.245855,22.91856935918388807105,0,0,0.998300224016,181.164399770566,,181.164399770566,,0.0001281994564582119,1.41073334454751,,,1.912,0.000177128427164494,0.0062370840773466,1.6761851110033,1.912,0.000010587963,175910006.195325,175910006.195325,62582755.111772,175910006.195325,175910006.195325,175910006.195325,175910006.195325,175910006.195325,175910006.195325,175608372.679949,175910006.195325,175910006.195325,1.759100062,9996887543.049012,9999984083.066825,9999998933.400541,9983002240.158487,9999902497.961707,9999996675.8246,9828613175.792872,9999399353.121304,10000000000,10000000000,10000000000,9999998933.400541,9999996675.8246,9999984083.066825,9996887543.049012,9999399353.121304,9999902497.961707,9983002240.158487,9999999249.633262,9999997248.882068,9999990210.057148,9997310162.500327,9999464688.591446,9947672361.163468,9999927145.170333,9986579179.464568,9967332173.256383,9999979992.88206,9208762948.377625,10000000000,150341498.920473,4793,0.434375,14245,55198482.774013,77870340.21773147709307185763,3986.20260167,5623.4689282979048709203417,0.106551,0.15031504859488173801,1.074210507294,,,,
2019-06-25,884,148,679,1713,110,452,1011,84,251,6045,6045,6045,6045,679,148,1011,251,1713,452,110,756,161,1104,279,96,2132,488,114,1622814038,20226,295595236.1044061715400238174,48.357835034294,48.357835034294,15660103314.3865,61491029.62866529637505701125,15660103314.3865,323837973.79020006153552852904,0.00208882,0.003271113700515680893,0.001,0.00156601033143865,7.187615,11.25587934840341231975,0,0,0.998367463075,412.124338825659,,412.124338825659,,0.00013354725375744157,1.56601033143865,,,1.41073334454751,0.000128199456458212,0.00455370895896084,1.2383438602065,1.41073334454751,0.000011014398,188756887.595276,188756887.595276,71013171.967922,188756887.595276,188756887.595276,188756887.595276,188756887.595276,188756887.595276,188756887.595276,188304348.279247,188756887.595276,188756887.595276,1.887568876,9995936960.411939,9999983176.982025,9999998883.96639,9983674630.751103,9999897519.575015,9999996593.112048,9824068017.446074,9999262139.693743,10000000000,10000000000,10000000000,9999998883.96639,9999996593.112048,9999983176.982025,9995936960.411939,9999262139.693743,9999897519.575015,9983674630.751103,9999999249.972401,9999997350.666066,9999989780.418474,9996948724.690029,9999472959.575193,9943135902.376863,9999926751.791699,9987072437.830679,9962792721.924714,9999972217.563164,9304223786.170124,10000000000,156778601.962476,3441,0.310578703704,10200,24264521.790911,37998491.81198488038512411015,2508.8157762,3928.83142520547596243013,0.005,0.00783005165719325,1.076769499386,,,,
2019-06-26,619,148,690,1789,109,438,1052,85,242,6300,6300,6300,6300,690,148,1052,242,1789,438,109,769,158,1148,269,96,2216,480,114,1622814038,20210,309667045.67375635173294906032,46.703084973068,46.703084973068,15784759047.8024,88549592.75994124886940236,15784759047.8024,337981078.91384097149254886308,0.00160419,0.0025321752616894132056,0.001,0.00157847590478024,6.785735,10.7111191937239418764,0,0,0.998329098732,670.112661153287,,670.112661153287,,0.00012271005007411466,1.57847590478024,,,1.56601033143865,0.000133547253757441,0.00495303419483635,1.37725375941024,1.56601033143865,0.000012356608,196181040.670918,196181040.670918,36535360.053158,196181040.670918,196181040.670918,196181040.670918,196181040.670918,196181040.670918,196181040.670918,185461973.918886,196181040.670918,196181040.670918,1.9618104067,9996335539.14053,9999982218.261339,9999998845.021569,9983290987.31953,9999884123.647277,9999996478.608302,9834672731.093157,9999260871.711684,10000000000,10000000000,10000000000,9999998845.021569,9999996478.608302,9999982218.261339,9996335539.14053,9999260871.711684,9999884123.647277,9983290987.31953,9999999217.081032,9999997253.821209,9999988980.442794,9997120675.088777,9999463210.190631,9943768620.336157,9999918419.367311,9987665003.582352,9963278144.678274,9999974406.729849,9377682772.888437,10000000000,156790697.578716,4230,0.366516203704,11844,14922863.840223,23555381.00210832676928759352,1320.2248249,2083.943074997361426979976,0.0107615,0.01698676844929255276,1.078333173668,,,,
2019-06-27,615,152,714,1821,109,462,1080,84,243,6472,6472,6472,6472,714,152,1080,243,1821,462,109,790,157,1154,262,96,2182,499,113,1622814038,20168,288677731.71304460976186305196,40.595705349073,40.595705349073,13984957032.8193,83483275.72116950388544919796,13984957032.8193,344493510.15251697663103474765,0.00136578,0.0019100374616283943554,0.001,0.00139849570328193,2.652337,3.70928189815568437041,0,0,0.998185275736,634.298757703846,,634.298757703846,,0.00012587949152542306,1.39849570328193,,,1.57847590478024,0.000122710050074114,0.00472547982119658,1.36699784515923,1.57847590478024,0.000012360736,206420177.792172,206420177.792172,34235740.906568,206420177.792172,206420177.792172,206420177.792172,206420177.792172,206420177.792172,206420177.792172,193900974.874723,206420177.792172,206420177.792172,2.0642017779,9996321104.242914,9999981537.249798,9999998811.091451,9981852757.358275,9999883815.665952,9999996406.489752,9822628524.099095,9999171439.56773,10000000000,10000000000,10000000000,9999998811.091451,9999996406.489752,9999981537.249798,9996321104.242914,9999171439.56773,9999883815.665952,9981852757.358275,9999999140.135967,9999997040.252249,9999988204.868548,9996791049.334795,9999328236.985275,9941473622.060926,9999915070.382563,9985759488.490621,9960909562.101844,9999972573.507625,9399467036.853257,10000000000,160015332.299496,1942,0.175856481481,5824,15765441.566053,22047902.29046746211097632229,2909.72349522,4069.2358058036493846673746,0.026802,0.03748248183936228786,1.080027796632,,,,
2019-06-28,625,158,700,1825,110,447,1072,85,244,6606,6606,6606,6606,700,158,1072,244,1825,447,110,780,161,1155,263,96,2206,487,115,1622814038,20161,310490142.7058467229702172808,40.163363153635,40.163363153635,14370332735.9965,86360728.7440462837307105593,14370332735.9965,357797047.05072099554052168807,0.00233231,0.0033516070743491996915,0.001,0.00143703327359965,5.802785,8.33879512454494502525,0,0,0.998125261295,621.803750056359,,621.803750056359,,0.00011628168731735828,1.43703327359965,,,1.39849570328193,0.000125879491525424,0.00476952246799431,1.22952086855702,1.39849570328193,0.000012132713,216063294.016912,216063294.016912,89963262.902454,216063294.016912,216063294.016912,216063294.016912,216063294.016912,216063294.016912,216063294.016912,198973946.247294,216063294.016912,216063294.016912,2.1606329402,9996817289.483622,9999981396.694007,9999998783.487032,9981252612.947702,9999885402.345232,9999996352.812762,9830284253.390346,9999252264.965489,10000000000,10000000000,10000000000,9999998783.487032,9999996352.812762,9999981396.694007,9996817289.483622,9999252264.965489,9999885402.345232,9981252612.947702,9999999127.691268,9999997051.323152,9999988345.888662,9997066679.471458,9999407574.6146,9939078772.751346,9999918723.929133,9985607869.40748,9958851047.181913,9999976941.1714,9445344856.103517,10000000000,163241882.74146,2488,0.22806712963,7559,16082244.597421,23110720.60066218496177650265,2294.07259196,3296.658646699512914848814,0.002059,0.00295885151034167935,1.081761886104,,,,
2019-06-29,512,162,706,1841,111,457,1084,85,260,6674,6674,6674,6674,706,162,1084,260,1841,457,111,791,169,1171,282,96,2245,496,115,1622814038,20178,342510019.84880972457371617339,40.009916608618,40.009916608618,14961380905.9237,100304002.20173823677058852416,14961380905.9237,373941816.78201577466555620932,0.00119536,0.0017884236279704954032,0.001,0.00149613809059237,2.504285,3.74675617819911330545,0,0,0.997925789383,448.722180801672,,448.722180801672,,0.00012525904689446882,1.49613809059237,,,1.43703327359965,0.000116281687317358,0.00464388754120242,1.26358101776826,1.43703327359965,0.000012151958,228929416.343647,228929416.343647,103238918.304635,228929416.343647,228929416.343647,228929416.343647,228929416.343647,228929416.343647,228929416.343647,206050969.395797,228929416.343647,228929416.343647,2.2892941634,9996247984.760916,9999981185.036482,9999998773.429782,9979257893.832686,9999885280.862953,9999996353.237599,9825370669.816068,9999266280.227645,10000000000,10000000000,10000000000,9999998773.429782,9999996353.237599,9999981185.036482,9996247984.760916,9999266280.227645,9999885280.862953,9979257893.832686,9999999133.48472,9999997073.480642,9999988504.09443,9996789009.74772,9999443035.341719,9933863819.295068,9999918157.775865,9982862627.162539,9954743657.73235,9999976797.216853,9440382673.151674,10000000000,169689302.871127,2095,0.191666666667,6322,22285504.099963,33342191.55200707595436508231,3686.90327857,5516.1164313984686264265109,0.0015,0.002244207135888555,1.084092746357,,,,
2019-06-30,523,162,732,1876,111,471,1116,85,261,6748,6748,6748,6748,732,162,1116,261,1876,471,111,811,171,1193,284,96,2252,507,114,1622814038,20183,341403260.6351985525093144816,37.071582721366,37.071582721366,14250257801.208,100582730.8454367983513358,14250257801.208,384398419.35842157049985422266,0.00128152,0.001826199037740407616,0.001,0.0014250257801208,2.882135,4.107116676788461908,0,0,0.997833233939,662.80184744503,,662.80184744503,,0.00013142821683226208,1.4250257801208,,,1.49613809059237,0.000125259046894468,0.00469701153964126,1.31491944686187,1.49613809059237,0.000012395895,239576901.272802,239576901.272802,40816016.782312,239576901.272802,239576901.272802,239576901.272802,239576901.272802,239576901.272802,239576901.272802,120105398.830336,239576901.272802,239576901.272802,2.3957690127,9996141901.630197,9999980992.650693,9999998765.623119,9978332339.393453,9999882708.347317,9999996314.903425,9823237344.781243,9999235127.201348,10000000000,10000000000,10000000000,9999998765.623119,9999996314.903425,9999980992.650693,9996141901.630197,9999235127.201348,9999882708.347317,9978332339.393453,9999999107.530052,9999996970.309373,9999987920.140529,9996878198.760728,9999419574.798437,9931579809.319243,9999912837.765423,9981233949.997935,9953549435.927286,9999973890.141811,9462136750.554592,10000000000,172916510.850112,2249,0.204282407407,6731,15087465.489947,21500027.2798573716648455976,2373.60639188,3382.450300288514318539104,0.0015,0.0021375386701812,1.085690420819,,,,
2019-07-01,369,159,710,1889,111,458,1109,85,250,6826,6826,6826,6826,710,159,1109,250,1889,458,111,794,166,1182,265,96,2251,489,114,1622814038,20174,330357158.51425370904695976255,34.049750107273,34.049750107273,13395762141.1089,94551435.9602975400706157025,13395762141.1089,393417340.77066568356099573013,0.00112301,0.0015043574842086705789,0.001,0.00133957621411089,2.103405,2.81767130664191658045,0,0,0.997914797567,794.11410029711,,794.11410029711,,0.0001267391700759794,1.33957621411089,,,1.4250257801208,0.000131428216832262,0.00488590268798976,1.25467677066997,1.4250257801208,0.000012104468,246613186.345295,246613186.345295,36951154.604802,246613186.345295,246613186.345295,246613186.345295,246613186.345295,246613186.345295,246613186.345295,125469158.32523,246613186.345295,246613186.345295,2.4661318635,9996305362.356526,9999979936.968315,9999998744.922451,9979147975.671353,9999885171.426641,9999996239.526452,9823970403.140933,9999235533.572005,10000000000,10000000000,10000000000,9999998744.922451,9999996239.526452,9999979936.968315,9996305362.356526,9999235533.572005,9999885171.426641,9979147975.671353,9999999078.231924,9999996873.233406,9999987367.118011,9996902333.058793,9999362504.316982,9932312867.678933,9999911478.556409,9982049586.275835,9954282494.286976,9999976982.385621,9486461435.397188,10000000000,172929900.053715,1873,0.17306712963,5734,12592648.835046,16868812.85207883002516225094,2535.92302314,3397.0621626145240959959946,0.0015,0.002009364321166335,1.087144519081,,,,
2019-07-02,657,162,741,1931,111,475,1151,85,257,6938,6938,6938,6938,741,162,1151,257,1931,475,111,786,164,1181,264,96,2178,480,114,1622814038,20172,289781384.293990176378543008,28.465462003942,28.465462003942,11306594497.648,79805444.0137230706815548,11306594497.648,397203969.36055571126836563606,0.00136017,0.001537889063786588016,0.001,0.0011306594497648,3.630285,4.104616040589406968,0,0,0.997749425103,543.236001805539,,543.236001805539,,0.00010502049970777343,1.1306594497648,,,1.33957621411089,0.000126739170075979,0.00455851530222126,1.18623309482071,1.33957621411089,0.000012695074,256294133.79446,256294133.79446,42040078.361874,256294133.79446,256294133.79446,256294133.79446,256294133.79446,256294133.79446,256294133.79446,133606755.235433,256294133.79446,256294133.79446,2.5629413379,9996213477.807275,9999979569.107272,9999998729.205366,9977494251.03351,9999879291.767843,9999996225.917534,9821475919.686489,9999189195.859087,10000000000,10000000000,10000000000,9999998729.205366,9999996225.917534,9999979569.107272,9996213477.807275,9999189195.859087,9999879291.767843,9977494251.03351,9999998970.314325,9999996512.04524,9999983878.085207,9996398634.025293,9999254774.162585,9929667699.283489,9999884057.836782,9980393121.910238,9952728429.078604,9999974084.274897,9508273052.753741,10000000000,176185848.000489,2669,0.242731481481,8008,18408205.580564,20813411.5928778129772513472,2587.47601082,2925.554202673360891255136,0.0028815,0.0032579952044972712,1.08921656987,,,,
2019-07-03,525,163,762,1963,111,492,1177,85,259,7033,7033,7033,7033,762,163,1177,259,1963,492,111,799,164,1201,263,96,2185,497,114,1622814038,20227,295998223.87282317241276099019,27.090856764956,27.090856764956,11087304624.2209,78257628.2040906203138119025,11087304624.2209,409263712.86135150818560665419,0.00175584,0.0019467532951392025056,0.001,0.00110873046242209,3.871633,4.29259744641862357297,0,0,0.997630310168,653.796206371606,,653.796206371606,,0.00009276507305669135,1.10873046242209,,,1.1306594497648,0.000105020499707773,0.00389115294832247,1.00168621108628,1.1306594497648,0.000012689668,266970407.962091,266970407.962091,39146092.556519,266970407.962091,266970407.962091,266970407.962091,266970407.962091,266970407.962091,266970407.962091,141773734.908079,266970407.962091,266970407.962091,2.6697040796,9995925619.355944,9999979420.224877,9999998722.853766,9976303101.676299,9999879066.68999,9999996187.392805,9818979949.37669,9999165302.384301,10000000000,10000000000,10000000000,9999998722.853766,9999996187.392805,9999979420.224877,9995925619.355944,9999165302.384301,9999879066.68999,9976303101.676299,9999998941.432971,9999996420.754197,9999983000.52164,9996020299.141224,9999203884.578858,9927021044.03269,9999883889.714734,9979199232.825273,9951172279.642934,9999972335.523684,9530061289.561308,10000000000,179435210.114703,2205,0.202199074074,6701,15295286.057864,16958349.58381369874533181576,2435.04211179,2699.8053666221892719454411,0.0015,0.001663095693633135,1.090848291589,,,,
2019-07-04,589,166,772,1981,111,502,1186,86,264,7127,7127,7127,7127,772,166,1186,264,1981,502,111,781,166,1195,266,86,2134,504,111,1622814039,20257,278765097.91662918425558284484,24.064699450402,24.064699450402,10054655954.9396,70968874.23141409358255821,10054655954.9396,417817640.96669328930586245834,0.00165894,0.0016680070949887500024,0.001,0.00100546559549396,4.271765,4.2951127395352560394,0,0,0.997496686607,337.960220844019,,337.960220844019,,0.00008995836645236695,1.00546559549396,,,1.10873046242209,0.000092765073056692,0.00367059756971814,0.981657224573961,1.10873046242209,0.000012626498,277249762.862029,277249762.862029,36477597.309645,277249762.862029,277249762.862029,277249762.862029,277249762.862029,277249762.862029,277249762.862029,148403000.382257,277249762.862029,277249762.862029,2.7724976286,9995890496.541096,9999979513.896284,9999998708.75209,9974966866.073783,9999879557.624163,9999996117.557828,9817748471.499687,9999141461.039454,10000000000,10000000000,10000000000,9999998708.75209,9999996117.557828,9999979513.896284,9995890496.541096,9999141461.039454,9999879557.624163,9974966866.073783,9999998861.59422,9999996207.466654,9999980412.588148,9995890496.541096,9999161407.989297,9817748471.499687,9999881547.624163,9974966866.073783,9945976646.048928,9999972328.381867,9538858607.839673,10000000000,182685603.496128,2575,0.234375,7737,29589281.173465,29751004.2153162057651197714,3981.16832135,4002.927776987866857264046,0.002271,0.00228341236736678316,1.09392852152,,,,
2019-07-05,570,167,788,2009,111,511,1210,86,264,7224,7224,7224,7224,788,167,1210,264,2009,511,111,827,170,1242,272,98,2252,521,115,1622814039,20260,326026216.4347225741424907609,25.802737268948,25.802737268948,11235641189.9595,79304633.6038776517506418875,11235641189.9595,435443769.89338737832975737988,0.00141839,0.0015936521107426655205,0.001,0.00112356411899595,4.03816,4.537131682764685452,0,0,0.997291079587,510.770134194518,,510.770134194518,,0.00010215706019871394,1.12356411899595,,,1.00546559549396,0.0000899583664523671,0.00354675093634604,0.892664404692464,1.00546559549396,0.000013181593,290171438.303022,290171438.303022,38105053.349648,290171438.303022,290171438.303022,290171438.303022,290171438.303022,290171438.303022,290171438.303022,157261133.974981,290171438.303022,290171438.303022,2.901714383,9995602483.275776,9999979153.709796,9999998694.789139,9972910795.870081,9999874049.078616,9999996105.480208,9812452990.230722,9999062758.182414,10000000000,10000000000,10000000000,9999998694.789139,9999996105.480208,9999979153.709796,9995602483.275776,9999062758.182414,9999874049.078616,9972910795.870081,9999998932.220611,9999996411.369025,9999982903.505784,9995890553.942717,9999136769.642917,9929716740.852974,9999883720.820016,9976792863.154162,9942575635.926478,9999971061.30508,9555061068.057668,10000000000,189176401.414858,2847,0.258402777778,8531,19578278.623847,21997451.37345989491736641965,2512.76075235,2823.2478209617282486029825,0.004651,0.00522569671745016345,1.096072157718,,,,
2019-07-06,499,171,794,2025,112,518,1224,87,274,7278,7278,7278,7278,794,171,1224,274,2025,518,112,807,171,1239,275,98,2202,521,114,1622814039,20257,309458493.60590203227314410628,23.151619380065,23.151619380065,10285836126.0841,95023044.48616518974284287317,10285836126.0841,444281497.42910545164749414365,0.00119324,0.0012273471099088591484,0.001,0.00102858361260841,2.620345,2.69524392638038410145,0,0,0.997262475123,652.216317988929,,652.216317988929,,0.00009177042372881383,1.02858361260841,,,1.12356411899595,0.000102157060198714,0.00390318088596165,1.0026926779645,1.12356411899595,0.000012991563,300858860.487908,300858860.487908,39887298.257656,300858860.487908,300858860.487908,300858860.487908,300858860.487908,300858860.487908,300858860.487908,54804122.786153,300858860.487908,300858860.487908,3.0085886049,9995574236.621968,9999978850.506871,9999998685.550552,9972624751.226349,9999875896.290846,9999996084.620637,9819874978.222842,9999080244.190323,10000000000,10000000000,10000000000,9999998685.550552,9999996084.620637,9999978850.506871,9995574236.621968,9999080244.190323,9999875896.290846,9972624751.226349,9999998862.072073,9999996233.789113,9999980143.72943,9995574236.621968,9999090244.090323,9927313333.114842,9999878871.605115,9974578175.652531,9940664542.002473,9999970560.617783,9552638591.254927,10000000000,192431084.261686,2196,0.200902777778,6635,15332336.41077,15770589.9751172690969165757,2459.022414,2529.31015807717319490174,0.0015,0.001542875418912615,1.097703719089,,,,
2019-07-07,295,171,794,2043,112,517,1232,87,266,7325,7325,7325,7325,794,171,1232,266,2043,517,112,829,172,1253,267,98,2249,526,114,1622814039,20249,329182042.70282055237740683224,23.445184310724,23.445184310724,10690632336.7028,98762649.88702390871746129636,10690632336.7028,455984145.61461161031020401468,0.00135709,0.0014508150237816002852,0.001,0.00106906323367028,2.51469,2.6883626230783164132,0,0,0.997295200957,961.1115695361,,961.1115695361,,0.00009331757159555885,1.06906323367028,,,1.02858361260841,0.0000917704237288135,0.00358049509251385,0.917463341253003,1.02858361260841,0.000013052593,307916344.267758,307916344.267758,38313343.514831,307916344.267758,307916344.267758,307916344.267758,307916344.267758,307916344.267758,307916344.267758,49805924.767999,307916344.267758,307916344.267758,3.0791634427,9995920463.76442,9999978348.285895,9999998678.929786,9972952009.569883,9999875055.347802,9999996057.791465,9819908086.72346,9999057136.2362,10000000000,10000000000,10000000000,9999998678.929786,9999996057.791465,9999978348.285895,9995920463.76442,9999057136.2362,9999875055.347802,9972952009.569883,9999998883.087512,9999996264.06606,9999981744.833556,9996015143.5497,9999066642.73411,9927346441.61546,9999883847.131191,9974905433.996065,9940697650.503091,9999971117.681668,9572400733.029574,10000000000,192446546.676934,1853,0.171666666667,5714,10404619.314724,11123195.96970709217696520272,1925.48199001,2058.4620026139763705939028,0.0015,0.00160359485050542,1.098803939498,,,,
2019-07-08,541,173,808,2054,112,517,1243,87,264,7398,7398,7398,7398,808,173,1243,264,2054,517,112,839,174,1263,265,98,2246,526,116,1622814039,20244,333845512.97206998568149540936,22.530429921308,22.530429921308,10510519017.6164,104659607.20049150444242874304,10510519017.6164,466503260.4493693579129295066,0.00143782,0.0015112234453909212248,0.001,0.00105105190176164,2.948975,3.099525781997532319,0,0,0.99719629304,692.349140157601,,692.349140157601,,0.00008531526592635902,1.05105190176164,,,1.06906323367028,0.0000933175715955581,0.00349140481544773,0.951933984153383,1.06906323367028,0.00001341196,317629902.398274,317629902.398274,40209522.202055,317629902.398274,317629902.398274,317629902.398274,317629902.398274,317629902.398274,317629902.398274,51031990.485614,317629902.398274,317629902.398274,3.176299024,9995992541.527616,9999978386.07781,9999998665.941713,9971962930.396669,9999871646.274992,9999996025.237031,9817888545.375865,9999039882.58794,10000000000,10000000000,10000000000,9999998665.941713,9999996025.237031,9999978386.07781,9995992541.527616,9999039882.58794,9999871646.274992,9971962930.396669,9999998856.960339,9999996222.684507,9999981399.059465,9996088531.115781,9999049730.707112,9925176215.326865,9999880469.5805,9975891839.799222,9939021323.783372,9999970410.869466,9570094447.203439,10000000000,195712700.458065,2051,0.188935185185,6273,14443579.720087,15180951.93304329729339406268,2507.70013141,2635.7229921663950384971124,0.0015,0.00157657785264246,1.100377019791,,,,
2019-07-09,522,172,841,2092,116,544,1281,87,275,7465,7465,7465,7465,841,172,1281,275,2092,544,116,860,175,1297,275,99,2278,552,119,1622814039,20236,343872469.96207069696537890632,21.891199651462,21.891199651462,10401779880.1688,104087991.09937090775328466344,10401779880.1688,475158056.46924450070544229151,0.00127747,0.0013287961743519236936,0.001,0.00104017798801688,3.082535,3.2063850542916131908,0,0,0.997405141671,530.349557233592,,530.349557233592,,0.00008269092051431912,1.04017798801688,,,1.05105190176164,0.0000853152659263589,0.00335449636279674,0.938144404929918,1.05105190176164,0.000013570667,330590027.787139,330590027.787139,48697285.844844,330590027.787139,330590027.787139,330590027.787139,330590027.787139,330590027.787139,330590027.787139,53994001.54103,330590027.787139,330590027.787139,3.3059002779,9995402213.11606,9999977958.565923,9999998659.162121,9974051416.705746,9999869927.515606,9999996019.378584,9813603001.881402,9998975434.780194,10000000000,10000000000,10000000000,9999998659.162121,9999996019.378584,9999977958.565923,9995402213.11606,9998975434.780194,9999869927.515606,9974051416.705746,9999998844.513401,9999996178.250476,9999979834.071831,9995691535.832529,9998975434.780194,9930558221.945721,9999877814.081815,9976991607.163922,9935421235.526081,9999965530.944251,9584826218.33028,10000000000,202222910.528347,2413,0.21943287037,7242,18855488.542617,19613064.13533468396119537496,2785.72306014,2897.6478078686512035751632,0.001849,0.00192328909984321112,1.102394440431,,,,
2019-07-10,383,171,827,2098,117,527,1266,87,266,7534,7534,7534,7534,827,171,1266,266,2098,527,117,840,171,1284,266,88,2277,534,118,1622814039,20218,347939055.79017558824120688708,21.059554373981,21.059554373981,10256708000.3331,102636293.34080785105401104853,10256708000.3331,487033477.45122682388315121908,0.00108106,0.0011088116750840101086,0.001,0.00102567080003331,2.34158,2.4016902319419980298,0,0,0.997492323475,614.804672568279,,614.804672568279,,0.00008471869082407953,1.02567080003331,,,1.04017798801688,0.0000826909205143191,0.00337344387789546,0.928680652676951,1.04017798801688,0.000013852535,339230731.516268,339230731.516268,47549574.273218,339230731.516268,339230731.516268,339230731.516268,339230731.516268,339230731.516268,339230731.516268,50799025.28106,339230731.516268,339230731.516268,3.3923073152,9995730756.870232,9999977861.420118,9999998642.050015,9974923234.747693,9999866884.942592,9999995895.366546,9813384971.587659,9998998139.561377,10000000000,10000000000,10000000000,9999998642.050015,9999995895.366546,9999977861.420118,9995730756.870232,9998998139.561377,9999866884.942592,9974923234.747693,9999998820.640686,9999996074.169123,9999979154.641877,9995730756.870232,9998998139.561377,9823353891.582978,9999873823.140237,9975918219.962949,9935203205.232338,9999969033.99488,9609436721.657695,10000000000,202811319.574173,2166,0.198819444444,6586,16265328.560738,16682872.55769679114475818278,2683.57380625,2752.4632928048723434861875,0.0015,0.001538506200049965,1.10416184214,,,,
