time,AdrActCnt,CapMrktCurUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2020-09-23,334.0,91777859.89634609351711387110835031777185,9594.0,341652.94571097233154,18.27330454882,,0.0034799240668453224,35.61110545246741,,,2577225.804429135484616285,627.0,773.0,141037.75250632042,5022510.2772815762290199090675122,238.426696393791777603,8490.63822796275013251238700632541823,89.332799999,3181.23976112856953859553259,184303.836312401044087409,6563263.35021520585244240237647076384069,,,
2020-09-24,333.0,98823603.005815984463682070679165698359,6527.0,250814.6168560385698,16.540173626504,,0.003578274555268032,38.4272432750174,,,2571706.804429135484616285,564.0,673.0,155482.4551725554,5974762.12991277385393493746396,307.218362467490533611,11805.5547530907336133363955513098314,86.9240268189515,3340.2507250159861489928122561,206757.957940621129120249,7945138.3488300637217771618592221673326,,,
2020-09-25,323.0,102807089.051261559594165931134453669143516,18273.230223141333713221,726601.335929223598777096614360381608006,22.632599718578,,0.0037218768889343964,39.763157748051086,,-22.401325062824593,2585486.034652276818329506,572.0,676.0,114237.2536430239,4542433.9373116829397737847189554,220.026966956839928169,8748.966995930049869002892927982441534,74.8158,2974.9124574466404399588,148738.229662823791442501,5914301.689248713711456174750857379606086,,0.15184866116052212,
2020-09-26,489.0,106764746.351209655703701720873587584699796,25047.0,1026069.256637785096902,11.302358073718,,0.0038135951067180553,40.965754646775466,,-10.29687240681622,2606195.034652276818329506,955.0,1077.0,230588.6097090275,9446236.409681087643083385719315,252.775249182496765847,10355.128838787693198759268412186309702,99.95,4094.5271769452078267,272238.943369549016817707,11152473.759374345575083723368192281976462,,0.15063761108435503,
2020-09-27,330.0,100024186.4868264724902682731982568253906,8643.0,332503.4739552456843,14.470070258126,,0.003575747628826474,38.4708404437401,,-19.282358515664843,2600000.034652276818329506,552.0,622.0,179681.23086286947,6912487.963260280672467584904747,481.072062474412931569,18507.2465573941090939241896557212169,87.0,3346.9631186053887,299226.822859084843436071,11511507.3586991358564267320044464891471,,0.15075065255326728,
2020-09-28,291.0,100272178.22129190307722623432400407996253,14502.712276990763823613,559496.95267465467298744285999173482859,12.838039183287,,0.003596292685055071,38.57878043697543,,-23.6341377208069,2599153.656116798316574971,482.0,538.0,202457.21476691013,7810552.4363742056644143038281059,564.348801815697246959,21771.88851511794498043601525972521737,92.524,3569.46308115071468532,303619.65537684511886421,11713276.0211334543994849153228892763603,,0.15026081633658395,
2020-09-29,519.0,95196825.251905872083805653386182636035976,1627.0,62602.676260329736532,6.226632841756,,0.003549198456280269,38.477367093011516,,-48.962700728044034,2474099.254810916496946686,837.0,926.0,397341.4392156811,15288652.4179672834707360500835476,481.924152725913486356,18543.172535423519666822050502816875696,103.0,3963.168810580186148,446261.765424195888365607,17170977.767802179211475333374620869330212,,0.12890032667164056,
2020-09-30,727.0,87248450.32159327843885552985144001788132,10970.287312097013159713,398040.21953940497784755040211471213171,2.418673070815,,0.0033682043197997683,36.28348175534867,,-41.939644191951786,2404632.799847872678902796,984.0,1114.0,994195.0521809519,36072858.037065487211026516998973,966.430809772441509991,35065.47465418522266000645589549356197,118.89026329137185,4313.7526990210902364973993729395,1076603.922086499842129569,39062938.76476233804323249705746891182323,,0.12530111518090742,
2020-10-01,412.0,79607211.47827428960345989638248706249524,4587.0,157384.69804364100453,4.549804605611,,0.003234870239284586,34.31103074855919,,-52.54860805544184,2320163.799847872678902796,661.0,755.0,509948.0089730606,17496841.816041219977404974556914,777.453421971603336512,26675.22826684024504095492394072014528,99.95,3429.3875233184910405,586977.33358856051906653,20139797.3414643850059199382443212529107,,0.121553579333665,
2020-10-02,385.0,74095352.18918668568227133507711410617088,9695.007859881823003508,324687.89516853783977251594840468323976,8.384060241836,,0.003168389774379336,33.49021474362122,,-44.436521506624004,2212447.807707754501906304,681.0,895.0,263887.39392254053,8837645.4906004475846735944180466,360.052759357777504351,12058.24422992534336309784538804592822,65.03423004722092,2178.0103299674922055519581399224,322247.219625210866393807,10792128.58578318230996125192971776178454,,0.1178757276979742,
