time,AdrActCnt,AdrBalCnt,AdrBalNtv0.001Cnt,AdrBalNtv0.01Cnt,AdrBalNtv0.1Cnt,AdrBalNtv100Cnt,AdrBalNtv100KCnt,AdrBalNtv10Cnt,AdrBalNtv10KCnt,AdrBalNtv1Cnt,AdrBalNtv1KCnt,AdrBalNtv1MCnt,AdrBalUSD100Cnt,AdrBalUSD100KCnt,AdrBalUSD10Cnt,AdrBalUSD10KCnt,AdrBalUSD10MCnt,AdrBalUSD1Cnt,AdrBalUSD1KCnt,AdrBalUSD1MCnt,AssetCompletionTime,AssetEODCompletionTime,CapAct1yrUSD,CapMrktCurUSD,CapMrktEstUSD,CapRealUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,SplyAct10yr,SplyAct180d,SplyAct1d,SplyAct1yr,SplyAct2yr,SplyAct30d,SplyAct3yr,SplyAct4yr,SplyAct5yr,SplyAct7d,SplyAct90d,SplyActEver,SplyActPct1yr,SplyAdrBalNtv0.001,SplyAdrBalNtv0.01,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalNtv10,SplyAdrBalNtv100,SplyAdrBalNtv100K,SplyAdrBalNtv10K,SplyAdrBalNtv1K,SplyAdrBalNtv1M,SplyAdrBalUSD1,SplyAdrBalUSD10,SplyAdrBalUSD100,SplyAdrBalUSD100K,SplyAdrBalUSD10K,SplyAdrBalUSD10M,SplyAdrBalUSD1K,SplyAdrBalUSD1M,SplyCur,TxCnt,TxCntSec,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,VelCur1yr,VtyDayRet180d,VtyDayRet30d,principal_market_price_usd,principal_market_usd
2018-04-23,12,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1752781820,1752781820,,,,,0,,875.507341251016476385,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,9773114.75,17,0.000196759259259259,17,11162.80160031,,1026.155056118823529412,,245.82,3.678660662631,,,,
2018-04-24,20,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1752781827,1752781827,,,,,0,,312.877918182019610955,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,12013114.75,35,0.000405092592592593,35,38395.53401468,,1708.278081045428571429,,213.56,2.997704031341,,,,
2018-04-25,13,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1752781835,1752781835,,,,,0,,82.643133063999232585,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,12013114.75,16,0.000185185185185185,16,145361.31805043,,45448.049904763125,,651.99386,3.058235276868,,,,
2018-04-26,9,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1752781842,1752781842,,,,,0,,311.724413263510411349,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,12013114.75,12,0.000138888888888889,12,38537.61283639,,4856.68572118,,487.25,3.063086660532,,,,
2018-04-27,21,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1752781850,1752781850,,,,,0,,321.121185094225918778,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,12013114.75,36,0.000416666666666667,36,37409.91036289,,1390.928137229166666667,,500,3.067254889504,,,,
2018-04-28,7,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1752781856,1752781856,,,,,0,,221.647596576321022176,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,11998507.75,9,0.000104166666666667,9,54133.26350177,,6130.596111504444444444,,500,3.075587488795,,,,
2018-04-29,7,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1752781864,1752781864,,,,,0,,1783.899457329765090693,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,11998507.75,6,0.000069444444444444,6,6726,,2242,,2400,3.076708628214,,,,
2018-04-30,6,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1752781870,1752781870,,,,,0,,1599.146915294027222556,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,11998507.75,6,0.000069444444444444,6,7503.067814,,1334.355938,,439.8975,3.077375889159,,,,
2018-05-01,12,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1752781878,1752781878,,,,,0,,1582.933502161812248391,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,11998507.75,14,0.000162037037037037,14,7579.91901341,,716.226564905,,269,3.078211590741,,,,
2018-05-02,13,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1752781884,1752781884,,,,,0,,54.130482518092859211,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,11998507.75,19,0.000219907407407407,19,221658.983845,,11741.893886367368421053,,219,3.096805234925,,,,
2018-05-03,9,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1752781892,1752781892,,,,,0,,349.262956340301212358,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,11998507.75,10,0.000115740740740741,10,34353.79427502,,3515.757977502,,499.7874,3.099735397618,,,,
2018-05-04,6,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1752781898,1752781898,,,,,0,,95.607757034025458081,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,11998507.75,5,0.00005787037037037,5,125497.22033255,,50182.82603651,,123.00985,3.120647508975,,,,
2018-05-05,10,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1752781905,1752781905,,,,,0,,125.904125573972666273,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,11998507.75,13,0.000150462962962963,13,95298.76559089,,7524.347573313076923077,,378,3.128799899296,,,,
2018-05-06,6,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1752781912,1752781912,,,,,0,,1941.585876804873908978,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,11998507.75,7,0.000081018518518519,7,6179.7461,,1024.438885714285714286,,891.3261,3.129397562968,,,,
2018-05-07,11,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1752781919,1752781919,,,,,0,,180.225817154283926169,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,11998507.75,13,0.000150462962962963,13,66574.85558647,,9105.010947456923076923,,235.41,3.13926255158,,,,
2018-05-08,8,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1752781927,1752781927,,,,,0,,121.211960954961804094,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,11983707.75,8,0.000092592592592593,8,98865.71965,,12453.9299125,,382.85982,3.15145348014,,,,
2018-05-09,5,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1752781934,1752781934,,,,,0,,1467.692314758113900796,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,11983707.75,4,0.000046296296296296,4,8165,,4030.5,,4030.5,3.152798806673,,,,
2018-05-10,11,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1752781942,1752781942,,,,,0,,1525.810396478779532178,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,11983707.75,17,0.000196759259259259,17,7853.99534415,,587.281198328823529412,,500,3.153631919478,,,,
2018-05-11,10,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1752781949,1752781949,,,,,0,,349.220984944485989525,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,13395707.75,9,0.000104166666666667,9,38358.82815613,,4262.092017347777777778,,2000,2.824080877865,,,,
2018-05-12,13,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1752781956,1752781956,,,,,0,,718.277636435280498991,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,13395707.75,14,0.000162037037037037,14,18649.76308671,,2194.066424050714285714,,99,2.826373920571,,,,
2018-05-13,6,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1752781962,1752781962,,,,,0,,247.482027133511905978,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,13395707.75,7,0.000081018518518519,7,54128.00236509,,7741.00033787,,393.60204,2.830419022433,,,,
2018-05-14,16,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1752781969,1752781969,,,,,0,,14.74998761008994333,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,13405782.75,20,0.000231481481481481,20,908867.39056171,,58215.6245280855,,225.1,2.915143356706,,,,
2018-05-15,14,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1752781976,1752781976,,,,,0,,257.963420781505010082,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,13405782.75,16,0.000185185185185185,16,51967.76624138,,5133.86039008625,,1794.1552,2.921270695018,,,,
2018-05-16,353,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1752781983,1752781983,,,,,0,,0.984152483297986823,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,16193018.28,510,0.005902777777777778,510,16453769.66965087,,32628.436755510803921569,,691.66968,3.446079172626,,,,
2018-05-17,350,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1752781990,1752781990,,,,,0,,3.652636172117538895,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,16193018.28,546,0.006319444444444444,546,4433241.504754753244808474,,8404.066592847289134089,,784.80292,3.729449467178,,,,
2018-05-18,141,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1752781997,1752781997,,,,,0,,14.89144123210375661,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,16599966.78,188,0.002175925925925926,188,1114732.047843221088011656,,8367.601540529846212828,,425.94216,3.732787740312,,,,
2018-05-19,96,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1752824466,1752824466,,,,,0,,60.170753352577654121,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,16599966.78,113,0.00130787037037037,113,275880.98627801,,2634.157970025132743363,,,3.750719092499,,,,
2018-05-20,159,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1752824466,1752824466,,,,,0,,9.095174301835078855,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,16599966.78,209,0.002418981481481481,209,1825140.03900406,,8823.582804258899521531,,,3.86181141157,,,,
2018-05-21,760,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1752824466,1752824466,,,,,0,,1.332699140395786569,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,33105259.88,1399,0.01619212962962963,1399,24840760.28605253,,20103.80276793497498213,,,2.785997196498,,,,
2018-05-22,471,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1752824466,1752824466,,,,,0,,1.250799407541407801,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,33105259.88,1066,0.012337962962962963,1066,26467281.38852596,,26848.65714944169793621,,,3.650532579245,,,,
2018-05-23,191,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1752824466,1752824466,,,,,0,,4.138841586312625806,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,33105259.88,476,0.005509259259259259,476,7998677.69510215,,19845.651326386806722689,,,3.935880891435,,,,
2018-05-24,115,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1752824466,1752824466,,,,,0,,8.26928225007951921,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,33255259.88,208,0.002407407407407407,208,4021541.274598555420561134,,22265.319528632962796555,,,4.057389619463,,,,
2018-05-25,62,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1752824466,1752824466,,,,,0,,18.191312577022592033,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,33255259.88,98,0.001134259259259259,98,1828084.68268555,,20166.243489670408163265,,,4.116817567676,,,,
2018-05-26,47,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1752824466,1752824466,,,,,0,,39.057965117700811381,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,38624456.77,67,0.000775462962962963,67,988900.89777093,,19741.900244911194029851,,,3.578782899942,,,,
2018-05-27,52,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1752824466,1752824466,,,,,0,,30.674690556775421485,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,38624456.77,73,0.000844907407407407,73,1259163.69713691,,19614.75277071904109589,,,3.615854669282,,,,
2018-05-28,53,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1752824466,1752824466,,,,,0,,65.381831726886378983,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,38624456.77,88,0.001018518518518519,88,590752.136332650560747735,,8655.150535131938190315,,,3.635574124539,,,,
2018-05-29,279,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1752824466,1752824466,,,,,0,,4.259698372538877902,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,38624456.77,348,0.004027777777777778,348,9067415.9041404,,30116.886584924022988506,,,3.906922317058,,,,
2018-05-30,63,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1752824466,1752824466,,,,,0,,14.521279416609845259,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,38624456.77,116,0.001342592592592593,116,2659852.183948768785047627,,27763.321961230679181445,,,3.990303304567,,,,
2018-05-31,82,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1752824466,1752824466,,,,,0,,10.685107404398245365,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,41314986.77,122,0.001412037037037037,122,3866595.36552658,,36072.791372268606557377,,,3.836965479775,,,,
2018-06-01,55,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1752824467,1752824467,,,,,0,,42.928435952379955351,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,43393955.82,80,0.000925925925925926,80,1010844.09103878,,15530.416797454375,,,3.681771075225,,,,
2018-06-02,50,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1752824467,1752824467,,,,,0,,41.982186976710448518,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,43393955.82,84,0.000972222222222222,83,1033627.80609959,,17347.381108139277108434,,,3.714951563262,,,,
2018-06-03,49,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1752824467,1752824467,,,,,0,,114.850919627499207102,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,43393955.82,90,0.001041666666666667,90,377828.54469726,,5619.900213105333333333,,,3.726607357476,,,,
2018-06-04,85,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1752824467,1752824467,,,,,0,,51.315329227669772299,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,43393955.82,158,0.001828703703703704,158,845633.390121591905262144,,8689.454740659442438368,,,3.7582461842,,,,
2018-06-05,79,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1752824467,1752824467,,,,,0,,42.228856088401320189,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,43523902.82,124,0.001435185185185185,124,1030667.341044892297720335,,10629.409558324695949358,,,3.777308674339,,,,
2018-06-06,52,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1752824467,1752824467,,,,,0,,60.985414570673579692,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,43523902.82,74,0.000856481481481481,74,713677.24768947621337765,,12101.912713094543424022,,,3.797884529966,,,,
2018-06-07,50,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1752824467,1752824467,,,,,0,,62.1034453887536039,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,43858902.82,57,0.000659722222222222,57,706223.34309237,,19768.102783556666666667,,,3.794566857852,,,,
2018-06-08,57,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1752824467,1752824467,,,,,0,,44.894605175819894787,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,43858902.82,75,0.000868055555555556,75,976930.360524080940212192,,21880.949239993557362516,,,3.83198391773,,,,
2018-06-09,45,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1752824467,1752824467,,,,,0,,85.519601233508562004,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,43868902.82,59,0.00068287037037037,59,512968.982399921984753899,,8829.978546271898046676,,,3.842985991272,,,,
2018-06-10,64,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1752824467,1752824467,,,,,0,,22.299279044136411615,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,43868902.82,123,0.001423611111111111,123,1967278.97494674,,18228.783958988699186992,,,3.894096009595,,,,
2018-06-11,71,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1752824467,1752824467,,,,,0,,8.980728544935029543,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,43868902.82,149,0.001724537037037037,149,4884782.1867126,,39688.769797311677852349,,,4.028898257194,,,,
2018-06-12,66,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1752824467,1752824467,,,,,0,,20.735324777888139443,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,44393977.82,119,0.001377314814814815,119,2140982.99860444517949162,,28819.93223797262874438,,,4.058499078036,,,,
2018-06-13,121,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1752824468,1752824468,,,,,0,,13.446554553441025971,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,48500679.77,237,0.002743055555555556,237,3606922.47052896432158551,,19355.457278713083930847,,,3.80943447193,,,,
2018-06-14,116,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1752824468,1752824468,,,,,0,,25.812631899728430314,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,48660679.77,181,0.002094907407407407,181,1885149.873869000919636445,,14040.048030491451706681,,,3.849132626315,,,,
2018-06-15,125,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1752824468,1752824468,,,,,0,,31.067964072393458564,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,49360679.77,186,0.002152777777777778,188,1588796.731417015600274195,,12767.362968188174472461,,,3.84317386315,,,,
2018-06-16,56,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1752824468,1752824468,,,,,0,,33.853921394603907258,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,49360679.77,93,0.001076388888888889,93,1458049.1044050149,,18534.184210016449462366,,,3.878093948116,,,,
2018-06-17,95,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1752824468,1752824468,,,,,0,,35.172316608270634526,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,49360679.77,123,0.001423611111111111,123,1403395.753533988904985894,,13336.494231277633373869,,,3.911326650706,,,,
2018-06-18,82,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1752824468,1752824468,,,,,0,,20.025637074289001674,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,62102831.74,125,0.001446759259259259,125,3101166.345401020111188391,,42696.537128535680889507,,,3.194746581816,,,,
2018-06-19,83,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1752824468,1752824468,,,,,0,,25.958467776238516116,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,62590835.74,114,0.001319444444444444,114,2411191.457043296174369024,,32104.512452244878722535,,,3.228311644238,,,,
2018-06-20,109,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1752824468,1752824468,,,,,0,,12.628608274214888663,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,62590835.74,168,0.001944444444444444,168,4956273.43733498032398851,,36664.542163512025738027,,,3.326722905417,,,,
2018-06-21,83,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1752824468,1752824468,,,,,0,,21.139929467800305311,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,62590835.74,112,0.001296296296296296,112,2960787.349614219323476931,,28825.171526072760953719,,,3.378302648246,,,,
2018-06-22,119,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1752824468,1752824468,,,,,0,,12.579723351271672214,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,66936594.73,218,0.002523148148148148,218,5320990.999633822916483283,,32809.50879121088687245,,,3.265825815231,,,,
2018-06-23,78,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1752824468,1752824468,,,,,0,,53.687280294554814546,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,72892044.66,106,0.001226851851851852,106,1357715.351943298418203482,,14590.719366666871869844,,,3.020218136734,,,,
2018-06-24,110,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1752824468,1752824468,,,,,0,,12.725013979146775821,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,72892044.66,227,0.002627314814814815,227,5728248.6902924,,28581.603191919074889868,,,3.109226806402,,,,
2018-06-25,81,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1752824468,1752824468,,,,,0,,28.256071828655259927,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,72892044.66,138,0.001597222222222222,138,2579694.90954075831,,23782.227363020410289855,,,3.154251574076,,,,
2018-06-26,87,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1752824468,1752824468,,,,,0,,18.440198477617368248,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,80123627.46,163,0.001886574074074074,163,4345052.335377718757570045,,34594.663588364350613805,,,2.939941490903,,,,
2018-06-27,91,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1752824468,1752824468,,,,,0,,2.148234646480824457,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,80123627.46,137,0.001585648148148148,137,37297428.188888116622608292,,275482.572349811397484156,,,3.41097748376,,,,
2018-06-28,79,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1752824469,1752824469,,,,,0,,23.845232136013914411,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,80123627.46,107,0.001238425925925926,107,3360152.964876686552176547,,42045.090782785201422211,,,3.467126023914,,,,
2018-06-29,120,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1752824469,1752824469,,,,,0,,13.805245625252220379,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,83460644.36,163,0.001886574074074074,163,6045574.749306583441726735,,56872.105475788227802005,,,3.439571660282,,,,
2018-06-30,97,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1752824469,1752824469,,,,,0,,26.458292793449038404,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,83792510.88,123,0.001423611111111111,123,3166965.893609986504708523,,31226.503827121236493339,,,3.471786726583,,,,
2018-07-01,89,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1752824469,1752824469,,,,,0,,73.706398214513894584,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,83792510.88,123,0.001423611111111111,123,1136841.7520027453824584,,10974.378991586158486637,,,3.487896144976,,,,
2018-07-02,95,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1752824469,1752824469,,,,,0,,38.909019237596928456,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,88931845.66,137,0.001585648148148148,137,2285635.7575332332187594,,17241.289548270899407003,,,3.312892363336,,,,
2018-07-03,94,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1752824469,1752824469,,,,,0,,34.275908891532638107,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,88073790.35,113,0.00130787037037037,113,2569553.753591559508847932,,27493.480256260307119362,,,3.380442631459,,,,
