time,ReferenceRate,ReferenceRateUSD,principal_market_price_usd,principal_market_usd
2021-08-08,0.833508808029723,0.833508808029723,,
2021-08-09,0.821776334168723,0.821776334168723,,
2021-08-10,0.864222331263129,0.864222331263129,,
2021-08-11,0.868400772409272,0.868400772409272,,
2021-08-12,0.892619204608805,0.892619204608805,,
2021-08-13,0.91570657125187,0.91570657125187,,
2021-08-14,0.998600952459049,0.998600952459049,,
2021-08-15,0.960190953836071,0.960190953836071,,
2021-08-16,0.973005134629396,0.973005134629396,,
2021-08-17,0.945838365786042,0.945838365786042,,
2021-08-18,0.868936224151337,0.868936224151337,,
2021-08-19,0.875091369186153,0.875091369186153,,
2021-08-20,0.901531165984386,0.901531165984386,,
2021-08-21,0.947439730168831,0.947439730168831,,
2021-08-22,0.939397077959119,0.939397077959119,,
2021-08-23,0.937429100297457,0.937429100297457,,
2021-08-24,0.945877744894141,0.945877744894141,,
2021-08-25,0.911902965666336,0.911902965666336,,
2021-08-26,0.910387684517636,0.910387684517636,,
2021-08-27,0.867408127665116,0.867408127665116,,
2021-08-28,0.872075396927267,0.872075396927267,,
2021-08-29,0.873124649266138,0.873124649266138,,
2021-08-30,0.866660224268584,0.866660224268584,,
2021-08-31,0.848579578589076,0.848579578589076,,
2021-09-01,0.861289498397915,0.861289498397915,,
2021-09-02,0.878782679447646,0.878782679447646,,
2021-09-03,0.892617301562766,0.892617301562766,,
2021-09-04,0.888249475724584,0.888249475724584,,
2021-09-05,0.886248063966393,0.886248063966393,,
2021-09-06,0.924753360646311,0.924753360646311,,
2021-09-07,0.933622413824318,0.933622413824318,,
2021-09-08,0.800161584019386,0.800161584019386,,
2021-09-09,0.822327878109942,0.822327878109942,,
2021-09-10,0.816869799161559,0.816869799161559,,
2021-09-11,0.783395709053237,0.783395709053237,,
2021-09-12,0.786262698705313,0.786262698705313,,
2021-09-13,0.805308544481984,0.805308544481984,,
2021-09-14,0.775350795732567,0.775350795732567,,
2021-09-15,0.809998250394793,0.809998250394793,,
2021-09-16,0.801323577009942,0.801323577009942,,
2021-09-17,0.809721304922432,0.809721304922432,,
2021-09-18,0.792139704231774,0.792139704231774,,
2021-09-19,0.796769974386264,0.796769974386264,,
2021-09-20,0.782035530385864,0.782035530385864,,
2021-09-21,0.728759921033453,0.728759921033453,,
2021-09-22,0.698207277054347,0.698207277054347,,
2021-09-23,0.742379784930645,0.742379784930645,,
2021-09-24,0.765669345854197,0.765669345854197,,
2021-09-25,0.696807002195577,0.696807002195577,,
2021-09-26,0.687627513040712,0.687627513040712,,
2021-09-27,0.556743702345108,0.556743702345108,,
2021-09-28,0.566894299171724,0.566894299171724,,
2021-09-29,0.560868584915587,0.560868584915587,,
2021-09-30,0.563784622753909,0.563784622753909,,
2021-10-01,0.588941474062626,0.588941474062626,,
2021-10-02,0.617767089401931,0.617767089401931,,
2021-10-03,0.633280433234288,0.633280433234288,,
2021-10-04,0.629560951426166,0.629560951426166,,
2021-10-05,0.607650711825537,0.607650711825537,,
2021-10-06,0.640715499613822,0.640715499613822,,
2021-10-07,0.642681995821326,0.642681995821326,,
2021-10-08,0.684322613514172,0.684322613514172,,
2021-10-09,0.66471737284803,0.66471737284803,,
2021-10-10,0.68082358865956,0.68082358865956,,
2021-10-11,0.641690349322481,0.641690349322481,,
2021-10-12,0.640899926080991,0.640899926080991,,
2021-10-13,0.616796963365118,0.616796963365118,,
2021-10-14,0.609884505555141,0.609884505555141,,
2021-10-15,0.61968112006329,0.61968112006329,,
2021-10-16,0.626089910207348,0.626089910207348,,
2021-10-17,0.630346851008383,0.630346851008383,,
2021-10-18,0.625571422810981,0.625571422810981,,
2021-10-19,0.637031391057808,0.637031391057808,,
2021-10-20,0.626501215213,0.626501215213,,
2021-10-21,0.687407944143103,0.687407944143103,,
