time,AdrActCnt,AdrBal1in100KCnt,AdrBal1in100MCnt,AdrBal1in10BCnt,AdrBal1in10KCnt,AdrBal1in10MCnt,AdrBal1in1BCnt,AdrBal1in1KCnt,AdrBal1in1MCnt,AdrBalCnt,AdrBalNtv0.001Cnt,AdrBalNtv0.01Cnt,AdrBalNtv0.1Cnt,AdrBalNtv100Cnt,AdrBalNtv100KCnt,AdrBalNtv10Cnt,AdrBalNtv10KCnt,AdrBalNtv1Cnt,AdrBalNtv1KCnt,AdrBalNtv1MCnt,AdrBalUSD100Cnt,AdrBalUSD100KCnt,AdrBalUSD10Cnt,AdrBalUSD10KCnt,AdrBalUSD10MCnt,AdrBalUSD1Cnt,AdrBalUSD1KCnt,AdrBalUSD1MCnt,AssetEODCompletionTime,CapAct1yrUSD,CapMVRVCur,CapMVRVFF,CapMrktCurUSD,CapMrktFFUSD,CapRealUSD,IssTotNtv,IssTotUSD,NDF,NVTAdj,NVTAdj90,NVTAdjFF,NVTAdjFF90,PriceBTC,PriceUSD,ROI1yr,ROI30d,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,SER,SplyAct10yr,SplyAct180d,SplyAct1d,SplyAct1yr,SplyAct2yr,SplyAct30d,SplyAct3yr,SplyAct4yr,SplyAct5yr,SplyAct7d,SplyAct90d,SplyActEver,SplyActPct1yr,SplyAdrBal1in100K,SplyAdrBal1in100M,SplyAdrBal1in10B,SplyAdrBal1in10K,SplyAdrBal1in10M,SplyAdrBal1in1B,SplyAdrBal1in1K,SplyAdrBal1in1M,SplyAdrBalNtv0.001,SplyAdrBalNtv0.01,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalNtv10,SplyAdrBalNtv100,SplyAdrBalNtv100K,SplyAdrBalNtv10K,SplyAdrBalNtv1K,SplyAdrBalNtv1M,SplyAdrBalUSD1,SplyAdrBalUSD10,SplyAdrBalUSD100,SplyAdrBalUSD100K,SplyAdrBalUSD10K,SplyAdrBalUSD10M,SplyAdrBalUSD1K,SplyAdrBalUSD1M,SplyAdrTop100,SplyAdrTop10Pct,SplyAdrTop1Pct,SplyCur,SplyFF,TxCnt,TxCntSec,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,VelCur1yr,VtyDayRet180d,VtyDayRet30d,principal_market_price_usd,principal_market_usd
2023-03-13,538,1181,34358,75915,420,11341,59108,88,2794,109980,99256,81655,75241,10160,376,31926,1055,55956,2423,75,9693,358,30096,1030,11,54393,2301,73,1678755170,802805704.757729458308937836676327154068338,0.999193504862,0.999193504862,832910974.484442740762694188637897707129522,832910974.484442740762694188637897707129522,833583255.3267964700996114847310162569369396,2,1.979798445353594,0.966630076555,2.169711647263,13.48125246938229,2.169711647263,13.48125246938229,0.00004098209975473029,0.989899222676797,-0.6410439651845901,-0.7933451106700989,0.993063495032145,0.0000450042777802987,0.000625946133131386,0.918965863805158,0.993063495032145,0.000891363396,841409868.168649428958262426,791745257.163697236357898487,427459474.788226299912111051,810997408.995689507565732954,824770480.152722918531606116,728468868.005961498298287225,839329190.69479215947205015,841074022.163280445429781209,841409868.168649428958262426,619698359.353567157120929821,763382603.821648244332125411,841409868.168649428958262426,96.3855357116,834435625.948402229346866389,841317023.170285444919481414,841409567.469317680608971098,813332085.312808511158440474,840666759.013240068887758114,841402490.364552671062080874,731604651.046242151591753953,838594492.009121447757983538,841409866.802491095109279611,841409772.5990625262315054,841409505.505838482199467231,841399568.629151452382852585,841294311.474168675107560469,840557705.100138404979586287,809184117.800617944355864052,833240592.782701083362624437,838248328.056656908021357526,719500337.376565222427078998,841398004.913268295041561916,841276004.173252654295880314,840510953.1860610863946461,807380337.813624053325583273,832990338.499062134158889344,522518156.625501537446231502,838126226.456602962582049118,717500337.371306123670740869,740650582.005287110737297482,840637057.754637647985782884,833677029.098778873239955111,841409868.200683428958262426,841409868.200683428958262426,825,0.009548611111,1101,387798014.2024442,383880952.8146049966965840272274,518496.821206021807128889,513259.600272231181693693215823768688533,37378.1,37000.5521351355859457,21.011086658408,0.002394395971981844,0.004679670058652941,0.9949,coinbase-pax-usd-spot
2023-03-14,283,1158,34397,75933,407,11367,59216,84,2778,109976,99252,81650,75236,10142,362,31915,1031,55950,2397,74,10146,365,31930,1035,11,55986,2400,75,1678841707,804261836.0834719052232487330588899937278,1.005186625551,1.005186625551,834670383.5435186439360685524481404954114,834670383.5435186439360685524481404954114,830363598.4872075667670507635235488020227786,0,0,0.966947405288,7.242618114643,13.459001810628681,7.242618114643,13.459001810628681,0.00004038562338157343,1.0003122150789,0.17483579767700844,0.8786017626966371,0.989899222676797,0.0000409820997547303,0.000589967907135959,0.908776616018095,0.989899222676797,0.00089447006,834409868.168649428958262426,784770905.826581884190074024,369256400.942220143285816383,804010811.784434175057491302,817767653.437986876047895453,721537158.048379500828075107,832136358.623551357191839444,834071589.912180445429781208,834409868.168649428958262426,566663704.279269419022404716,739849739.012302563143458548,834409868.168649428958262426,96.3568196429,827465081.822487536886380883,834317430.270376087273054429,834409569.391116202964520881,806830457.00322130552487165,833670199.354472737145817352,834402586.134357083963341491,726707679.019791761562541367,831597921.11947998468381528,834409866.802475752286452052,834409772.594249102640984919,834409505.50102505860894675,834399568.932714548792332104,834294299.479423006086052394,833557443.175631879265044577,802604586.586112048105630603,826265062.019758188282242391,831243275.276447036919480279,717357173.010856871254263314,834399604.930400906705958008,834294449.471043406785037127,833557843.163814849265044577,802904565.934645708493423466,826305055.076247099536658443,526880442.58514615160241588,831246275.055071017222510582,718357124.886688639189281276,738641193.629644563185922883,833638315.54023448745290023,826935276.522121922154548783,834409868.200683428958262426,834409868.200683428958262426,360,0.004166666667,456,115208320.38812818,115244290.162968095918342013402,332968.928317278822706677,333072.8862375046503585416642711118153,25000,25007.8053769725,21.326769694556,0.002519134466393149,0.004930911750883654,0.9892,coinbase-pax-usd-spot
2023-03-15,250,1147,34423,75936,400,11380,59286,82,2763,109961,99235,81633,75219,10116,357,31893,1018,55932,2376,72,10120,359,31901,1019,11,55957,2378,73,1678927190,799068741.3920203763195017642433561449605,1.004780824286,1.004780824286,829468944.86967467888682369702557712879518,829468944.86967467888682369702557712879518,825522267.9624723322997505892264298400097376,0,0,0.967219504521,7.102869440778,13.150255155186176,7.102869440778,13.150255155186176,0.00004097006757847213,1.00007122735243,0.30797168580351075,0.42892421695419836,1.0003122150789,0.0000403856233815736,0.0005860427041357,0.926625900073651,1.0003122150789,0.000896018169,829409868.168649428958262426,780790619.175467488463115232,314384317.32579584349882686,799011829.89481671899922735,812761480.332243468702133604,720198219.544949724511938053,827134057.103243148552282481,829071551.293775665429781207,829409868.168649428958262426,550781475.230240897723017553,735835108.468015322938167773,829409868.168649428958262426,96.3349799091,822524988.74889607261560787,829317813.977628297944083636,829409571.055363082563151224,802221401.76626293869135415,828673250.089061364052993322,829402658.987074901227131018,723766635.092801554270413372,826604424.547686240910659368,829409866.802473720106516738,829409772.59422050730062555,829409505.500996463268587381,829399568.595916873282077248,829294283.769586790774321241,828557243.45332833846362685,798228326.660143816696060664,821308909.707367496487480703,826245115.087976128380053197,714416129.083866663962135319,829399593.595633009148405589,829294363.768794714461804589,828557643.44151130846362685,798428324.660143816696060664,821318909.327849904235181029,535594191.004340073758023704,826247115.0359457586830835,715416080.959698431897153281,737039163.260005043287053759,828640341.964419732991931487,822101757.994974683809697442,829409868.200683428958262426,829409868.200683428958262426,320,0.003703703704,378,116771098.65471524,116779415.9509127577012807720332,373764.244489719726336572,373790.86672728772828903169816664206996,18139.115736705677,18140.40773789502389434286074511,21.529917802566,0.0025156602828623645,0.00487511812160467,1.0005,coinbase-pax-usd-spot
2023-03-16,200,1163,34621,76039,405,11541,59639,93,2803,109984,99258,81656,75242,10133,359,31914,1023,55955,2384,80,9709,344,30145,1000,10,54447,2269,78,1679014290,772597836.985543080731176595040453278429916,1.001118537598,1.001118537598,802815185.558680759038612144960680105653704,802815185.558680759038612144960680105653704,801918209.8900484195087131461270790436370136,0,0,0.966544019379,5.669578603473,12.487562221461385,5.669578603473,12.487562221461385,0.00003969668131716627,0.994133471654004,-0.45810773179800146,-0.18022240432345,1.00007122735243,0.000040970067578472,0.000604114808183954,0.941693450436976,1.00007122735243,0.000906092389,807552716.428649428958262426,759028134.852437107514067485,405706313.047156987826753523,777157050.853666771717290979,790837656.540959802247016717,695546397.579454739428688284,805272251.189003597758926427,807214399.553775665429781207,807552716.428649428958262426,618047733.370490088027647945,709676699.424809452159328717,807552716.428649428958262426,96.2360766068,800724448.654500006147082588,807462099.350036585175830136,807552425.858510797400518464,780535248.428361723970201271,806827695.915350746438521947,807545777.226346002864120888,706253805.410330429216703721,804768234.406523212021737858,807552715.062220974390993624,807552620.854893392352795358,807552353.761669348320757189,807542416.802509472688060709,807437120.220772325212592151,806699914.765030014560862923,776301848.440978541518969334,799415358.088939431078740021,804382068.828200090237376914,694580189.487160563281179232,807540908.561545444599885983,807419427.944038568003025552,806657500.748006433387969994,774800338.222410982645729896,799185282.924601201875004928,494516664.226100810089346948,804267025.651011054798068506,692576502.560597416682651292,711593742.326989003883566333,806781675.13129438039705952,800161831.286976811845272151,807552716.460683428958262426,807552716.460683428958262426,266,0.003078703704,329,142436109.09036052,141600503.61888854147849706152208,585508.910328554073326038,582074.005709278380717318349789420156152,30800.971684413922,30620.276910943087564076704643688,22.308107209778,0.002554050482450296,0.005000635996163277,1,coinbase-pax-usd-spot
2023-03-17,236,1136,34597,76018,385,11516,59618,80,2776,109967,99239,81635,75221,10107,341,31890,1000,55934,2360,68,9721,329,30183,979,10,54491,2252,67,1679101065,776329673.538967401556572223235460717852168,1.004186300283,1.004186300283,806672904.059307422966722439350854291227622,806672904.059307422966722439350854291227622,803310007.1494278756891028745709809739349696,0,0,0.96675408668,6.133090119339,12.284163914702761,6.133090119339,12.284163914702761,0.00003638934998088817,0.998910520163647,-0.05584252667395933,0.3436358287441563,0.994133471654004,0.0000396966813171663,0.000592713441415283,0.935991503085872,0.994133471654004,0.000905760655,807552716.428649428958262426,758905647.128153909770667645,402010278.145831775515293387,777176391.546847275779121144,790822934.880143185233010303,694391709.651867734822344487,804247984.569730037589898194,807214339.789067734432268121,807552716.428649428958262426,618473786.757656671092588639,709652151.010496587354834061,807552716.428649428958262426,96.2384715828,800714496.192098791700516261,807462086.686826126160619754,807552425.846416062522469674,780704888.848211821578508979,806827747.107497734441845663,807545777.214251267986072098,706907763.85082055965976469,804767164.177097515405220166,807552715.062220314390993623,807552620.842798657474746568,807552353.749574613442708399,807542416.790414737810011919,807437107.557561866197381769,806699868.047177002564186639,776666582.495759966978424129,799440560.672741884861892835,804383678.871138048076984954,696020766.81405665560291224,807540973.777121186734548679,807420037.383412272759482745,806661267.101362008906726967,775466505.115938886978424129,799230540.738403655658157742,522449738.452973794995129869,804275670.991638550381439623,695020766.81405665560291224,720379709.502548846655667255,806783764.060777077092491276,800398371.155589382632306731,807552716.460683428958262426,807552716.460683428958262426,281,0.003252314815,350,131671425.12945081,131527971.76674840963968043670407,501159.419540252810127798,500613.416457865331025723718253943759306,14072,14056.668839742840584,22.467918868765,0.002578153391026799,0.005077626297427897,0.9953,coinbase-pax-usd-spot
2023-03-18,154,1126,34582,76003,378,11503,59603,75,2765,109956,99227,81621,75206,10094,336,31874,990,55920,2349,63,9670,321,30102,966,10,54411,2232,60,1679187545,772475207.569476382237606994765580216370845,0.999904897177,0.999904897177,802711860.34495323237381060472632791432979,802711860.34495323237381060472632791432979,802788207.7694866315719696951429414910718466,0,0,0.966903515074,44.265135718942,12.187357261760619,44.265135718942,12.187357261760619,0.00003683447890389473,0.994005523085915,-0.5350534638950569,0.10506083518194409,0.998910520163647,0.0000363893499808882,0.000557732614403454,0.934160481321329,0.998910520163647,0.0009055467,807552716.428649428958262426,758908844.318897203347513111,296416056.803656316738273358,777133717.699382379469399143,790610835.975146022811494457,636132416.282015118016265495,804245798.749438714494888434,807214326.399361484432239651,807552716.428649428958262426,578821017.524218604253394889,710652129.694056998195220358,807552716.428649428958262426,96.2331872408,800731293.276250860199464293,807462085.695535132642250045,807552425.756069954669542437,780825560.153129359253352616,806827822.592979387997113027,807545777.123905160133144861,707697474.858303172878498834,804768524.610532049892117437,807552715.061622444904256195,807552620.825030522781951648,807552353.659228505589781162,807542417.572646603117216999,807437097.786650889418187257,806699943.532658656119454003,776956642.429550810013198103,799458347.571689642210264863,804385091.395183502513656318,696766715.025074613403447513,807540908.331682575029042273,807419375.331300442208620658,806657528.315635074946561074,775455132.210983251139958665,799218272.407351092327131691,535465074.844060681779039642,804268045.68395757889188681,693763028.098511466804919573,723797177.050373856857565535,806784898.78732058964775864,800504123.901479813460360292,807552716.460683428958262426,807552716.460683428958262426,150,0.001736111111,213,18243538.6979989,18134178.2264425292751632754935,188287.034873340525243457,187158.352589570768152860228839302608155,11545.46601461992,11476.2569851329279384642304268,22.43448909457,0.0026040967410421805,0.005138799016363104,0.998,coinbase-pax-usd-spot
2023-03-19,128,1121,34569,75994,376,11490,59592,75,2753,109948,99218,81612,75197,10081,332,31861,987,55909,2338,63,9680,321,30124,964,10,54436,2230,61,1679273780,774670599.129682851624850561924462012944,1.00207474034,1.00207474034,804993892.93508912526044449078009569453888,804993892.93508912526044449078009569453888,803327197.5920540487137526499147300827396746,0,0,0.967033804615,17.890728487897,12.133331410374517,17.890728487897,12.133331410374517,0.00003536718674855251,0.99683138515488,-0.061116766384617764,-0.10509596474321198,0.994005523085915,0.0000368344789038947,0.000563378541485455,0.929660628891874,0.994005523085915,0.000905553032,807552716.428649428958262426,758955723.144937349080699386,155783127.767144647710159129,777133034.39911303279954005,790599288.945159684549747079,634800699.450168007509678464,804237064.957972351328492422,807214315.399361484432239649,807552716.428649428958262426,492551639.114540350509993375,710705699.532480290525900299,807552716.428649428958262426,96.233102627,800753842.802860111722364773,807462076.1466581227517191,807552425.756061431295073317,780930775.825839503836008463,806827758.094974045137641237,807545776.218917026758675741,708718638.893045141957620205,804768967.40098410071420499,807552715.061613921529787075,807552620.825021999407482528,807552353.659219982215312042,807542416.667658469742747879,807437088.237773879527656312,806699891.331678685666087629,776884066.482111604437424639,799499193.141584600672267228,804386533.785795489361333634,697816379.059816582482568884,807540943.592159555679579504,807419717.405364747854718879,806659787.255114924426483406,775783989.102290524437424639,799269157.977246050789134056,537152345.856237238474443985,804278524.223819318107336797,695816379.059816582482568884,724742111.959274305731579442,806785894.852370419795969455,800569751.080115665320900926,807552716.460683428958262426,807552716.460683428958262426,135,0.0015625,176,45138056.675947756,44995031.55948448001909284844928,319041.605178187016836056,318030.68521180849959170162558512835328,9311,9281.49702717708768,22.496016408902,0.0026127375107446054,0.005083650415920901,0.994,coinbase-pax-usd-spot
2023-03-20,194,1138,35162,76235,381,11884,60418,79,2851,109943,99213,81605,75189,10071,328,31852,976,55901,2327,62,10079,332,31872,981,10,55947,2331,64,1679360057,727569500.55667312063146958482752682990258,1.005039508695,1.005039508695,758008740.17276877385031801412110281922692,758008740.17276877385031801412110281922692,754207902.8883183578492331795312146856281311,0,0,0.966340163734,8.510347686105,11.265837446783499,8.510347686105,11.265837446783499,0.000035948476216210605,1.00060196960842,0.6582154595074715,0.6844404918917343,0.99683138515488,0.0000353671867485525,0.000553257171196304,0.933094984184668,0.99683138515488,0.00092360052,757552716.428649428958262426,708955697.288101700019547175,174899227.952583608053801604,727131789.318187517352864549,740579854.825424966312757599,584655456.043900180695194473,754233609.85623809527147998,757214306.027356724432239644,757552716.428649428958262426,437575833.181220760595067861,660725331.113140746319830551,757552716.428649428958262426,95.9843154831,750971899.060728244940962556,757466807.571061088710686815,757552445.305968732036304097,732053616.06176915809064508,756859404.687393437486785917,757546428.669694875519738662,663815352.487446071872291184,754854184.877772452759272684,757552715.061613921529787075,757552620.81650073060862862,757552353.636975152167147585,757542416.645413639694583422,757437082.924324416614071218,756699846.462429303893034566,727338154.175076691294390103,749498533.918632018597100816,754386506.895043727409547763,648822986.852300491736691733,757542462.638577099581087195,757437282.892689678687690196,756700646.261110343893034566,727738052.175076691294390103,749548522.137310268907570376,501033638.763842458839697376,754390506.173667707712578066,650822935.508132259671709695,676640782.899793810574876643,756786725.750711665902355073,750661956.553034568764438771,757552716.460683428958262426,757552716.460683428958262426,234,0.002708333333,277,89015483.78541397,89069068.4013315925068284976274,437021.60003887032244814,437284.6737603168030729232659715573388,11995,12002.2206254529979,24.13068943029,0.002627405351938033,0.005069906552041937,0.9974,coinbase-pax-usd-spot
2023-03-21,238,1128,35150,76230,368,11875,60411,77,2840,109941,99210,81600,75184,10060,315,31840,963,55894,2315,61,10068,319,31860,969,10,55942,2319,62,1679445857,727642458.61756095730926941860605116887488,1.003297686763,1.003297686763,758062158.48675992983139626605268090598778,758062158.48675992983139626605268090598778,755570523.5725205505580713865998607330103231,0,0,0.966353799908,13.553024564661,11.164317975801037,13.553024564661,11.164317975801037,0.00003551910564589067,1.00067248392753,0.10046832298234747,0.6105453375759113,1.00060196960842,0.0000359484762162105,0.000575926683367643,0.933864366637217,1.00060196960842,0.000923322819,757552716.428649428958262426,708963296.620620396048221868,381222036.114704965697617669,727153459.603130017240194496,740565937.802909239274790484,584611524.930786775568994592,754101099.179114555449939191,757214279.566083823798257466,757552716.428649428958262426,475802842.316263358639068828,660692013.180256034987551445,757552716.428649428958262426,95.9871760477,750982538.202538588797555898,757466788.166160528974580369,757552445.302032269004318521,732063946.182502673668505006,756859526.442658791126941968,757546428.255353020229688561,665388151.165220691000522625,754854205.740845150556846364,757552715.061521198497801499,757552620.812564267576643044,757552353.633038689135162009,757542416.206537138187562321,757437063.207309132303583263,756699786.533541339572354212,727346110.271351121803164884,749485643.223776279333524393,754385657.359417197047709123,651450252.090350110864923174,757542464.198406023326812072,757437263.175674394377202241,756700586.332222379572354212,727746008.271351121803164884,749545624.955521932670435889,506047993.963311741789524674,754389656.638041177350739426,652450203.966181878799941136,679195458.347931269703108084,756787638.639062441581674719,750755861.447322345508890035,757552716.460683428958262426,757552716.460683428958262426,337,0.003900462963,399,55895472.84050232,55933061.6476092474454116768696,234383.996519733693276831,234541.61599026346164203547566643205743,14159.46996,14168.9919759704438519988,24.197088057499,0.0026270401228463006,0.005068795674155335,1.001,coinbase-pax-usd-spot
2023-03-22,195,1121,35143,76226,364,11865,60407,76,2835,109940,99208,81597,75180,10052,311,31831,956,55889,2307,61,9638,299,30071,932,10,54391,2196,58,1679533434,724028921.225585975339822948358344481020224,0.998585683052,0.998585683052,753834049.124394232027963312643788515394894,753834049.124394232027963312643788515394894,754901719.4205035318609454984190753231161981,0,0,0.966481021878,9.625037818538,10.971273486199854,9.625037818538,10.971273486199854,0.00003639482583587459,0.995091209818819,-0.4200215020861883,-0.3314092729548187,1.00067248392753,0.0000355191056458906,0.000554361364022344,0.929358208692685,1.00067248392753,0.000923346532,757552716.428649428958262426,711595257.932348015282721436,334473342.208960416003046724,727600559.708906857240194496,740999476.289319468159120484,588080740.009526383386882805,754097917.973156015506394514,757214279.164863783798257465,757552716.428649428958262426,479988191.640520326850321397,663636867.392048576234350206,757552716.428649428958262426,96.0461950567,750990150.868532677614323838,757466780.581008653241223465,757552445.237574775174300349,732160323.5314289053105612,756859449.922118001943278132,757546428.190895526399670389,667594995.145876415218183334,754855479.974148356443150469,757552715.060486564667783327,757552620.807060523746624872,757552353.568581195305143837,757542415.245804124357544149,757437036.649352193119919427,756699893.728408871222743536,727448681.11916906368194858,749491998.32915743952458132,754384253.371597837700284398,654558096.071005835082583883,757540917.064302636495242303,757419434.963385071119042827,756658483.736540329544180193,726248200.73934798368194858,749251923.105880058683688081,511152386.998255648235829968,754273231.553864413642307017,651554409.144442688484055943,681532021.742418912310909482,756788435.215587809991905467,750819453.17840785571698403,757552716.460683428958262426,757552716.460683428958262426,233,0.002696759259,266,78706466.48282821,78320112.95296185140720880208399,505285.644784937839545356,502805.303573125826120194329214092854564,9161.45,9116.47836419461932755,24.302223875499,0.002659659407517831,0.005128343152825991,1.0006,coinbase-pax-usd-spot
2023-03-23,172,1116,35130,76211,359,11855,60393,74,2821,109926,99194,81582,75165,10040,306,31819,949,55875,2293,59,10145,316,32076,996,10,56389,2343,61,1679619496,737213640.28261436826767157575211241294608,1.014695066926,1.014695066926,768059826.52905067674233260820010212398058,768059826.52905067674233260820010212398058,756936592.6412752027321327554187561331180581,0,0,0.966403868728,33.749144786486,11.13944810146151,33.749144786486,11.13944810146151,0.00003571487053369241,1.01386980713033,1.5646838542245154,1.6498117180190819,0.995091209818819,0.0000363948258358746,0.000572460916066857,0.916325647592691,0.995091209818819,0.000923179534,757552716.428649428958262426,711186075.787828302825728082,132409880.658708933713897441,727128508.116079750074757776,740701948.636951786017074281,587250059.996908798828573797,754095221.978472324227385096,757214251.636345713798257465,757552716.428649428958262426,474241911.529940772480157055,663287956.649417076710855039,757552716.428649428958262426,95.9838823512,751011669.915516322210078661,757466791.771836482958775449,757552445.23423617834261718,732101875.952923450373507935,756859518.930535939241734487,757546428.859688246117222373,667963333.097807150096940255,754853591.046517629536275618,757552715.060486564667783327,757552620.803721926914941703,757552353.565242598473460668,757542415.914596844075096133,757437057.063578406287778343,756699781.64222173054222683,727396285.754446728744895315,749493913.225241084120336143,754382225.158059299140310793,654819773.701879073093979687,757542926.683387907088104039,757439609.692448129566188274,756710210.667173254714258092,728392787.005818733220832161,749959960.39289963687008739,514852384.071262262629620479,754431956.963944833304898799,656813522.577710841028997649,682777205.481362309215936222,756789204.767490837290361822,750880522.053237520312738853,757552716.460683428958262426,757552716.460683428958262426,201,0.002326388889,234,22446575.20222625,22757904.8710175762039398971625,144631.279538016331744085,146637.28749022146209041310085780159805,13579.738656307363,13768.08701235063279656547961979,24.245186493386,0.003003424770295414,0.006166317508058436,0.995,coinbase-pax-usd-spot
2023-03-24,161,1102,34994,76150,358,11735,60130,72,2786,109930,99196,81583,75166,10039,306,31819,948,55875,2291,58,10144,316,32074,995,11,56386,2340,60,1679704745,752821193.59177158240252280654228548669796,1.014439067354,1.014439067354,783059821.71275150033406511962220151087704,783059821.71275150033406511962220151087704,771914102.0023704678255607049081074055131731,15000000,15204007.5394506,0.967068501075,13.743713478983,11.254543989452781,13.743713478983,11.254543989452781,0.0000369063461751226,1.01360050263004,1.7821693664219265,1.6140854766956412,1.01386980713033,0.0000357148705336926,0.00055730376545546,0.935691646810363,1.01386980713033,0.000916935839,772552716.428649428958262426,726779630.625958812180631484,102537263.022452283876173263,742719830.582550737866833199,755701241.396577133788319671,603152351.589876570293379734,769092412.674459399255484375,772214235.650215353798257464,772552716.428649428958262426,430031530.034133067482897179,678936047.028595916072315171,772552716.428649428958262426,96.1384012712,765932099.485892396057874925,772465748.028572404566370348,772552440.477090183553864359,747111397.50923601153401367,771850427.241858160578307601,772546227.086588291855775604,682029547.262799187785502613,769828250.985930792844783041,772552715.060471367131418135,772552620.797563399378576511,772552353.559084070937095476,772542415.409578533088735037,772437054.498228777927165684,771699808.425050287385209428,742458091.182787289365666266,764519559.593003720456242946,769382030.188430131240109161,669771719.214347011415836362,772542923.218988276101742943,772439587.322921851205575615,771710237.45000181155724069,743454592.434159293841603112,764985606.760662273205994193,542201781.713573160166790241,769430775.643097445404697167,671765468.090178779350854324,698046691.413384766942801741,771789400.218889894683348516,765908790.030238836057874925,772552716.460683428958262426,772552716.460683428958262426,176,0.002037037037,211,56211352.022295475,56975854.663312808880455491069,399844.259275450864196429,405282.34217533302933973932348567612716,9606.2209,9736.870332615195215836,23.824853400883,0.003003510500608877,0.006167554806354367,1.0139,coinbase-pax-usd-spot
2023-03-25,110,1101,34995,76150,356,11736,60130,71,2784,109931,99196,81583,75166,10039,303,31820,951,55875,2291,57,10047,307,31840,957,10,55924,2295,58,1679790829,743287473.11441200768752411579913796732826,1.003091440479,1.003091440479,773095133.35361451898218402756158172983276,773095133.35361451898218402756158172983276,770712521.4673240797902319359626378472037921,0,0,0.967125473966,59.078176754656,11.0885583345752,59.078176754656,11.0885583345752,0.00003640378887589241,1.00070210987726,0.13688667154776066,0.43888686157544565,1.01360050263004,0.0000369063461751226,0.00057882553535477,0.944891693152402,1.01360050263004,0.000916908417,772552716.428649428958262426,726828396.344921901717630301,102895882.476507672868104322,742765969.790529474170503851,755697670.664955322982098168,603708481.49017309431449086,769043904.55861272232095724,772214219.875702860982208695,772552716.428649428958262426,432592119.436892115315840629,678983959.881851512253709696,772552716.428649428958262426,96.1443735767,765941111.84508155624032198,772465747.783092473479703205,772552440.468790965348319606,747155412.070738875318169602,771850432.850586100185586227,772546227.078289073650230851,682616339.944672302768448433,769827856.337325394338383283,772552715.060471367131418132,772552620.797563399378576508,772552353.550784852731550723,772542415.401279314883190284,772437054.252748846840498541,771699719.693578226992488054,742407835.678231256010286069,764564092.679767651004351747,769383553.850742942733709403,670358560.791906416398782182,772542464.392462540921758678,772437254.221114108914117519,771700519.492259266992488054,742807733.678231256010286069,764624074.411513304341263243,535656472.877874369228148419,769387553.129366923036739706,671358512.667738184333800144,699078063.355986433273755315,771789318.298801194290627142,765925578.58942799624032198,772552716.460683428958262426,772552716.460683428958262426,107,0.001238425926,124,13076786.707027016,13085968.04813684193778326405616,141296.907026479141117781,141396.11298052872001912115543711356006,2837.9135481933013,2839.906075326297789870497198438,23.730830405162,0.003153325458856019,0.0066271905087062965,1.0132,coinbase-pax-usd-spot
2023-03-26,102,1099,34989,76147,356,11733,60125,72,2781,109930,99194,81580,75163,10036,302,31815,950,55869,2287,58,9611,291,30037,924,10,54356,2173,56,1679877173,737947640.19368748342285866553330874249605,0.996706478719,0.996706478719,767541463.638409499503252891157312036950498,767541463.638409499503252891157312036950498,770077731.0336350074952017389178614351019351,0,0,0.967313697014,175.097603062234,11.013911136998356,175.097603062234,11.013911136998356,0.00003542014012020927,0.993513383985973,-0.5661912770636353,-0.05900975898068465,1.00070210987726,0.0000364037888758926,0.000574300998537006,0.932223622114697,1.00070210987726,0.000916827255,772552716.428649428958262426,727038704.434485493817392339,100971202.426533271842732252,742765675.92179136417050385,755696718.949021542607731326,602278816.18424259101242866,769039760.517990130964874328,772214206.117672561356230057,772552716.428649428958262426,428513962.15081369732689054,679154714.561824102744590275,772552716.428649428958262426,96.144335538,765937726.817345866763875304,772465746.861937951438100424,772552440.463827892014986248,747300824.297688136949770314,771850483.877270218143983446,772546226.531851915166613293,683320396.406560728184956543,769827442.02227637926110946,772552715.060456603798084774,772552620.79260032604524315,772552353.545821779398217365,772542414.007214582841587503,772437061.14274475479889576,771699770.720262344950885273,742472439.672153238535002422,764569049.869889347034225415,769381779.874252809832431521,671062618.177320691815290292,772540900.747547944753412777,772419278.312517512241581749,771657254.69546763327232193,741370998.462604679661762984,764308941.050799282308522317,536766554.816757984274639539,769267747.89853350577445414,669062618.177320691815290292,699287610.063318957342255671,771789631.843491012249024361,765937726.817345866763875304,772552716.460683428958262426,772552716.460683428958262426,84,0.000972222222,107,4412126.168204016,4383506.399945436244788746267568,98816.030361774699507331,98175.048716787433495226940908114668063,7800,7749.4043950905894,23.71294256757,0.0031986277634553062,0.006749861199593379,0.9999,coinbase-pax-usd-spot
