time,AdrActCnt,AdrBalCnt,AssetCompletionTime,AssetEODCompletionTime,CapMrktEstUSD,IssTotNtv,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,SplyCur,TxCnt,TxTfrCnt,volume_reported_spot_usd_1d
2020-05-21,59,61145,1614335107,1614335107,76316900.227782704012916,0,,,,,,171250284,141,141,6739096.9415742
2020-05-22,41,61150,1614335107,1614335107,78299422.816639276446108,0,,,,,,171250284,80,80,7942475.85561198
2020-05-23,74,61153,1614335107,1614335107,79313317.845780481735416,0,,,,,,171250284,205,205,8806218.22022227
2020-05-24,91,61170,1614335107,1614335107,77724653.403404803126224,0,,,,,,171250284,197,197,6832671.62561026
2020-05-25,51,61172,1614335107,1614335107,80322673.440705380213808,0,,,,,,171250284,104,104,9186521.92908432
2020-05-26,65,61180,1614335107,1614335107,79887656.499435439911012,0,,,,,,171250284,127,127,7353097.29080412
2020-05-27,46,61186,1614335108,1614335108,80521282.212415267542372,0,,,,,,171250284,87,87,7341948.99921153
2020-05-28,45,61188,1614335108,1614335108,80065572.60311301531438,0,,,,,,171250284,131,131,7738805.5170278
2020-05-29,41,61191,1614335108,1614335108,79811872.700498278412172,0,,,,,,171250284,86,86,6603727.30275204
2020-05-30,79,61199,1614335108,1614335108,80067685.099401395281056,0,,,,,,171250284,181,181,8309013.71522443
2020-05-31,62,61204,1614335108,1614335108,78441077.709600835555032,0,,,,,,171250284,143,143,7376340.3791872
2020-06-01,42,61211,1614335108,1614335108,80361804.463714734185004,0,,,,,,171250284,86,86,6808985.42755472
2020-06-02,85,61220,1614335108,1614335108,79808340.987791908551672,0,,,,,,171250284,232,232,9313975.04763833
2020-06-03,66,61222,1614335108,1614335108,79549602.047685271589232,0,,,,,,171250284,181,181,5950261.8129728
2020-06-04,48,61227,1614335108,1614335108,79974191.280925864074828,0,,,,,,171250284,94,94,7540400.51674239
2020-06-05,76,61230,1614335108,1614335108,78642024.27706020836784,0,,,,,,171250284,210,210,7889215.9928953
2020-06-06,53,61232,1614335109,1614335109,78740165.732179322912652,0,,,,,,171250284,156,156,7638067.7196483
2020-06-07,55,61236,1614335109,1614335109,78972014.03720765126538,0,,,,,,171250284,153,153,5829410.0387818
2020-06-08,48,61242,1614335109,1614335109,78339981.79235455689084,0,,,,,,171250284,117,117,6368736.01955442
2020-06-09,62,61248,1614335109,1614335109,78239783.878353383982648,0,,,,,,171250284,141,141,5063224.04994588
2020-06-10,88,61255,1614335109,1614335109,78284245.031115820119,0,,,,,,171250284,196,196,5313723.85598907
2020-06-11,60,61265,1614335109,1614335109,74635117.74147485991414,0,,,,,,171250284,134,134,6433075.59924619
2020-06-12,76,61275,1614335109,1614335109,75006836.908545626194428,0,,,,,,171250284,179,179,5846599.23898378
2020-06-13,138,61280,1614335110,1614335110,75196788.10929642896136,0,,,,,,171250284,445,445,6141228.2896334
2020-06-14,34,61286,1614335110,1614335110,74044136.673576078859368,0,,,,,,171250284,75,75,4130592.95215206
2020-06-15,10,61286,1614335110,1614335110,74394435.322618763929572,0,,,,,,171250284,7,7,5923060.17465939
2020-06-16,59,61290,1614335110,1614335110,74033117.624659624427736,0,,,,,,171250284,125,125,5813413.35715061
2020-06-17,31,61299,1614335110,1614335110,73229052.530090961907368,0,,,,,,171250284,64,64,4027923.5506319
2020-06-18,103,61304,1614335110,1614335110,72101447.024280026385816,0,,,,,,171250284,271,271,5458490.54238349
2020-06-19,57,61307,1614335110,1614335110,71961539.031885779051424,0,,,,,,171250284,118,118,7155112.17176445
2020-06-20,62,61312,1614335110,1614335110,73126074.065297191008288,0,,,,,,171250284,142,142,5184292.01375441
2020-06-21,24,61318,1614335110,1614335110,72330425.343662742381036,0,,,,,,171250284,37,37,4929222.72076778
2020-06-22,99,61328,1614335111,1614335111,73301571.131687142747456,0,,,,,,171250284,286,286,7608332.75434349
2020-06-23,47,61336,1614335111,1614335111,72730573.243048946148696,0,,,,,,171250284,80,80,4580477.92709659
2020-06-24,111,61343,1614335111,1614335111,71075622.27907651460976,0,,,,,,171250284,232,232,5757256.35958952
2020-06-25,52,61345,1614335111,1614335111,70033059.405252091312788,0,,,,,,171250284,100,100,6732246.38152627
2020-06-26,54,61354,1614335111,1614335111,69627945.490571321007876,0,,,,,,171250284,88,88,4338421.3329821
2020-06-27,78,61359,1614335111,1614335111,68156509.70765200663344,0,,,,,,171250284,203,203,4843705.02074584
2020-06-28,191,61368,1614335111,1614335111,69242685.12462651570132,0,,,,,,171250284,408,408,7461830.97246931
2020-06-29,21,61372,1614335111,1614335111,69817094.071876032417072,0,,,,,,171250284,30,30,4903943.26672458
2020-06-30,61,61379,1614335112,1614335112,70820367.746444973108156,0,,,,,,171250284,160,160,6276767.414846
2020-07-01,46,61389,1614335112,1614335112,72975207.745696096729968,0,,,,,,171250284,106,106,9049287.2008378
2020-07-02,35,61395,1614335112,1614335112,71455557.304527146744556,0,,,,,,171250284,70,70,6734128.70939443
2020-07-03,53,61404,1614335112,1614335112,70473241.727795237741616,0,,,,,,171250284,136,136,4702598.83620522
2020-07-04,47,61411,1614335112,1614335112,71459826.649737641899632,0,,,,,,171250284,94,94,4982200.28312478
2020-07-05,81,61416,1614335112,1614335112,67575669.42967746277086,0,,,,,,171250284,181,181,8099400.17709132
2020-07-06,51,61421,1614335112,1614335112,70224803.237786203484364,0,,,,,,171250284,138,138,6409748.44398516
2020-07-07,66,61439,1614335112,1614335112,61287686.221161505936884,0,,,,,,171250284,114,114,11782858.7967803
2020-07-08,31,61445,1614335112,1614335112,69230918.926806316364556,0,,,,,,171250284,40,40,9129171.49117691
2020-07-09,50,61450,1614335113,1614335113,65657432.04631030443672,0,,,,,,171250284,101,101,5925694.90215632
2020-07-10,17,61453,1614335113,1614335113,64727829.018628528146744,0,,,,,,171250284,14,14,4425026.04102733
2020-07-11,16,61458,1614335113,1614335113,64893910.099657848309084,0,,,,,,171250284,18,18,5677344.71432916
2020-07-12,56,61465,1614335113,1614335113,65682635.408641760209668,0,,,,,,171250284,153,153,5271659.92848189
2020-07-13,58,61469,1614335113,1614335113,64302084.316064465081484,0,,,,,,171250284,136,136,5839760.80668538
2020-07-14,72,61480,1614335113,1614335113,64267228.033704121582224,0,,,,,,171250284,170,170,4750312.47278942
2020-07-15,13,61483,1614335113,1614335113,62804124.580885266349572,0,,,,,,171250284,17,17,6617524.34577373
2020-07-16,44,61493,1614335113,1614335113,62332863.78765661632348,0,,,,,,170728394,92,92,4401925.29990316
2020-07-17,34,61494,1614335114,1614335114,63027088.57344980305097,0,,,,,,170728394,81,81,4163611.28572132
2020-07-18,36,61499,1614335114,1614335114,63522647.454067574673734,0,,,,,,170728394,74,74,4072114.15599594
2020-07-19,20,61502,1614335114,1614335114,66400538.372066015937514,0,,,,,,170728394,17,17,6080469.31791954
2020-07-20,61,61520,1614335114,1614335114,63188005.622206394859562,0,,,,,,170728394,120,120,8659122.03821097
2020-07-21,38,61529,1614335114,1614335114,63856799.505434374406606,0,,,,,,170728394,50,50,6373967.60679728
2020-07-22,65,61535,1614335114,1614335114,67948985.777972328805996,0,,,,,,170728394,98,98,8597445.984445
2020-07-23,99,61548,1614335114,1614335114,71635456.93540399816288,0,,,,,,170728394,193,193,10515278.0501109
2020-07-24,37,61560,1614335114,1614335114,68981923.626811737569852,0,,,,,,170728394,63,63,7530847.85189416
2020-07-25,46,61565,1614335114,1614335114,70024756.31104019563899,0,,,,,,170728394,99,99,6869435.15286908
2020-07-26,66,61571,1614335115,1614335115,72166223.456992133733952,0,,,,,,170728394,124,124,9157884.59438283
2020-07-27,59,61581,1614335115,1614335115,72310230.131775756680376,0,,,,,,170728394,152,152,7071956.69630735
2020-07-28,56,61590,1614335115,1614335115,69410041.257337454929692,0,,,,,,170728394,67,67,7058894.47589126
2020-07-29,30,61596,1614335115,1614335115,67426637.449973964580634,0,,,,,,170728394,52,52,6506568.36726592
2020-07-30,78,61610,1614335115,1614335115,65804042.050755368461958,0,,,,,,170728394,220,220,8855384.27281629
2020-07-31,25,61616,1614335115,1614335115,64059375.932620621493608,0,,,,,,170728394,46,46,6386804.74611696
2020-08-01,41,61625,1614335115,1614335115,67683688.12754640712207,0,,,,,,170728394,101,101,4978735.0589326
2020-08-02,13,61629,1614335115,1614335115,65101884.758477604149056,0,,,,,,170728394,17,17,7320539.06917732
2020-08-03,75,61637,1614335115,1614335115,68712867.148657170418382,0,,,,,,170728394,184,184,8425917.34535977
2020-08-04,25,61638,1614335115,1614335115,69681855.663635549361634,0,,,,,,170728394,52,52,6654714.89291391
2020-08-05,36,61645,1614335116,1614335116,74893831.658095680260152,0,,,,,,170728394,90,90,9332458.99325254
2020-08-06,42,61653,1614335116,1614335116,79262472.24302094404996,0,,,,,,170728394,159,159,7675572.66680665
2020-08-07,67,61664,1614335116,1614335116,75947549.662753831742874,0,,,,,,170728394,139,139,6430713.74158586
2020-08-08,34,61671,1614335116,1614335116,79369260.03281741716282,0,,,,,,170728394,65,65,9016643.47392364
2020-08-09,37,61674,1614335116,1614335116,80935990.3396276803916,0,,,,,,170728394,90,90,12089260.8021188
2020-08-10,25,61684,1614335116,1614335116,81577025.56313752130402,0,,,,,,170728394,38,38,7752000.43514849
2020-08-11,57,61692,1614335116,1614335116,76309177.828620592265524,0,,,,,,170728394,123,123,7489604.27152585
2020-08-12,13,61696,1614335116,1614335116,78444175.412940407858786,0,,,,,,170728394,13,13,6575822.62295942
2020-08-13,51,61702,1614335116,1614335116,82820383.16167818951854,0,,,,,,170728394,63,63,10378822.9167665
2020-08-14,19,61706,1614335117,1614335117,85049437.96112065193828,0,,,,,,170728394,18,18,8625060.71347631
2020-08-15,112,61713,1614335117,1614335117,91264525.23186728782548,0,,,,,,170728394,254,254,9496008.16769788
2020-08-16,63,61724,1614335117,1614335117,95818225.72970061236582,0,,,,,,170728394,122,122,10663834.5950483
2020-08-17,32,61738,1614335117,1614335117,104429258.24948824212314,0,,,,,,170728394,35,35,13481449.3568958
2020-08-18,63,61742,1614335117,1614335117,100747365.46238512787384,0,,,,,,170728394,198,198,11026019.3213054
2020-08-19,29,61747,1614335117,1614335117,99573815.77154880891506,0,,,,,,170728394,50,50,8120537.15051855
2020-08-20,60,61754,1614335117,1614335117,105122184.11957506485392,0,,,,,,170728394,171,171,9157677.22037068
2020-08-21,24,61765,1614335117,1614335117,108909695.37017167683234,0,,,,,,170728394,33,33,11652571.972792
2020-08-22,61,61774,1614335117,1614335117,109324265.41152478164616,0,,,,,,170728394,131,131,10721573.2067501
2020-08-23,13,61779,1614335118,1614335118,107659586.52323426007978,0,,,,,,170728394,17,17,9721501.2068918
2020-08-24,94,61788,1614335118,1614335118,113438946.58114367961928,0,,,,,,170728394,218,218,12809541.5513772
2020-08-25,13,61792,1614335118,1614335118,111376914.067210891059,0,,,,,,170728394,14,14,9185780.99386049
2020-08-26,70,61795,1614335118,1614335118,111758377.36058786014184,0,,,,,,170728394,192,192,9288710.80486209
2020-08-27,30,61795,1614335118,1614335118,110587324.56264614746336,0,,,,,,170728394,51,51,8996983.78176191
2020-08-28,65,61798,1614335118,1614335118,115667927.70153274438882,0,,,,,,170728394,128,128,10486342.2155623
2020-08-29,67,61807,1614335118,1614335118,114315083.7646671225077,0,,,,,,170728394,151,151,8234933.28856764
2020-08-30,35,61811,1614335119,1614335119,113571260.2571404727345,0,,,,,,170728394,41,41,7568178.09872159
2020-08-31,57,61816,1614335119,1614335119,111260188.46501538938692,0,,,,,,170728394,75,75,8594213.02919411
2020-09-01,23,61822,1614335119,1614335119,114307581.9991856414541,0,,,,,,170728394,19,18,12125524.2346317
2020-09-02,47,61829,1614335119,1614335119,107457636.53962101344138,0,,,,,,170728394,68,68,9991452.43932293
2020-09-03,23,61830,1614335119,1614335119,90161979.88150499824034,0,,,,,,170728394,53,53,10564613.8919037
2020-09-04,11,61833,1614335119,1614335119,100065405.88511904863158,0,,,,,,170728394,7,7,8794911.77138708
2020-09-05,63,61835,1614335119,1614335119,92271408.92396954820274,0,,,,,,170728394,61,61,8263944.00970372
2020-09-06,76,61840,1614335119,1614335119,95986513.4371399185137,0,,,,,,170728394,72,72,7684264.83828171
2020-09-07,30,61846,1614335119,1614335119,96465359.88238754695212,0,,,,,,170728394,28,28,9619757.28435881
2020-09-08,9,61849,1614335120,1614335120,93099555.12542411168486,0,,,,,,170728394,6,6,7832484.46931584
2020-09-09,30,61852,1614335120,1614335120,95860571.76615114218564,0,,,,,,170728394,66,66,8392216.96966784
2020-09-10,8,61853,1614335120,1614335120,103326998.67621020539632,0,,,,,,170728394,5,5,10077910.7260982
2020-09-11,28,61857,1614335120,1614335120,100051917.1327423084452,0,,,,,,170728394,56,56,7622185.68624183
2020-09-12,35,61861,1614335120,1614335120,101150928.04843857241408,0,,,,,,170728394,83,83,7289305.56429659
2020-09-13,5,61863,1614335120,1614335120,98836481.28854190492968,0,,,,,,170728394,3,3,7928240.08930054
2020-09-14,11,61865,1614335120,1614335120,101356351.3770144988526,0,,,,,,170728394,9,9,6286963.39032757
2020-09-15,11,61867,1614335120,1614335120,99160456.3731801307852,0,,,,,,170728394,8,8,6708586.40599999
2020-09-16,71,61872,1614335121,1614335121,100024337.2052199382118,0,,,,,,170728394,196,196,8361252.17141801
2020-09-17,15,61875,1614335121,1614335121,98012583.39465554670366,0,,,,,,170728394,16,16,7276387.83752556
2020-09-18,30,61878,1614335121,1614335121,96570147.43685000341978,0,,,,,,170728394,49,49,6240526.90212706
2020-09-19,42,61885,1614335121,1614335121,96963102.71198463356278,0,,,,,,170728394,47,47,5626253.61660541
2020-09-20,39,61892,1614335121,1614335121,93610495.61229763223204,0,,,,,,170728394,49,49,8472412.60376352
2020-09-21,28,61897,1614335121,1614335121,84974360.0357365565414,0,,,,,,170728394,57,57,9591208.479645
2020-09-22,11,61899,1614335121,1614335121,85249003.7425726351421,0,,,,,,170728394,8,8,5277591.96398246
2020-09-23,5,61901,1614335121,1614335121,80996487.14818057407642,0,,,,,,170728394,4,4,4932402.80031897
2020-09-24,9,61906,1614335121,1614335121,85189652.94535141569844,0,,,,,,170728394,11,11,6067401.55724365
2020-09-25,51,61910,1614335122,1614335122,81557779.3473850112253,0,,,,,,170728394,130,130,6365605.18560693
2020-09-26,2,61910,1614335122,1614335122,72164898.471445163756056,0,,,,,,170728394,1,1,8260127.19230055
2020-09-27,4,61910,1614335122,1614335122,71800606.144502270457804,0,,,,,,170728394,3,3,5558099.00403679
2020-09-28,2,61911,1614335122,1614335122,67698486.046694813431402,0,,,,,,170728394,1,1,5958097.16848087
2020-09-29,0,61911,1614335122,1614335122,71579158.360568060372428,0,,,,,,170728394,0,0,5325844.94051431
2020-09-30,0,61911,1614335122,1614335122,70523282.215204963462698,0,,,,,,170728394,0,0,7761930.42752715
2020-10-01,0,61911,1614335122,1614335122,68560422.969345315693566,0,,,,,,170728394,0,0,5803612.89567005
2020-10-02,14,61919,1614335122,1614335122,69091366.685685937429308,0,,,,,,170728394,14,14,5602186.86535291
2020-10-03,23,61931,1614335123,1614335123,68128735.674564496126102,0,,,,,,170728394,23,23,6435514.39967193
2020-10-04,6,61935,1614335123,1614335123,68989714.272424440905506,0,,,,,,170728394,6,6,7457914.2792306
2020-10-05,12,61943,1614335123,1614335123,67876209.545794700384836,0,,,,,,170728394,12,12,5161224.86898305
2020-10-06,8,61948,1614335123,1614335123,66422127.302222923462282,0,,,,,,170728394,9,9,4958779.08514109
2020-10-07,15,61958,1614335123,1614335123,68759141.44081870554874,0,,,,,,170728394,26,26,6267617.79264699
2020-10-08,7,61960,1614335123,1614335123,69254152.757036777525072,0,,,,,,170728394,10,10,6622683.47371478
2020-10-09,6,61964,1614335123,1614335123,70090279.410129427201398,0,,,,,,170728394,5,5,5966363.1167417
2020-10-10,17,61969,1614335123,1614335123,69177210.815596249699448,0,,,,,,170728394,23,23,5156679.84580592
2020-10-11,5,61971,1614335123,1614335123,69787340.889734638854524,0,,,,,,170728394,3,3,5288365.88120508
2020-10-12,12,61974,1614335124,1614335124,68936384.418985696788582,0,,,,,,170728394,15,15,6645453.12374298
2020-10-13,9,61978,1614335124,1614335124,70408067.566266606552488,0,,,,,,170728394,8,8,5323726.12489348
2020-10-14,7,61980,1614335124,1614335124,70036866.685348305626252,0,,,,,,170728394,6,6,4610585.03820068
2020-10-15,10,61985,1614335124,1614335124,71431699.432860926016498,0,,,,,,170728394,9,9,5800503.99990846
2020-10-16,5,61988,1614335124,1614335124,71916131.748595786791618,0,,,,,,170728394,4,4,6054120.05702549
2020-10-17,9,61991,1614335124,1614335124,72909740.587350723973276,0,,,,,,170728394,8,8,6440247.23572103
2020-10-18,67,62047,1614335124,1614335124,73949357.28358440740882,0,,,,,,170728394,194,194,7746387.35461411
2020-10-19,12,62049,1614335124,1614335124,73758497.78028591256756,0,,,,,,170728394,11,11,5446012.8324993
2020-10-20,33,62062,1614335124,1614335124,74325213.135647626036598,0,,,,,,170728394,60,60,6792126.52928314
2020-10-21,9,62065,1614335125,1614335125,74940106.795943329502734,0,,,,,,170728394,14,14,8409656.34815941
2020-10-22,21,62071,1614335125,1614335125,73947082.243696875559094,0,,,,,,170728394,31,31,6599918.10674123
2020-10-23,7,62071,1614335125,1614335125,73376822.729950467037778,0,,,,,,170728394,7,7,5580710.24688368
2020-10-24,10,62072,1614335125,1614335125,72937224.99852602572043,0,,,,,,170728394,12,12,4962326.83549687
2020-10-25,4,62074,1614335125,1614335125,71359304.423954621183626,0,,,,,,170728394,3,3,5543910.38362677
2020-10-26,8,62076,1614335125,1614335125,69242054.701539545732432,0,,,,,,170728394,8,8,6279908.64061149
2020-10-27,4,62078,1614335125,1614335125,68644891.047704719808532,0,,,,,,170728394,2,2,5728184.47368556
2020-10-28,24,62083,1614335125,1614335125,68881863.701357711600528,0,,,,,,170728394,60,60,5740917.51998282
2020-10-29,20,62086,1614335125,1614335125,69099073.78543904736308,0,,,,,,170728394,36,36,6262815.58508743
2020-10-30,3,62087,1614335126,1614335126,68661418.57358452593332,0,,,,,,170728394,2,2,5000619.41477762
2020-10-31,12,62090,1614335126,1614335126,69096423.07321146656198,0,,,,,,170728394,18,18,6218671.41054214
2020-11-01,3,62092,1614335126,1614335126,68918359.295649993137208,0,,,,,,170728394,2,2,7790839.16118078
2020-11-02,8,62096,1614335126,1614335126,68012238.200116186644054,0,,,,,,170728394,6,6,6681014.61203854
2020-11-03,7,62098,1614335126,1614335126,67178284.492286977884812,0,,,,,,170728394,9,9,5685466.44947591
2020-11-04,14,62104,1614335126,1614335126,67259937.711037305980044,0,,,,,,170728394,12,12,5097474.03021709
2020-11-05,7,62108,1614335126,1614335126,69293763.882183184683544,0,,,,,,170728394,4,4,6736233.9876837
2020-11-06,8,62109,1614335126,1614335126,68343451.16354239447455,0,,,,,,170728394,7,7,5716423.54365474
2020-11-07,0,62109,1614335126,1614335126,67444281.378207629717686,0,,,,,,170728394,0,0,5479173.7116205
2020-11-08,0,62109,1614335127,1614335127,67836124.295048316784976,0,,,,,,170728394,0,0,6152028.99150627
2020-11-09,4,62111,1614335127,1614335127,67765052.668082080353744,0,,,,,,170728394,4,4,5566836.47129666
2020-11-10,14,62118,1614335127,1614335127,68153188.096474733610746,0,,,,,,170728394,14,14,4705425.38479845
2020-11-11,2,62119,1614335127,1614335127,68294894.786507376173814,0,,,,,,170728394,2,2,6095012.7154657
2020-11-12,7,62122,1614335127,1614335127,68120997.712236488648096,0,,,,,,170728394,6,6,5372666.55244366
2020-11-13,7,62124,1614335127,1614335127,68283927.183163761884068,0,,,,,,170728394,6,6,4573571.38091026
2020-11-14,4,62125,1614335127,1614335127,67782820.779227852341158,0,,,,,,170728394,4,4,5157354.59440211
2020-11-15,11,62130,1614335127,1614335127,66748245.730529144452108,0,,,,,,170728394,14,14,5633627.65072963
2020-11-16,13,62135,1614335127,1614335127,65832211.456549121738466,0,,,,,,170728394,16,16,5446821.21191597
2020-11-17,16,62142,1614335128,1614335128,64131881.735352581083024,0,,,,,,170728394,41,41,6354803.06783293
2020-11-18,23,62146,1614335128,1614335128,61417673.511496385313468,0,,,,,,170728394,31,31,5423976.76174751
2020-11-19,6,62149,1614335128,1614335128,62282167.414525239396332,0,,,,,,170728394,5,5,4568787.92473305
2020-11-20,4,62149,1614335128,1614335128,66034442.958819720587092,0,,,,,,170728394,6,6,6187547.49858705
2020-11-21,12,62151,1614335128,1614335128,66402564.630134305236636,0,,,,,,170728394,21,21,5786316.91426145
2020-11-22,11,62154,1614335128,1614335128,64839955.902540576211842,0,,,,,,170728394,11,11,6449005.65258857
2020-11-23,20,62160,1614335128,1614335128,68057853.738141917121604,0,,,,,,170118638,23,23,7595252.2107261
2020-11-24,16,62168,1614335128,1614335128,67399893.364327233401328,0,,,,,,170118638,19,19,8129855.93091339
2020-11-25,7,62171,1614335128,1614335128,65793379.382163205883234,0,,,,,,170118638,7,7,6166098.34033845
2020-11-26,8,62173,1614335128,1614335128,62692818.166537197049044,0,,,,,,170118638,14,14,7801456.49373195
2020-11-27,11,62176,1614335129,1614335129,64503457.33958769238995,0,,,,,,170118638,10,10,6088179.71235961
2020-11-28,24,62185,1614335129,1614335129,64584291.48834382418128,0,,,,,,170118638,25,25,5421534.25677931
2020-11-29,17,62191,1614335129,1614335129,64217436.018901100148166,0,,,,,,170118638,18,18,5552802.07929819
2020-11-30,14,62193,1614335129,1614335129,65939976.54982160711779,0,,,,,,170118638,13,13,7183396.0681909
2020-12-01,13,62198,1614335129,1614335129,66490415.238714180415892,0,,,,,,170118638,10,10,6655862.71001887
2020-12-02,7,62201,1614335129,1614335129,67612174.425199683301644,0,,,,,,170118638,5,5,7267087.32080984
2020-12-03,13,62207,1614335129,1614335129,67034841.738961252705578,0,,,,,,170118638,13,13,4648487.35183326
2020-12-04,9,62211,1614335129,1614335129,65524577.535294312001986,0,,,,,,170118638,8,8,5695033.63333386
2020-12-05,9,62217,1614335130,1614335130,66127159.562119099636752,0,,,,,,170118638,11,11,5963039.61399582
2020-12-06,12,62222,1614335130,1614335130,65928655.014685417570976,0,,,,,,170118638,9,9,6082389.36497449
2020-12-07,12,62225,1614335130,1614335130,65242059.578630780556646,0,,,,,,170118638,14,14,5807235.87185206
2020-12-08,9,62227,1614335130,1614335130,62764231.286793775437324,0,,,,,,170118638,9,9,6260137.17213565
2020-12-09,9,62231,1614335130,1614335130,62940414.649180774453252,0,,,,,,170118638,10,10,5116676.85717359
2020-12-10,12,62233,1614335130,1614335130,62549282.260572152498058,0,,,,,,170118638,16,16,5133147.25335673
2020-12-11,15,62239,1614335130,1614335130,62321409.135584744314972,0,,,,,,170118638,13,13,5271661.07416144
2020-12-12,12,62242,1614335130,1614335130,64242377.757973502126828,0,,,,,,170118638,11,11,4885511.15282291
2020-12-13,2,62243,1614335130,1614335130,64773648.657925216059188,0,,,,,,170118638,1,1,7677159.28212519
2020-12-14,9,62243,1614335130,1614335130,63250193.532410462403176,0,,,,,,170118638,8,8,6475281.06762936
2020-12-15,9,62243,1614335131,1614335131,63311748.995288995115796,0,,,,,,170118638,8,8,5380407.68551001
2020-12-16,9,62244,1614335131,1614335131,65675478.453347859079328,0,,,,,,170118638,9,9,6457718.42121285
2020-12-17,10,62249,1614335131,1614335131,63298993.143686002360688,0,,,,,,170118638,11,11,6355832.77928731
2020-12-18,15,62252,1614335131,1614335131,63596933.822316027766272,0,,,,,,170118638,20,18,6153850.37368943
2020-12-19,8,62257,1614335131,1614335131,63551319.380999166875196,0,,,,,,170118638,7,7,7785131.80142842
2020-12-20,8,62261,1614335131,1614335131,63177155.834223813557164,0,,,,,,170118638,9,9,6778169.01048022
2020-12-21,7,62261,1614335131,1614335131,61306980.468825947572136,0,,,,,,170118638,9,9,6677358.25463257
2020-12-22,6,62264,1614335131,1614335131,61486833.836548810865382,0,,,,,,170118638,5,5,5501837.83935314
2020-12-23,16,62269,1614335132,1614335132,57185380.397323795350586,0,,,,,,170118638,53,53,5574791.36589332
2020-12-24,6,62273,1614335132,1614335132,58959269.869922873456522,0,,,,,,170118638,5,5,7033473.30051981
2020-12-25,4,62275,1614335132,1614335132,58346837.891104411831936,0,,,,,,170118638,4,4,5627812.96211506
2020-12-26,11,62280,1614335132,1614335132,55949857.25357403462523,0,,,,,,170118638,23,20,5130940.89053046
2020-12-27,12,62288,1614335132,1614335132,54479760.94569364385999,0,,,,,,170118638,12,12,6723605.44076129
2020-12-28,9,62292,1614335132,1614335132,55442603.721942526057736,0,,,,,,170118638,9,9,7476413.58193008
2020-12-29,15,62297,1614335132,1614335132,57461240.480733430126534,0,,,,,,170118638,15,15,8533898.67949579
2020-12-30,13,62300,1614335132,1614335132,56818729.75904284275581,0,,,,,,170118638,12,12,5834053.58957334
2020-12-31,6,62302,1614335132,1614335132,55695328.709563429143198,0,,,,,,170118638,5,5,5022729.9959654
2021-01-01,13,62306,1614335133,1614335133,55195404.647940696344224,0,,,,,,170118638,13,13,4683905.7043602
2021-01-02,14,62309,1614335133,1614335133,54603672.845438683625008,0,,,,,,170118638,13,13,5704454.66670946
2021-01-03,17,62316,1614335133,1614335133,57119289.223709786328078,0,,,,,,170118638,19,19,7456094.35675705
2021-01-04,14,62321,1614335133,1614335133,66567076.225053908383666,0,,,,,,170118638,10,10,10460893.0034008
2021-01-05,10,62325,1614335133,1614335133,67576302.863819638653658,0,,,,,,170118638,9,9,8466377.80769992
2021-01-06,21,62332,1614335133,1614335133,71910394.340336638382394,0,,,,,,170118638,17,17,9555079.53330029
2021-01-07,21,62337,1614335133,1614335133,78819724.81665871957886,0,,,,,,170118638,21,21,13256380.2430339
2021-01-08,12,62341,1614335133,1614335133,82186310.38717362982986,0,,,,,,170118638,9,9,9994210.12141549
2021-01-09,23,62354,1614335133,1614335133,99408334.85036798364082,0,,,,,,170118638,23,23,11235751.9978314
2021-01-10,15,62360,1614335134,1614335134,94450667.14640744276864,0,,,,,,170118638,14,14,11452492.7505459
2021-01-11,17,62365,1614335134,1614335134,,0,,,,,,170118638,23,23,11192136.0891047
2021-01-12,19,62370,1611239888,1611239888,,0,,,,,,170118638,18,18,11933795.6173108
2021-01-13,0,62370,1611239888,1611239888,,0,,,,,,170118638,0,0,8968747.17683051
2021-01-14,0,62370,1611239888,1611239888,,0,,,,,,170118638,0,0,7915330.28414078
2021-01-15,2,62371,1611239888,1611239888,,0,,,,,,170118638,1,1,8888075.73185136
2021-01-16,0,62371,1611239888,1611239888,,0,,,,,,170118638,0,0,9191372.83796465
2021-01-17,2,62372,1611239888,1611239888,,0,,,,,,170118638,1,1,9194597.62728653
2021-01-18,8,62375,1611239888,1611239888,,0,,,,,,170118638,5,5,8720287.95397567
2021-01-19,0,62375,1611239888,1611239888,,0,,,,,,170118638,0,0,7556272.41832385
2021-01-20,6,62378,1611239889,1611239889,,0,,,,,,170118638,4,4,9189443.08234686
2021-01-21,4,62378,1611279209,1611279209,,0,,,,,,170118638,2,2,9468663.21802145
2021-01-22,0,62378,1611365172,1611365172,,0,,,,,,170118638,0,0,10779500.6459309
2021-01-23,2,62379,1611451568,1611451568,,0,,,,,,170118638,1,1,9054994.02936144
2021-01-24,2,62380,1611537767,1611537767,,0,,,,,,170118638,1,1,9873965.7716376
2021-01-25,2,62381,1611624362,1611624362,,0,,,,,,170118638,1,1,11709137.2853763
2021-01-26,2,62382,1611711000,1611711000,,0,,,,,,170118638,1,1,10441474.0479393
2021-01-27,0,62382,1611797230,1611797230,,0,,,,,,170118638,0,0,8866282.26226034
2021-01-28,2,62382,1611883742,1611883742,,0,,,,,,170118638,1,1,9472117.71378761
2021-01-29,8,62383,1611970129,1611970129,,0,,,,,,170118638,7,7,9712503.21797688
2021-01-30,4,62385,1612056346,1612056346,,0,,,,,,170118638,3,3,8463332.02896133
