time,AdrActCnt,AssetCompletionTime,AssetEODCompletionTime,BlkCnt,CapMrktEstUSD,PriceBTC,PriceUSD,ROI1yr,ROI30d,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,TxCnt,TxTfrCnt,volume_reported_spot_usd_1d
2024-08-11,2177,1723422999,1723422999,172767,700589882.819595526174568918,0.00000793493820048498,0.46686085215146,-35.72425776166075,-11.07326200403626,,,,,,1842009,148734,32976436.0067777
2024-08-12,2752,1723509090,1723509090,172781,749545661.8140145356292313593,0.00000840965008553382,0.499484127564871,-30.61349950828041,-8.989255684909708,,,,,,1812190,174340,53709127.9085202
2024-08-13,2365,1723658957,1723658957,172800,760248502.0448698638930243819,0.000008368809572696211,0.506616313217493,-29.416182869828937,-12.44660821852755,,,,,,1930594,168044,49728199.7532889
2024-08-14,2904,1723682259,1723682259,172784,761486661.1975140439325860144,0.00000862399428743306,0.507441400834768,-25.199885604021187,-14.150956925091768,,,,,,1870361,158301,44056070.7579792
2024-08-15,2242,1723769224,1723769224,172794,735349255.413103873266482173,0.00000850083781446286,0.49002389048131,-22.15637280057721,-18.135458912092528,,,,,,1801680,167799,60957751.004895
2024-08-16,2277,1723855529,1723855529,172797,740553068.7600154952911377556,0.00000837458728749688,0.493491620737132,-13.599144623582719,-18.130501445413575,,,,,,1856747,169384,43648389.4912551
2024-08-17,2193,1723941857,1723941857,172800,750450860.5314602769432478128,0.0000084168993899858,0.500087336168016,-12.89984645568445,-14.751569276396138,,,,,,1826434,172403,27050307.9063515
2024-08-18,2184,1724028064,1724028064,172798,740917379.2309386338258857385,0.000008397813680079221,0.493734390867095,-15.145562768492587,-18.836389646033084,,,,,,1726770,177533,30535595.3487732
2024-08-19,4816,1724114871,1724114871,172763,733231353.8632411933208525739,0.000008224205776801285,0.488612557907733,-16.459719417267387,-19.819662088480097,,,,,,1693550,169407,42495407.3386256
2024-08-20,2479,1724201022,1724201022,172798,737794210.6032593436254728854,0.000008315726011070712,0.491653165884138,-15.433088408304185,-19.251440849869407,,,,,,1737480,167688,34139548.5748783
2024-08-21,2579,1724287799,1724287799,172788,774462645.2162123712442525635,0.000008442055080591595,0.516088369774845,-10.41528042497496,-10.98124379707782,,,,,,1743529,178984,41702152.6731846
2024-08-22,2368,1724374697,1724374697,172797,792761868.2966009226801628715,0.000008747201840814991,0.528282652179605,-10.870333544479049,-9.146824572577572,,,,,,1730096,189654,43129917.1967727
2024-08-23,2456,1724459027,1724459027,172796,837361923.3469144161552875687,0.00000870427667448865,0.558003349291289,-4.408625547346945,-5.152621250283099,,,,,,1722432,185333,62462831.0992659
2024-08-24,2305,1724546117,1724546117,172800,830245443.9843801192121049416,0.00000864156776095032,0.553261051834552,-5.640335898668389,-0.7777398160388499,,,,,,1728554,190655,36363690.2843831
2024-08-25,2192,1724632127,1724632127,172800,806457409.9993309857431048277,0.000008332180361558888,0.537409121783019,-7.88335205022353,-6.784570164810276,,,,,,1723524,199009,47432221.9658943
2024-08-26,2719,1724719532,1724719532,172798,780591366.5443353586303311589,0.000008258875978214546,0.520172442542683,-12.019438892655804,-10.165319683585821,,,,,,1731907,185999,43103376.9925274
2024-08-27,4329,1724804688,1724804688,172800,737853900.4603417310276407778,0.000008257084691839315,0.491692942161566,-16.701162101058248,-12.95055820474045,,,,,,1732919,231914,43407585.0541702
2024-08-28,2289,1724893452,1724893452,172799,747767862.472522828584057072,0.000008373916143938882,0.494904931838697,-20.15737333390088,-13.859103061628163,,,,,,1826997,149052,64008212.9499426
2024-08-29,2360,1724979870,1724979870,172799,732459356.618522572201934137,0.000008168315765943346,0.484706150330117,-22.88657241417933,-15.040033173150452,,,,,,1920504,232877,42273452.1267494
2024-08-30,2796,1725066726,1725066726,172798,736019246.0608566622658392102,0.000008234197613055728,0.486994655081129,-17.082997072461065,-16.69195904428364,,,,,,1951554,210948,42841348.1852785
2024-08-31,2332,1725153132,1725153132,172791,727349347.2554846049267690656,0.000008161363300198942,0.481193378468791,-17.010343739333,-12.37562326941971,,,,,,2024772,250311,18956867.0504663
2024-09-01,2165,1725239531,1725239531,172800,688497432.1576834270911117182,0.000007941342190046097,0.455428674266222,-20.972379872544735,-12.327813582114453,,,,,,1912893,256366,35066346.2182853
2024-09-02,4563,1725324184,1725324184,172797,718865794.9266222325287064654,0.000008036832476868448,0.475451164481186,-18.03572511596614,-4.414108947565562,,,,,,1920071,260729,35209896.0756396
2024-09-03,2215,1725410214,1725410214,172800,687852402.529925999359836729,0.000007891930551383033,0.454873320944022,-21.755361581395043,-3.774947547002411,,,,,,1940038,274002,35680452.3285579
2024-09-04,2254,1725495909,1725495909,172782,702857978.2135954684297020288,0.000008008067573245078,0.464735380460736,-21.367093390126907,3.4547250157388354,,,,,,2000542,352413,39650033.4325192
2024-09-05,2231,1725583872,1725583872,172793,699821703.8331515028268313952,0.000008245224705068197,0.462663905855988,-20.152296821550657,0.26676180207098765,,,,,,1953969,333815,31328768.6974538
2024-09-06,4225,1725670403,1725670403,172779,687645408.1184259917641914422,0.00000844273917249537,0.454548241402339,-22.36471949186477,1.4556597839896521,,,,,,1991999,299402,52723528.1841557
2024-09-07,2494,1725757012,1725757012,172776,698403774.5078370750315314058,0.000008537595108680284,0.461597373046563,-20.989141962707322,-5.550353872810789,,,,,,2030494,321671,24694537.4249958
2024-09-08,2084,1725843205,1725843205,172796,726805725.7046708770781037436,0.000008755158898587837,0.480301524422839,-17.583070271001603,0.8728847864043462,,,,,,2002603,297416,27498177.6657065
2024-09-09,2668,1725928234,1725928234,172776,747771357.9152094028073952089,0.000008647638751104539,0.494089597630721,-12.244585473697564,1.1130656595577442,,,,,,1830925,321235,41423829.7653364
2024-09-10,2225,1726015929,1726015929,172800,742435813.4498958360864301873,0.000008506037778399556,0.490496413953763,-9.074114200296124,5.06265661243215,,,,,,1653151,311403,31665702.634451
2024-09-11,2137,1726102742,1726102742,172797,745269784.9457242425691912464,0.00000857529571471043,0.492300824437322,-10.01018051740196,-1.4381444236415826,,,,,,1603470,357426,40252888.1184268
2024-09-12,2219,1726188800,1726188800,172767,760938805.2560837391770219872,0.000008646624257589025,0.502581937808153,-9.348612747475498,-0.7963374459298279,,,,,,2328978,385244,29071499.0120529
2024-09-13,3870,1726275312,1726275312,172699,766055365.8355137511680603209,0.000008356781666941885,0.505893501077881,-10.672358490518342,-0.30504010006684207,,,,,,1679150,363779,26041714.6137504
2024-09-14,2124,1726361607,1726361607,172797,755687259.020354556932499732,0.000008315250696719095,0.498974664235529,-13.154782988730524,1.8265994634317486,,,,,,1720195,400629,23440483.8821655
2024-09-15,2212,1726448312,1726448312,172795,730706002.7981155674663424896,0.0000081585304408294,0.482413250273976,-16.34595095155719,-2.244895353361445,,,,,,1857449,405894,23321733.7095751
2024-09-16,2614,1726534003,1726534003,172794,715564446.3307840036143386558,0.000008112229434960998,0.472354549140554,-15.146185806007932,-5.5455887445517185,,,,,,2008982,405773,34643838.0228844
2024-09-17,2051,1726620602,1726620602,172771,727785442.619528480792336357,0.00000797426661691878,0.48035560867193,-16.043325501323498,-2.709712437018858,,,,,,1933220,419097,33374481.8964813
2024-09-18,2095,1726707153,1726707153,172794,738826844.9089887292395849939,0.0000079530766719506,0.487573177337019,-16.42621662620242,-0.21272080585990205,,,,,,1748969,360033,42291400.9184577
2024-09-19,1025,1726793453,1726793453,172800,770846136.0390707608010983883,0.000008074286214483489,0.508636508306651,-12.041691305920176,3.4543339900948062,,,,,,1773539,350640,43311140.3588172
2024-09-20,4027,1726880050,1726880050,172800,782991319.6765182794593121124,0.000008179648799554658,0.516577146248868,-10.343676591501533,0.09470790326785532,,,,,,1843004,335852,38354294.9893873
2024-09-21,2142,1726966564,1726966564,172797,799559863.0379043249225356514,0.00000832344339249414,0.527437710301662,-8.446723007780136,-0.15994125009726365,,,,,,2214643,388972,27800126.1619653
2024-09-22,2190,1727052972,1727052972,172769,783687029.6992171047854781208,0.000008130879405976328,0.516895876721144,-11.120022106047864,-7.366886349760257,,,,,,2312335,349759,26658519.8379999
2024-09-23,2594,1727137826,1727137826,170965,791914260.607244361979758135,0.00000824567508785029,0.522248181545853,-8.601410008893188,-5.60546783220395,,,,,,1834905,298313,44279950.1902212
2024-09-24,2168,1727225257,1727225257,172576,798736493.9667028640509228012,0.00000818545096027028,0.526674744917873,-7.4620433895181595,-1.9974310874239396,,,,,,1846927,360211,40010580.0145384
2024-09-25,2141,1728391050,1728391050,172485,796768670.2872318392384556485,0.000008330323474079899,0.525307090371035,-6.347192880475947,0.9871049306751017,,,,,,1776667,388735,48755147.7176811
2024-09-26,2279,1728399914,1728399914,172560,815376402.2301331616472916392,0.000008262395412693651,0.537533153813652,-4.03034576562714,9.322934645058067,,,,,,1874927,489716,42376200.3953399
2024-09-27,4031,1728401929,1728401929,165569,825399094.3236520524394481532,0.00000827367321573529,0.544140567611742,-4.817951328555547,9.948503764171873,,,,,,1546039,545666,38675846.7406663
2024-09-28,2226,1728402981,1728402981,171232,810984298.2473703401721446812,0.000008128833666469199,0.534637679405422,-7.559906574692408,10.301402002284947,,,,,,1604349,512336,30030035.6683856
2024-09-29,2129,1728405031,1728405031,169878,816217968.1607361764033927494,0.000008200340022702061,0.538087952293939,-7.681535515833496,10.491551946149869,,,,,,1751166,540593,28129146.894522
2024-09-30,1605,1728461289,1728461289,170950,780935847.8359091667272477608,0.000008138286911251143,0.514828376275348,-14.670021553398879,6.989912852414391,,,,,,1902982,541353,56073541.6360528
2024-10-01,2271,1728462352,1728462352,167053,720610013.252210839277575926,0.000007805989435509158,0.47505884648331,-18.985394477916106,4.3102626879424575,,,,,,1670652,515446,63705906.0193672
2024-10-02,2864,1728463388,1728463388,172793,708186065.0438607491052559562,0.000007693168961009215,0.466868415603797,-20.292365933422605,-1.805179904597468,,,,,,1724732,534221,53609538.8238643
2024-10-03,2262,1728464433,1728464433,172797,707008748.0991920854379092468,0.000007670377007267706,0.466092274807258,-19.307154338846512,2.466390827220366,,,,,,1792237,590690,40654474.5557645
2024-10-04,4410,1728465478,1728465478,172800,721911600.9057996785823958578,0.000007669583579999899,0.475916912174793,-15.938142833227749,2.405999668665574,,,,,,1865321,609450,28275153.9375629
2024-10-05,2129,1728466609,1728466609,172795,715588055.4027631076579317714,0.000007605105462872392,0.471748143802009,-17.262334586454042,1.963463721946068,,,,,,1851169,651435,19919556.4200717
2024-10-06,2108,1728468173,1728468173,172795,721737726.951347548936858039,0.000007577690473970789,0.475802286567715,-16.527527745709875,4.675861268279152,,,,,,1882357,648115,19101827.0824167
2024-10-07,2262,1728469241,1728469241,172796,718919204.1659609959219705164,0.000007593250523491527,0.473944188347334,-16.46067575963722,2.67480189917058,,,,,,1981205,649523,32693580.4758491
2024-10-08,2248,1728470411,1728470411,172798,708300440.812000206530839986,0.000007516037677087694,0.46694381730441,-13.760275855839705,-2.78110862431272,,,,,,2046167,619588,30549252.9448248
2024-10-09,2139,1728521575,1728521575,172772,691826327.0798265556751887696,0.0000075242331218845015,0.456083333377576,-15.99958678474823,-7.6921806157009245,,,,,,1775418,620627,27452027.6217186
2024-10-10,2191,1728608895,1728608895,172540,701269966.830222619102349765,0.000007676858723344872,0.462309009574025,-14.147063800486354,-5.746709573781939,,,,,,1729556,617684,27055022.6290365
2024-10-11,4035,1728693341,1728693341,172800,722758858.9115595209110617158,0.000007628179440266999,0.476475463129523,-11.18256780169344,-3.2145713600798205,,,,,,1760527,605570,23323723.295742
2024-10-12,2213,1728780112,1728780112,172798,721934408.8293283352328431626,0.000007530225567694131,0.475931948193781,-12.43298312334104,-5.302615874059702,,,,,,1691204,608609,24369003.5324473
2024-10-13,2071,1728866521,1728866521,172746,713479896.9548358392512757672,0.000007494624181082226,0.470358350013332,-13.345423151435783,-7.0242355335334645,,,,,,1647918,621880,20687580.8392163
2024-10-14,3087,1728953059,1728953059,172790,748018380.9964321708457422776,0.0000074614841484658835,0.493127687222556,-9.880490148324172,-1.171798376162254,,,,,,1654491,620775,34833360.3090355
2024-10-15,2295,1729040144,1729040144,172720,737999819.6609198948429930548,0.00000726870020518512,0.486522996607738,-12.920988457479774,0.8519140656745948,,,,,,1639282,617678,48721761.801699
2024-10-16,2201,1729125407,1729125407,172677,740049218.1624019231031239962,0.000007210357051062209,0.487874053171197,-10.084924673904395,3.28556252054322,,,,,,1644503,617795,37389448.6555485
2024-10-17,2254,1729213111,1729213111,172800,725470559.6210987772270237578,0.0000071024354156510145,0.478263139386293,-10.519427356615962,-0.43560838009619246,,,,,,1480888,602937,33576429.1021886
2024-10-18,4091,1729299677,1729299677,172794,733323494.165723349454427394,0.000007068816355315689,0.48344015047089,-9.651083388538563,-0.8476731408200838,,,,,,1439586,615944,23607674.1140881
2024-10-19,2269,1729385886,1729385886,172798,743271974.471469871392714958,0.00000716813495880437,0.48999864048823,-10.403668795185892,-3.6642803876721373,,,,,,1395365,629683,24173151.983283
2024-10-20,2296,1729472257,1729472257,172799,762615149.2694806738611086506,0.00000728493547007347,0.502750539765061,-10.14920504580022,-2.6765811426635984,,,,,,1209022,637927,25145347.0126303
2024-10-21,2737,1729559057,1729559057,172796,744597022.301670818154889703,0.000007278600323226064,0.490872172193555,-12.545692566086991,-6.932674208522886,,,,,,1289999,647409,35060898.2420008
2024-10-22,2275,1729644212,1729644212,172797,734391699.5099851820702689992,0.000007180406917789985,0.484144359945252,-18.073497366607434,-6.336192306978075,,,,,,1306213,648681,27846187.3043809
2024-10-23,2271,1729730231,1729730231,172055,710739902.7491200569730659398,0.0000070303240364386375,0.468552021398963,-21.005568440990633,-10.281732334222681,,,,,,1319666,654105,33459128.9920927
2024-10-24,2239,1730738704,1730738704,170635,718587799.9418894223898649446,0.000006953160052429167,0.473725711632451,-20.294508152823074,-10.053459710447795,,,,,,1330061,649732,28995794.9356147
2024-10-25,4019,1730742939,1730742939,170395,666502643.7676007524355471122,0.000006631129107972816,0.439388811289657,-26.517698292044596,-16.355819416161342,,,,,,1398683,633263,46580898.8111421
2024-10-26,2102,1730746236,1730746236,171443,673569011.2974338409043341048,0.000006625263407262109,0.444047281676988,-26.2267596942714,-17.391647654364586,,,,,,1371591,614015,29920581.5992698
2024-10-27,2038,1730751440,1730751440,170416,685198275.7749504878790278368,0.000006642835898930722,0.451713820951408,-28.081632809008852,-16.985821708901298,,,,,,1368616,608750,18933203.1125491
2024-10-28,3838,1730768392,1730768392,168877,692605726.3152842646609402248,0.000006535652380902796,0.456597148749188,-27.68009382829654,-14.596900604353946,,,,,,1324203,587585,18411354.0280759
2024-10-29,2320,1730772621,1730772621,171428,709465186.2173276460162155832,0.000006435325796178173,0.467711670371292,-25.43387250067015,-13.07895514527388,,,,,,1364631,567721,33253629.9428726
2024-10-30,2324,1730789336,1730789336,171739,701412346.2508416172049484314,0.000006382347239887048,0.462402872554109,-27.36691230393412,-10.183102979001312,,,,,,1364356,605522,30495973.6772566
2024-10-31,2304,1730790883,1730790883,171424,669637087.9157086037261478426,0.000006273603607513692,0.441455179219581,-32.40881826234754,-7.073579939092781,,,,,,1408304,599924,27820967.9747843
2024-11-01,4159,1730814819,1730814819,171347,658482135.8849517168259945382,0.000006247538041620483,0.434101328250467,-33.02197332662571,-7.018484493313305,,,,,,1332041,605135,32987045.8301999
2024-11-02,2238,1730818250,1730818250,171906,647862637.2639784573031725202,0.000006168256975468846,0.427100472486137,-34.4611960376189,-8.365683026444758,,,,,,1297961,602946,19985706.8518694
2024-11-03,2257,1730820609,1730820609,172616,630954941.4381090075093670398,0.000006050879890328035,0.415954151552463,-37.084800457229626,-12.599417900136963,,,,,,1375019,517891,32116063.8038544
2024-11-04,2741,1730822887,1730822887,172558,620013486.5918127374977365616,0.000006030488245460913,0.408741047623096,-39.694214261073185,-13.356087778345746,,,,,,1070568,545685,26604790.0829115
2024-11-05,2361,1730854048,1730854048,172592,644322844.1763646340006042324,0.000006108411695305719,0.424766880126794,-39.16408266559812,-10.726179314747323,,,,,,760400,600036,29814881.8072334
2024-11-06,2309,1730940155,1730940155,172642,691588641.8865022200243402098,0.000006023124338693545,0.455926640503913,-33.860217282693085,-3.8016180568115026,,,,,,658133,595058,57844585.1286188
2024-11-07,2382,1731026094,1731026094,172559,706221019.43749977464951016,0.000006128194033109296,0.4655729682996,-34.018188629471695,-0.2935790032993004,,,,,,620102,619918,42355159.751802
2024-11-08,3743,1731112694,1731112694,172623,720034529.9964251545628499488,0.0000062043562804647094,0.474679461786128,-30.119694555626573,4.077353204476101,,,,,,561705,639159,46672413.1825335
2024-11-09,2382,1731199519,1731199519,172726,738618481.118210881892613377,0.00000634030708528866,0.486930846336245,-31.45578725479263,5.325839698626415,,,,,,523593,636056,36971376.5496757
2024-11-10,2515,1731285613,1731285613,172725,876008538.3754653634499443318,0.0000071820636168306085,0.577504611505483,-20.0676887970046,21.20343148677453,,,,,,642755,630477,364047662.37515
2024-11-11,3103,1731372035,1731372035,172736,878893733.0221844277857253502,0.000006520444215177952,0.579406662844687,-20.861754875924973,21.741493724807718,,,,,,693507,642092,162784576.4081
2024-11-12,2731,1731458396,1731458396,172756,878172294.9435014409485106036,0.0000065751196401177,0.578931058099866,-19.93587945952232,23.08297664609475,,,,,,659835,633263,169413975.881683
2024-11-13,2528,1731544983,1731544983,172680,831039033.9660631650901614414,0.0000060624368565669476,0.547858671955959,-21.15365960709277,11.098745041403873,,,,,,687789,639618,116650881.825358
2024-11-14,2394,1731631221,1731631221,172693,828519643.880774264884030488,0.0000062634301867197875,0.54619777559628,-25.19805817490521,12.265561834614601,,,,,,632014,629303,97958566.0986678
2024-11-15,2456,1731717672,1731717672,172638,884344626.8122123143608313724,0.000006396818040717544,0.583000139577694,-17.148867675512307,19.49808270970232,,,,,,629008,655435,123207028.605892
2024-11-16,2466,1731804039,1731804039,172234,1016952875.6713035198597802538,0.000007402435425649198,0.670421519490053,-5.629280315472467,40.17837969916258,,,,,,701550,649023,235119967.281958
2024-11-17,2310,1731890427,1731890427,172620,932342746.0489449556977195468,0.0000068496860922169105,0.614642679562758,-13.503037716581495,27.139353023134607,,,,,,654205,653566,106033964.6836
2024-11-18,4987,1731976884,1731976884,172580,1028411871.9029216329486043358,0.000007484193063723473,0.677975810204223,-6.276009668470159,38.362794135243796,,,,,,685621,659875,99519550.5255474
2024-11-19,2400,1732063264,1732063264,172147,988984065.4366490933713013676,0.0000070672516121683845,0.651983209609206,-7.791671173290158,29.68324408241958,,,,,,629423,651588,64155876.9961814
2024-11-20,2357,1732151636,1732151636,172489,951587733.1477526464043743518,0.000006662378695673336,0.627329849049183,-3.662954786517325,27.799024794141637,,,,,,615150,628197,67202434.4585434
2024-11-21,2386,1732235877,1732235877,172553,1010864763.1566178700216020472,0.000006762434544848339,0.666407959235132,-1.695911911727909,37.64653982760239,,,,,,626558,637544,93378838.5017449
2024-11-22,3995,1732322721,1732322721,172559,1132741354.5162964207019215336,0.000007547675361385008,0.746754543156916,10.726190605224437,59.374948576108885,,,,,,647769,664523,204750649.071592
2024-11-23,2624,1732409592,1732409592,172618,1159056244.582945078226478089,0.000007820341784982979,0.764102513751965,11.782552037444457,61.29639894758517,,,,,,627873,662501,231416394.719855
2024-11-24,2701,1732496297,1732496297,172518,1287771220.949727645870727846,0.000008664579168734864,0.84895727162851,21.25511816328977,93.21320603516995,,,,,,645601,655387,393365201.024231
2024-11-25,3271,1732582579,1732582579,172580,1221070998.7847807054706147086,0.000008623948290923292,0.804985456056791,15.031249174617479,81.28372569170668,,,,,,612057,636033,175761802.306232
2024-11-26,2901,1732668354,1732668354,172524,1204188515.1134189374963414592,0.000008640553266459484,0.793855756120352,17.516409795524474,75.74307433151333,,,,,,675791,650099,164413373.598745
2024-11-27,2642,1732754425,1732754425,172475,1260796769.4161748504186970756,0.000008659052531731001,0.831174488161186,22.571588064971163,82.03672327742807,,,,,,612909,624553,107367635.780481
2024-11-28,2464,1732840900,1732840900,172526,1237262384.4163277776701571432,0.000008519710684968293,0.815659552779892,19.93709884111805,74.39367124031398,,,,,,598997,643789,72993132.3511193
2024-11-29,4436,1732927526,1732927526,172500,1455836297.2076516160752653118,0.000009853838093637474,0.959753402396783,41.285373693111765,107.55783741037973,,,,,,596827,658738,208423374.204637
2024-11-30,2622,1733014021,1733014021,172516,1426578710.137926436285287626,0.000009749431179806131,0.94046547229781,36.41476931732324,113.03758944688242,,,,,,578313,650042,240549583.011772
2024-12-01,2652,1733100834,1733100834,172451,1681089222.344591540100893104,0.000011370215017207662,1.10825036027224,57.973357730662926,155.2976201982049,,,,,,541489,614368,311553215.454683
2024-12-02,3517,1733187481,1733187481,172468,1692392570.282693107468330912,0.000011655108248538962,1.11570204056272,59.01709824157279,161.22706773613652,,,,,,596005,611977,514645673.569536
2024-12-03,2764,1733273047,1733273047,172477,1920075224.785673544827247048,0.000013183931033199779,1.26580078637988,76.31167435786197,204.31257427183738,,,,,,617085,643110,623435288.772851
2024-12-04,3167,1733393972,1733393972,172645,2001765488.778675435999609582,0.000013340591846333648,1.31965471828167,77.91294007014463,222.85837841726536,,,,,,631218,640225,985311725.313842
2024-12-05,2721,1733445710,1733445710,172666,2057368207.494901200439781592,0.000013989842706811623,1.35631055559852,83.1455648100373,219.30704088644055,,,,,,612609,637111,512582513.61228
2024-12-06,4753,1733531200,1733531200,172543,2081104700.34588610404575348,0.000013726024025174369,1.3719587296538,78.19595787081191,200.9165527457317,,,,,,605262,635979,278490265.81038
2024-12-07,2492,1733618882,1733618882,172637,2042655834.7847155352206306,0.000013469118496294224,1.346611491361,68.7001375167395,189.23747361862397,,,,,,605075,645458,167189284.343453
2024-12-08,2410,1733705495,1733705495,172615,2000633253.884044715791859302,0.000013084539654893098,1.31890829761987,53.20636120095958,177.85240436927066,,,,,,602392,621439,148902153.119629
2024-12-09,3329,1733793285,1733793285,172643,1606588915.610247337085143112,0.00001087518443457714,1.05913637471972,26.812948521271018,117.51268844207591,,,,,,631100,645107,324788205.851131
2024-12-10,2452,1733877835,1733877835,172706,1579964762.139111323197005576,0.000010756225815338174,1.04158452364356,35.478799204296934,80.3595162518751,,,,,,679946,565850,287723663.556637
2024-12-11,2421,1733964789,1733964789,172689,1661139691.373932366900682002,0.000010809362758479503,1.09509872346937,40.140978940892886,89.0034743633794,,,,,,610751,565779,189032473.159504
2024-12-12,2405,1734052273,1734052273,172626,1661560334.482298127848783462,0.000010943813420596318,1.09537603050947,39.5595499927118,89.2066447608891,,,,,,598991,610905,186439542.654343
2024-12-13,3082,1734138587,1734138587,172691,1674711579.107431513800941218,0.000010899870143598673,1.10404592821633,39.366310333597326,101.52020671219408,,,,,,562720,637065,130065597.277839
2024-12-14,2349,1734225111,1734225111,172696,1578563577.605168709182229316,0.000010266281103885274,1.04066079916546,37.73186909545639,90.52820162611945,,,,,,600442,592005,100920039.407184
2024-12-15,2276,1734311917,1734311917,172734,1635859718.061441449642386672,0.00001031486288976421,1.07843301699832,33.96457028664334,84.97989001846572,,,,,,597850,622290,106442874.612497
2024-12-16,2952,1734397177,1734397177,172748,1574270931.970985201167649786,0.000009804206712349045,1.03783089221741,29.815686035560102,54.8027415657573,,,,,,601697,624567,131020409.649602
2024-12-17,2416,1734483464,1734483464,172706,1557249858.580912301059337954,0.000009674419434412623,1.02660982764449,32.30509798375573,67.02547053432663,,,,,,579431,641925,146278801.462346
2024-12-18,2495,1734569867,1734569867,172727,1375465214.25406812621222684,0.00000902529316645644,0.9067691345454,19.018310629454678,33.74653208825529,,,,,,605370,640738,167176027.722016
2024-12-19,2462,1734656187,1734656187,172672,1252596737.827085755806713518,0.000008452340071819676,0.82576865494183,4.849185559631523,26.654895827269815,,,,,,642784,613361,177945249.308902
2024-12-20,4968,1734742399,1734742399,172712,1277108124.2679855339534601506,0.000008624766793963405,0.841927674042561,-0.17229546184152084,34.20813234355654,,,,,,627633,592264,190263287.925119
2024-12-21,2333,1734828867,1734828867,172721,1194751557.6765752758928613382,0.000008112163908847542,0.787634485208467,-7.100508018169892,18.19103813112804,,,,,,645491,622372,118815579.792774
2024-12-22,2267,1734915510,1734915510,172640,1190231426.7499536675382654456,0.000008246578912320403,0.784654609624636,-6.542496632950529,5.075304437720169,,,,,,649064,629277,87732940.230529
2024-12-23,2881,1735002170,1735002170,172678,1283197769.1727032150099315918,0.000008923370217429396,0.845942244518583,3.3362671917487514,10.710569497378193,,,,,,616050,631467,92456099.7698784
2024-12-24,2407,1735087875,1735087875,172714,1322832543.8570333934245300248,0.000008841152984341541,0.872071287962188,-1.0130369850487637,2.7226360037342805,,,,,,610224,594293,76756146.3781022
2024-12-25,2356,1735174765,1735174765,172718,1277730657.8454035360575647984,0.000008488284916809694,0.842338076448504,-3.3421270677511328,4.640160901127866,,,,,,572334,596669,57005818.2375951
2024-12-26,2235,1735261221,1735261221,172702,1183866855.1972841872635606134,0.000008161378690154337,0.780458795016779,-13.407842426781581,-1.6875812766093978,,,,,,558087,598437,65138631.3105879
2024-12-27,3181,1735347723,1735347723,172720,1184185020.7813814588095405112,0.000008285594270314505,0.780668544218972,-10.473066641473023,-6.076455023775895,,,,,,537120,615703,62588128.5663138
2024-12-28,2227,1735433489,1735433489,172687,1223499330.6521848927375086542,0.000008479351947150085,0.806586322703927,-4.762280808551624,-1.1123795516207704,,,,,,528898,576730,41939652.9994896
2024-12-29,2162,1735520165,1735520165,172703,1173861405.2577560012772000964,0.000008280363796476664,0.773862748029634,-9.526939662582556,-19.368585086848984,,,,,,513018,602599,44977056.8931904
2024-12-30,5140,1735606893,1735606893,172702,1170937316.1765662463324213242,0.000008343154621760951,0.771935055712877,-8.329884548546163,-17.919894089590322,,,,,,526861,607630,63696318.6799941
2024-12-31,2160,1735693976,1735693976,172631,1172548214.0385508910598689818,0.00000827710939100284,0.772997032740733,-12.726987001361248,-30.250685183549376,,,,,,515949,564671,58434061.613606
2025-01-01,2081,1735780684,1735780684,172687,1227740218.4329939920220343984,0.000008568898234937913,0.809382108524504,-6.499065630481175,-27.45535285421897,,,,,,528557,560801,48002377.5106582
2025-01-02,2153,1735867276,1735867276,172731,1244192378.6909868012092350344,0.000008468934607274474,0.820228119724164,6.930071174632807,-35.20085241296374,,,,,,546839,585821,58517214.1383377
2025-01-03,4173,1735950594,1735950594,172682,1407213527.0418706663143746304,0.000009454673774602063,0.927699064151424,19.87072731374583,-29.701379360853856,,,,,,647135,631028,167187612.554352
2025-01-04,2234,1736039816,1736039816,172680,1367870601.5573810411186655734,0.000009180107722905788,0.901762420954379,20.680895092947253,-33.513573478277294,,,,,,596410,645485,78718176.4163233
2025-01-05,2137,1736126039,1736126039,172691,1368381374.214377175690043695,0.000009166294445617853,0.902099145486075,22.33171635072797,-34.24735555174385,,,,,,601038,617060,51342228.4337807
2025-01-06,3520,1736210800,1736210800,172732,1387850595.9566648520384048798,0.00000895417965539255,0.914934140632863,30.7888583074005,-32.0565622302723,,,,,,608839,647336,71071730.5642636
2025-01-07,2358,1736297098,1736297098,172680,1248660305.986514837090354433,0.000008488513700189925,0.823173580303605,11.209622980656976,-37.5867464182975,,,,,,649370,637110,90613352.2475236
2025-01-08,2203,1736383894,1736383894,172683,1204568885.8545278599380962634,0.000008355561048976084,0.794106513787029,12.382558028324922,-25.023204495533072,,,,,,640006,642833,85867963.3745567
2025-01-09,2189,1736472076,1736472076,172687,1182466337.7464834410179666026,0.000008441449357452304,0.779535510310181,3.037960931780095,-25.158689226363215,,,,,,742389,624219,77311648.0853824
2025-01-10,4107,1736558467,1736558467,172703,1212142640.541171915711185141,0.000008432955898082922,0.799099476830585,1.6786554488057581,-27.02945773701874,,,,,,796865,637561,79074161.1006827
