time,AdrActCnt,AssetCompletionTime,AssetEODCompletionTime,CapMrktCurUSD,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfrCnt
2020-07-01,667,1752760549,1752760549,140952992.22238924773092144432006835195755,0.00010826825298075204,1.00054369503533,0.059687679090622545,0.01201622989673798,140876398.423970963681503735,792,878
2020-07-02,690,1752760549,1752760549,141004128.56328617733774414412723075197523,0.00011000485195093744,1.00042672706797,-0.041217074419967484,0.021186573500839093,140943983.950267069133034559,816,938
2020-07-03,616,1752760549,1752760549,141546259.11239311743335878608375345734516,0.00011031355976206007,1.00017892600462,0.04825852496170454,-0.01862857245222618,141520937.336505419134240118,754,852
2020-07-04,488,1752760549,1752760549,141412694.179156247874351203901792532364,0.00010959648533015441,1.0002015875726,0.047134908099342517,0.023972549277950426,141384192.88290897205864714,578,666
2020-07-05,416,1752760550,1752760550,140854298.48507391053212221596610519333748,0.00011017563669666691,1.00035225540292,0.2316147289843454,0.05191367302710202,140804699.268999879550085869,488,572
2020-07-06,710,1752760550,1752760550,140594960.3812811900625452870567554006776,0.00010710780807110575,1.00027367064262,0.10805431497442694,-0.024111236143004644,140556494.19519037801208148,820,935
2020-07-07,766,1752760550,1752760550,140668925.69317559885750333680647941634273,0.00010809923770754413,1.00015130614461,0.05832005388437503,0.01853785631992257,140647644.840286338572405493,991,1109
2020-07-08,827,1752760551,1752760551,140052312.6653703707124508522085517362984,0.00010599694623497512,1.00003539243092,-0.01744354435760426,-0.0082501239043566,140047356.04899587798170402,1050,1172
2020-07-09,797,1752760551,1752760551,137872897.27926530731363811306613921973924,0.00010830462978524324,0.999814444109332,-0.10758864812957433,-0.0862405870744078,137898485.15550010411193557,1031,1130
2020-07-10,798,1752760551,1752760551,137187331.71510573378365974028127406408616,0.00010773229319538189,1.00031815281818,-0.04532088002083925,-0.002092312853208909,137143699.060753925103352612,943,989
2020-07-11,521,1752760551,1752760551,137005778.086401473522897268618708209075868,0.00010825236872713921,0.999945641973396,-0.06301624918884602,0.027568902028385883,137013225.854977598255829083,715,863
2020-07-12,620,1752760552,1752760552,137783461.749588637334782491880943374538026,0.00010754897110478305,0.999032929908631,-0.11943922821692009,-0.08777009524271867,137916836.997745370429811046,737,850
2020-07-13,708,1752760552,1752760552,135900280.805593259847708093442587359628482,0.00010824123144235665,0.999783393894703,-0.11431812196247426,-0.019547529538684803,135929724.013705964791388894,935,1120
2020-07-14,709,1752760552,1752760552,138261230.83643974666760608948516877064389,0.00010800546754373546,1.00016918598661,0.0860346337958976,0.05978293178017447,138237842.930596695451930049,945,1057
2020-07-15,766,1752760553,1752760553,136743674.83564323451123406247468968418261,0.0001087402579978438,1.00005431001791,0.034965326799135346,-0.05774141387871083,136736248.687528068647832171,986,1067
2020-07-16,770,1752760553,1752760553,134348464.79005407651161828152525456643346,0.00010952552602946159,1.00025197699517,0.01525803437486379,0.013083673231731834,134314620.595549011475830138,999,1100
2020-07-17,572,1752760553,1752760553,133560013.84566394069416963533766459018296,0.00010922833133459532,1.00014579808456,-0.02302501241624098,0.01597461169312121,133540543.890153655680127391,823,963
2020-07-18,743,1752760553,1752760553,143645742.56682221225469593021946603430396,0.00010903202278322607,1.00046751666307,0.007080447180165571,0.003117254498743367,143578617.170834298799193428,1141,1625
2020-07-19,725,1752760554,1752760554,172208619.56553206159888795192345972289524,0.00010851313694718844,1.00036549816772,0.059601121891330024,0.06250038712659045,172145700.627371881521712717,1276,1920
2020-07-20,798,1752760554,1752760554,167296276.5456422632300868368616440417119,0.00010910144809712673,1.00015376589705,-0.06935384945452416,-0.018929115510974624,167270556.038542944379869318,1142,1502
2020-07-21,807,1752760554,1752760554,174567887.273381643940868725486169228200587,0.00010651110579564946,0.999987435841383,0.01855424940647074,-0.024831233666641663,174570080.599564079338422589,1136,1426
2020-07-22,758,1752760555,1752760555,189098115.88207144130590328507552542248522,0.00010494041333183257,1.00021409429286,0.18682287008973048,0.005829060321823739,189057639.720385724676052327,1162,1462
2020-07-23,1111,1752760555,1752760555,222432292.089431236772911078017791069032426,0.00010406378004943802,0.999966211526762,-0.07077906387623141,-0.008975776893798314,222439807.990930604190177473,1722,2137
2020-07-24,817,1752760555,1752760555,240192096.73141861925023344356868179451279,0.00010472795245321675,0.999953038962085,0.01841287453315702,-0.042012754306391155,240203376.931310001535566174,1325,1714
2020-07-25,896,1752760555,1752760555,239517256.547157082438102373684436890188224,0.00010305535806057951,0.999889746388106,-0.15091332364388146,-0.02845351542346672,239543667.101661374547134304,1373,1753
2020-07-26,1135,1752760556,1752760556,227102952.09080483578072528611417586147,0.00010065354278886404,0.9998828884175,-0.10353478639881977,-0.043228895131188334,227129551.592024293140073364,1676,2345
2020-07-27,1207,1752760556,1752760556,184534632.849648903956039687912274350951626,0.00009051982476494717,0.999927998252218,0.023527117004357476,-0.04257213950852013,184547920.622483256551916457,1837,2387
2020-07-28,1174,1752760556,1752760556,184738353.18541025432225657117903878280214,0.00009138787638142296,1.00020493795834,0.035801371813058626,-0.0012883225164611427,184700501.041822368203164071,1697,1973
2020-07-29,882,1752760557,1752760557,186302545.97709651997707798205508569712089,0.0000899690547120991,1.00007543463733,0.002751065956606665,-0.010753869925921507,186288493.372160238960733333,1427,1744
2020-07-30,805,1752760557,1752760557,196523728.194258323563176813066181785134856,0.00008980254121536878,0.999986384637329,-0.029246320522910072,-0.02246192175418957,196526403.972522836916720264,1269,1595
2020-07-31,829,1752760557,1752760557,206534832.31448403106075004770813326854718,0.00008821893724655306,1.00024371969662,-0.04736010936093892,-0.02998123322332799,206484507.972844159510995489,1351,1577
2020-08-01,846,1752760557,1752760557,217061643.530236084591244235689576414027669,0.0000847489353619647,0.999832525069117,-0.045447821102810565,-0.059394854493196834,217098002.003116393904864057,1170,1344
2020-08-02,835,1752760558,1752760558,218744182.03659041828405289049461089887392,0.00009016372594189129,1.00027824055776,0.07444080991337365,0.009929678636257325,218683335.463358276289215467,1283,1511
2020-08-03,905,1752760558,1752760558,205653661.04414162636635232761073558552208,0.00008902825467849874,1.00032998783889,-0.024827869154792553,0.012837438760883647,205585820.223619606076009872,1406,1673
2020-08-04,1026,1752760558,1752760558,204101759.58534356624741306929515453263158,0.000089272307109881,1.00008658167061,0.1297673709694146,-0.026558018025671936,204084089.643917274889728478,1440,1644
2020-08-05,823,1752760559,1752760559,198313130.27757164666809501331358326652372,0.00008531343061217108,0.999996127721304,0.08134434708256737,-0.02774669867475294,198313898.204254783716550555,1204,1390
2020-08-06,817,1752760559,1752760559,199362852.3035560220946167953720663711481,0.00008498162015948479,1.00017495616615,0.028870858583131844,0.002364644368780557,199327978.644605932767242294,1212,1472
2020-08-07,754,1752760559,1752760559,203770286.5228858265200434291788717046068,0.00008624281114060808,1.0003276979383,0.07589743081245233,0.02922951623436781,203703533.295000629408089196,1169,1372
2020-08-08,729,1752760559,1752760559,209102551.55759249671262862786132922144188,0.00008507830511917964,0.99907527166644,-0.12382323903359214,-0.07393096261481703,209296093.585434373246089227,1036,1335
2020-08-09,726,1752760560,1752760560,209511586.313238809148953871019327147363441,0.00008558368700097501,0.999661742274899,-0.09900841561022664,-0.06562017708382295,209582479.205876016407295659,1065,1360
2020-08-10,805,1752760560,1752760560,200405874.95852163309161198497995454662228,0.00008424514041629462,1.00002094908746,0.05036052784387124,0.00753112078327549,200401676.726268763840798818,1243,1459
2020-08-11,857,1752760560,1752760560,193698656.29813886030430875740943234103657,0.00008779111378198907,1.00017291344487,-0.03184505828135879,0.11410870473941921,193665168.986618053489748911,1272,1499
2020-08-12,825,1752760561,1752760561,195388396.540802735859204288415407406926135,0.00008636095823215712,0.999672349256985,-0.04829457985724376,-0.011106869587568366,195452436.676904015697437391,1332,1779
2020-08-13,841,1752760561,1752760561,192501868.608402084136091581879121721632344,0.00008493394478181175,0.999965392137352,-0.0048304033995729715,-0.020375937602688528,192508530.917198634807905947,1126,1350
2020-08-14,910,1752760561,1752760561,253005276.35087048675510710176253450193556,0.00008493430096313565,1.00005113412966,-0.04194978305678198,-0.00031757157767592603,252992339.807763769783028366,1358,1688
2020-08-15,786,1752760562,1752760562,273733803.794044875464740954028641505628477,0.00008425858581139563,0.999889084994511,-0.03922905282480573,-0.03628005832582721,273764168.348279916451737907,1160,1462
2020-08-16,745,1752760562,1752760562,289468496.534834911447557876372627916845279,0.00008402824579611365,0.999906106184973,0.012978658106958687,-0.023965695806162098,289495678.388512638334663323,1050,1272
2020-08-17,852,1752760562,1752760562,282375335.1366725434815280131865942379958,0.00008121412654659888,1.00021388742422,-0.03547255555208562,-0.02535107183650923,282314951.51887337747810289,1218,1460
2020-08-18,825,1752760562,1752760562,294263055.4477177264573895884050065980026,0.00008340417022712602,1.0002408583542,0.07868199811236257,-0.012459427454090247,294192196.799378145729625703,1161,1406
2020-08-19,734,1752760563,1752760563,301953659.86021378999448125038094706561613,0.00008522954666015592,1.00032632498803,0.013726000394122851,0.01725325613559506,301855156.979725587271262271,1051,1311
2020-08-20,690,1752760563,1752760563,318634176.82844709356395074271140436326732,0.00008427104950736604,1.00008839443476,-0.023831215606900435,0.01009598618527168,318606013.829943458969132407,909,1075
2020-08-21,741,1752760563,1752760563,331794139.043933809917556370019089245857,0.00008677586427995523,1.000065711879,-0.11839532996095191,-0.014835065283183544,331772337.660225934007868183,995,1153
2020-08-22,757,1752760563,1752760563,366696553.78697293348357014919957994942468,0.00008562385066434787,1.00028258162986,-0.08635631464743919,0.03163807931218907,366592961.350459316703196538,1028,1280
2020-08-23,567,1752760563,1752760563,382278314.7680987051832956336312110869836,0.0000857287267600697,1.0000778298997,-0.10161098145211554,0.012479679820214345,382248564.400670931974047388,795,989
2020-08-24,690,1752760564,1752760564,335221792.32082197889046144161666249587744,0.00008499332292174873,1.00049108595524,-0.0025069107748693,0.06014058743038967,335057250.410943832655851656,1015,1250
2020-08-25,797,1752760564,1752760564,376394708.70484297244000365445170603076572,0.00008804170117561949,1.00001764108306,-0.16773768996970678,0.013476844850623188,376388068.811658272980913662,1184,1379
2020-08-26,774,1752760564,1752760564,381276175.045591017615291968420091224537128,0.00008715878462501015,0.999889858497353,-0.08684921862988822,-0.0038142501191747017,381318174.002262236988051176,1110,1337
2020-08-27,763,1752760564,1752760564,349471563.62213071918014230226363383804,0.0000883987979470518,1.00020355787,0.06352094965522849,-0.0001379805565517262,349400440.412703247386162292,1119,1353
2020-08-28,691,1752760565,1752760565,362133112.892824065385022019391117389161198,0.00008674372508990785,0.999971516616598,-0.019287369945705287,-0.010391018230503526,362143427.962929248066637701,977,1172
2020-08-29,571,1752760565,1752760565,383957976.42585963380507759582198033824281,0.00008706267919153074,1.00041655594827,0.08215256597900235,0.04301771679591844,383798103.043102287159167403,810,1005
2020-08-30,711,1752760565,1752760565,382309729.030967709181919150996179434338,0.00008549292160159863,1.00017962370652,-0.016685067009111813,-0.006408037245122165,382241069.47328474895119315,940,1128
2020-08-31,756,1752760565,1752760565,337689058.5153489613082771537054122133948,0.00008565914446576292,1.00035731788822,-0.10319796761639798,0.0524880723465777,337568439.27349803367987034,1189,1519
2020-09-01,787,1752760566,1752760566,314016886.1696578316719670097485130380832,0.00008358212574530782,1.00050854062528,-0.07091758839268444,0.023023600652524522,313857276.993766743373629315,987,1113
2020-09-02,692,1752760566,1752760566,314976736.6378321698973491907678310276139,0.00008763348552053223,1.0002942549641,-0.09089962594985167,-0.003572108726558365,314884080.434048387476674579,867,1032
2020-09-03,790,1752760566,1752760566,311851331.112259920542085678861184965305649,0.00009737992300937156,0.999263535560797,-0.13014234574144828,-0.08229748552751463,312081167.794485503652889317,1002,1199
2020-09-04,998,1752760566,1752760566,309917658.7415692752632102275032084308541,0.0000955177270098841,1.0002584291247,0.045009760249322454,0.026230241910418405,309837587.684984685171688403,1290,1514
2020-09-05,2950,1752760567,1752760567,366090345.63030006165280664553286240380744,0.00009882551507500401,1.00096841940648,0.05175070915173857,0.07933244433270215,365736159.635657423757446853,5552,2739
2020-09-06,1296,1752760567,1752760567,379650964.6707645864748614088593472504419,0.00009757756435497965,1.00049203064926,-0.02092667093913668,0.016427887711061146,379464256.626205831162624065,2424,1728
2020-09-07,1216,1752760567,1752760567,395401796.59299257744381288245332660060192,0.00009647061461424148,1.00019559709024,-0.010588627264985932,0.1121362379364526,395324472.276514627633958883,1967,1264
2020-09-08,1060,1752760567,1752760567,374630710.48375324966768084469882716504785,0.00009895601294006825,1.00031026041109,0.05446482762223598,0.06487375766879232,374514513.456848956373500365,1848,1240
2020-09-09,1326,1752760568,1752760568,391315222.52881558256006800330841185222892,0.00009785992946845928,1.00043296144444,0.06691723493946991,0.04120037258778755,391145871.447327005306473493,2218,1436
2020-09-10,1215,1752760568,1752760568,420339164.53984584428465505538426564919792,0.00009677612504134793,1.00014551580356,0.08238804925593536,-0.002739290470858254,420278007.447873471311663932,2164,1289
2020-09-11,918,1752760568,1752760568,429010289.93611659560750102528041874248791,0.00009629367719780526,1.00020442237357,0.0411480657718991,0.053224750787640926,428922608.558397252045282963,1773,1179
2020-09-12,1002,1752760568,1752760568,444006028.534188865370485595157501280038768,0.00009579424346375148,0.999802395489464,-0.07278769449907792,-0.016300228904882256,444093783.468903318378890562,1837,1424
2020-09-13,999,1752760568,1752760568,474130051.2622125555669711902912780481987,0.00009688988651017567,1.00014814154095,-0.0048001576479119725,0.009700245115412521,474059823.309485003729767746,1840,1195
2020-09-14,926,1752760569,1752760569,488982659.92728634103845490765021753390259,0.00009381199781411685,1.00029105710823,0.06647670853587671,0.04020167034038161,488840379.460054641645659733,1758,1300
