time,AdrActCnt,AdrBalCnt,AssetCompletionTime,AssetEODCompletionTime,CapMrktCurUSD,IssTotNtv,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfrCnt,volume_reported_spot_usd_1d
2025-10-01,4,1924,1759364144,1759364144,,0,,,,,1252156.255850209467420957,1,3,5.17896397994314
2025-10-02,2,1924,1759450507,1759450507,,0,,,,,1252156.255850209467420957,2,0,0
2025-10-03,0,1924,1759536783,1759536783,,0,,,,,1252156.255850209467420957,0,0,0
2025-10-04,3,1923,1759623108,1759623108,,0,,,,,1252156.255850209467420957,1,2,0
2025-10-05,0,1923,1759709539,1759709539,,0,,,,,1252156.255850209467420957,0,0,0
2025-10-06,0,1923,1759795789,1759795789,,0,,,,,1252156.255850209467420957,0,0,0
2025-10-07,0,1923,1759882253,1759882253,,0,,,,,1252156.255850209467420957,0,0,0
2025-10-08,2,1923,1759970300,1759970300,,0,,,,,1252156.255850209467420957,2,0,0
2025-10-09,8,1923,1760054895,1760054895,,0,,,,,1252156.255850209467420957,5,3,116.068867459391
2025-10-10,3,1923,1760150096,1760150096,,0,,,,,1252156.255850209467420957,1,2,19.9789630301692
2025-10-11,6,1924,1760227963,1760227963,,0,,,,,1252156.255850209467420957,2,5,26.8822564743094
2025-10-12,2,1924,1760314474,1760314474,,0,,,,,1252156.255850209467420957,1,1,201.136242855643
2025-10-13,5,1924,1760400945,1760400945,,0,,,,,1252156.255850209467420957,2,4,801.077683701427
2025-10-14,0,1924,1760487326,1760487326,,0,,,,,1252156.255850209467420957,0,0,0
2025-10-15,8,1925,1760573744,1760573744,,0,,,,,1252156.255850209467420957,6,1,0
2025-10-16,2,1925,1760659807,1760659807,,0,,,,,1252156.255850209467420957,2,0,0
2025-10-17,10,1926,1760746239,1760746239,,0,,,,,1252156.255850209467420957,7,6,0
2025-10-18,3,1926,1760832531,1760832531,,0,,,,,1252156.255850209467420957,1,2,374.057485856537
2025-10-19,0,1926,1760918875,1760918875,,0,,,,,1252156.255850209467420957,0,0,0
2025-10-20,5,1926,1761005660,1761005660,,0,,,,,1252156.255850209467420957,3,2,6315.37449387487
2025-10-21,9,1928,1761092044,1761092044,,158.113764711314065316,,,,,1252314.369614920781486273,3,6,19.9979679573427
2025-10-22,3,1928,1761178839,1761178839,,609.1628816725311297,,,,,1252923.532496593312615973,1,2,0
2025-10-23,0,1928,1761265922,1761265922,,0,,,,,1252923.532496593312615973,0,0,0
2025-10-24,9,1930,1761351877,1761351877,,0,,,,,1252923.532496593312615973,4,6,26.249188667009
2025-10-25,3,1930,1761438262,1761438262,,0,,,,,1252923.532496593312615973,1,2,310.788252744888
2025-10-26,7,1930,1761524594,1761524594,,0,,,,,1252923.532496593312615973,3,10,49.7702504538044
2025-10-27,2,1930,1761611000,1761611000,,0,,,,,1252923.532496593312615973,2,0,0
2025-10-28,3,1930,1761696802,1761696802,,0,,,,,1252923.532496593312615973,1,2,20.6245339336459
2025-10-29,7,1931,1761786849,1761786849,,0,,,,,1252923.532496593312615973,5,2,0
2025-10-30,5,1931,1761870361,1761870361,,506.976329649689260201,,,,,1253430.508826243001876175,2,3,0
2025-10-31,5,1931,1761956263,1761956263,,0,,,,,1253430.508826243001876175,4,0,0
2025-11-01,7,1931,1762043358,1762043358,,0,,,,,1253430.508826243001876175,2,6,176.447189420071
2025-11-02,0,1931,1762129941,1762129941,,0,,,,,1253430.508826243001876175,0,0,0
2025-11-03,8,1931,1762216811,1762216811,,0,,,,,1253430.508826243001876175,9,0,0
2025-11-04,7,1932,1762303166,1762303166,,0,,,,,1253430.508826243001876175,5,3,13.7584300116888
2025-11-05,16,1932,1762389705,1762389705,,0,,,,,1253430.508826243001876175,9,10,105.184170561955
2025-11-06,13,1933,1762474887,1762474887,,0,,,,,1253430.508826243001876175,8,9,1172.47609694962
2025-11-07,16,1933,1762564166,1762564166,,0,,,,,1253430.508826243001876175,9,13,100.370351109688
2025-11-08,0,1933,1762647076,1762647076,,0,,,,,1253430.508826243001876175,0,0,0
2025-11-09,0,1933,1762734533,1762734533,,0,,,,,1253430.508826243001876175,0,0,0
2025-11-10,8,1935,1762820510,1762820510,,0,,,,,1253430.508826243001876175,3,8,106.84489495375
2025-11-11,8,1936,1762908521,1762908521,,614.613561863278035656,,,,,1254045.122388106279911832,3,5,111.350367285887
2025-11-12,0,1936,1762993690,1762993690,,0,,,,,1254045.122388106279911832,0,0,0
2025-11-13,4,1936,1763078983,1763078983,,0,,,,,1254045.122388106279911832,3,0,0
2025-11-14,8,1937,1763165829,1763165829,,0,,,,,1254045.122388106279911832,8,3,5794.92715311041
2025-11-15,4,1937,1763252144,1763252144,,0,,,,,1254045.122388106279911832,2,4,167.440365518946
2025-11-16,10,1938,1763338870,1763338870,,103.196597838400667647,,,,,1254148.31898594468057948,5,12,1350.01185483607
2025-11-17,5,1938,1763424692,1763424692,,0,,,,,1254148.31898594468057948,4,2,219.645470250169
2025-11-18,5,1938,1763513010,1763513010,,0,,,,,1254148.31898594468057948,3,2,94.5120390945005
2025-11-19,3,1938,1763597657,1763597657,,0,,,,,1254148.31898594468057948,1,2,19.9755052497877
2025-11-20,7,1939,1763683898,1763683898,,0,,,,,1254148.31898594468057948,4,2,28.8899562231663
2025-11-21,5,1939,1763771035,1763771035,,0,,,,,1254148.31898594468057948,2,2,19.9975383313189
2025-11-22,2,1939,1763857389,1763857389,,0,,,,,1254148.31898594468057948,1,0,0
2025-11-23,4,1942,1763944092,1763944092,,0,,,,,1254148.31898594468057948,1,3,1.20452457059881
2025-11-24,10,1943,1764033072,1764033072,,396.320087999999999997,,,,,1254544.639073944680579478,6,8,710.996833418933
2025-11-25,7,1943,1764115743,1764115743,,61.290520999999999999,,,,,1254605.929594944680579477,3,2,61.2556271842002
2025-11-26,4,1946,1764202271,1764202271,,94.113430816497246614,,,,,1254700.043025761177826092,1,3,93.1079831352257
2025-11-27,5,1947,1764289026,1764289026,,0,,,,,1254700.043025761177826092,3,2,1.50896314057626
2025-11-28,5,1947,1764375175,1764375175,,0,,,,,1254700.043025761177826092,6,2,181.489635763643
2025-11-29,3,1947,1764461272,1764461272,,0,,,,,1254700.043025761177826092,1,2,1.50805472068241
2025-11-30,7,1949,1764548042,1764548042,,0,,,,,1254700.043025761177826092,4,7,1149.28241842486
2025-12-01,0,1949,1764634457,1764634457,,0,,,,,1254700.043025761177826092,0,0,0
2025-12-02,4,1949,1764721710,1764721710,,0,,,,,1254700.043025761177826092,2,4,1006.6921313623
2025-12-03,5,1949,1764806892,1764806892,,0,,,,,1254700.043025761177826092,1,4,19.9961503577573
2025-12-04,9,1950,1764894322,1764894322,,584.012008415689456508,,,,,1255284.0550341768672826,2,7,671.891800565863
2025-12-05,12,1951,1764982065,1764982065,,128.521914999999999999,,,,,1255412.576949176867281981,4,11,0
2025-12-06,9,1952,1765067577,1765067577,,0,,,,,1255412.5769491768672826,6,7,37.5946197435676
2025-12-07,0,1952,1765153634,1765153634,,0,,,,,1255412.5769491768672826,0,0,0
2025-12-08,0,1952,1765239772,1765239772,,0,,,,,1255412.5769491768672826,0,0,0
2025-12-09,3,1952,1765325953,1765325953,,0,,,,,1255412.5769491768672826,1,2,1473.71606057451
2025-12-10,0,1952,1765412130,1765412130,,0,,,,,1255412.5769491768672826,0,0,0
2025-12-11,3,1952,1765499533,1765499533,,0,,,,,1255412.576949176867281981,1,2,5.71615710258738
2025-12-12,14,1954,1765586866,1765586866,,0,,,,,1255412.576949176867281982,6,11,105.332542174494
2025-12-13,0,1954,1765673037,1765673037,,0,,,,,1255412.576949176867281982,0,0,0
2025-12-14,0,1954,1765758857,1765758857,,0,,,,,1255412.576949176867281982,0,0,0
2025-12-15,6,1955,1765845270,1765845270,,1.951929825858558351,,,,,1255414.528879002725840334,1,3,0
2025-12-16,5,1958,1765931512,1765931512,,0,,,,,1255414.528879002725840333,2,4,5.45681576502717
2025-12-17,0,1958,1766018292,1766018292,,0,,,,,1255414.528879002725840333,0,0,0
2025-12-18,0,1958,1766106449,1766106449,,0,,,,,1255414.528879002725840333,0,0,0
2025-12-19,7,1958,1766192147,1766192147,,0,,,,,1255414.528879002725840333,2,4,19.9925597412527
2025-12-20,5,1959,1766278045,1766278045,,0,,,,,1255414.528879002725840332,2,3,2.435550344449
2025-12-21,0,1959,1766364613,1766364613,,0,,,,,1255414.528879002725840332,0,0,0
2025-12-22,8,1959,1766452307,1766452307,,0,,,,,1255414.528879002725840334,3,7,41.9848793307103
2025-12-23,2,1959,1766538230,1766538230,,0,,,,,1255414.528879002725840334,2,0,0
2025-12-24,15,1959,1766631025,1766631025,,0,,,,,1255414.528879002725840338,10,38,32.4270303227484
2025-12-25,4,1960,1766708916,1766708916,,0,,,,,1255414.528879002725840337,2,4,3.99849677242304
2025-12-26,2,1960,1766795388,1766795388,,0,,,,,1255414.528879002725840337,1,0,0
2025-12-27,0,1960,1766882483,1766882483,,0,,,,,1255414.528879002725840337,0,0,0
2025-12-28,0,1960,1766968834,1766968834,,0,,,,,1255414.528879002725840337,0,0,0
2025-12-29,0,1960,1767054689,1767054689,,0,,,,,1255414.528879002725840337,0,0,0
2025-12-30,5,1962,1767141587,1767141587,,0,,,,,1255414.528879002725840336,2,3,0
2025-12-31,10,1963,1767228383,1767228383,,2039.295165724004413004,,,,,1257453.824044726730253342,3,9,219.492433396554
2026-01-01,0,1963,1767314859,1767314859,,0,,,,,1257453.824044726730253342,0,0,0
2026-01-02,0,1963,1767401160,1767401160,,0,,,,,1257453.824044726730253342,0,0,0
2026-01-03,0,1963,1767487437,1767487437,,0,,,,,1257453.824044726730253342,0,0,0
2026-01-04,0,1963,1767572928,1767572928,,0,,,,,1257453.824044726730253342,0,0,0
2026-01-05,7,1963,1767659286,1767659286,,0,,,,,1257453.824044726730253342,2,4,11.1660153428827
2026-01-06,0,1963,1767746500,1767746500,,0,,,,,1257453.824044726730253342,0,0,0
2026-01-07,5,1964,1767832892,1767832892,,164.160522999999999999,,,,,1257617.984567726730253341,1,3,164.083972038913
2026-01-08,0,1964,1767919433,1767919433,,0,,,,,1257617.984567726730253341,0,0,0
2026-01-09,2,1964,1768005865,1768005865,,0,,,,,1257617.984567726730253341,2,0,0
2026-01-10,2,1964,1768094512,1768094512,,0,,,,,1257617.984567726730253341,1,0,0
2026-01-11,0,1964,1768178982,1768178982,,0,,,,,1257617.984567726730253341,0,0,0
2026-01-12,4,1965,1768265393,1768265393,,7145.731888910232808504,,,,,1264763.716456636963061845,2,0,0
2026-01-13,3,1965,1768352593,1768352593,,0,,,,,1264763.716456636963061845,1,2,0
2026-01-14,8,1965,1768437090,1768437090,,0,,,,,1264763.716456636963061846,5,3,0
2026-01-15,9,1966,1768524764,1768524764,,0,,,,,1264763.716456636963061845,8,4,233.419723392798
2026-01-16,0,1966,1768611703,1768611703,,0,,,,,1264763.716456636963061845,0,0,0
2026-01-17,0,1966,1768697471,1768697471,,0,,,,,1264763.716456636963061845,0,0,0
2026-01-18,0,1966,1768784396,1768784396,,0,,,,,1264763.716456636963061845,0,0,0
2026-01-19,0,1966,1768869869,1768869869,,0,,,,,1264763.716456636963061845,0,0,0
