time,AdrActCnt,AdrBalCnt,AssetCompletionTime,AssetEODCompletionTime,BlkCnt,CapMVRVCur,CapMrktCurUSD,FeeTotNtv,IssTotNtv,IssTotUSD,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfrCnt
2024-07-31,685,49699,1741809862,1741809862,23204,2.004058382659814584,8770189583.8668215001407467696209,0.325,275574.997367291,7095076.8108977073779056282409,0.00039799341068937034,25.7464460806699,100.54065007571133,-10.751854805323845,340636900.191493491,16071,24240
2024-08-01,694,49682,1741809940,1741809940,27598,2.004697189079819813,8737832475.6559521203654957936304,0.296,237383.253191576,6090047.3422602793769989571696,0.00039361278083741697,25.6549156706746,104.86670359282965,-10.44393151481047,340590964.625306424,19122,28871
2024-08-02,549,49674,1741810021,1741810021,30864,1.85629629276718278,8078939843.488512456249852493155,0.375,2617093.144232594,61641282.8815470425903181586532,0.00038293897357818225,23.5533393289378,89.24006045177059,-11.090244568217907,343006133.043846975,20819,30363
2024-08-03,760,49672,1741810101,1741810101,38077,1.782580250174008698,7781596414.388465808314746909566,0.343,319277.577004291,7240094.231751118603890633534,0.00037365536752777294,22.676488276074,83.03420813840647,-7.664214780110682,343157032.061213859,25957,38404
2024-08-04,558,49656,1741810193,1741810193,37306,1.676852229994603842,7308480882.5313503731589068989568,0.338,316805.430827471,6745803.3063307620941481243302,0.0003651958534593953,21.2932060183162,71.3414512537511,-15.398013463088223,343230647.195385664,25180,36896
2024-08-05,515,49653,1741810276,1741810276,36103,1.549392104682146836,6731703732.7856702770275273141888,0.433,241483.137879865,4736960.9932815113139896437535,0.00036096440000895155,19.6161149588759,56.12059929698751,-28.477905270456827,343172118.785922432,24203,35149
2024-08-06,399,49652,1741810379,1741810379,36962,1.652197846019924464,7168585552.311194135221502932512,0.305,253634.107620914,5296520.104014640547160436368,0.00037258635566805555,20.882523071112,67.89476657224492,-18.963331048972776,343281581.823219076,25075,36975
2024-08-07,455,49657,1741810468,1741810468,36684,1.575152241166650838,6821377406.777689736195841400225,0.3,371400.166227994,7379403.6593734313037487703102,0.00036040700294169586,19.8691447403483,56.627101076652146,-21.373687968487978,343315099.66433075,25046,37291
2024-08-08,423,49659,1741810549,1741810549,35059,1.798769999863109071,7795260317.7740996325167125972507,0.323,256546.041370446,5824635.3783686497470268820178,0.0003667339469240358,22.7040547858543,79.79244952184803,-13.912659842150955,343342208.750787349,24166,36255
2024-08-09,382,49660,1741810635,1741810635,33830,1.720804270082877939,7454080138.8186021653725263980292,1.247,189041.252979283,4104545.8689206763629283825372,0.000357577377272969,21.7124347423284,74.1038392168162,-15.665230699884503,343309270.806321413,23362,35197
2024-08-10,364,49650,1741810720,1741810720,32988,1.710541840405764198,7406680608.3659999711724772591299,0.237,122378.958968538,2640178.7054266077288984592014,0.0003544150639077885,21.5737960812803,73.51821461744365,-14.45552635775023,343318374.775629633,22787,34298
2024-08-11,378,49635,1741810822,1741810822,31407,1.623108845020633863,7021638692.665242058210060141515,0.221,160155.55281741,3275335.333565051111820766275,0.0003475920699026919,20.4509633037775,65.17460056745995,-21.131933236288514,343340242.137556146,21440,31952
2024-08-12,411,49651,1741810912,1741810912,28775,1.685250612658444727,7275406838.3829683150988930193605,4.326,2005384.81303131,42648317.823999438209774989695,0.00035806380147182054,21.2668997724845,73.51342144427969,-17.999748929248064,342100020.041286009,18708,26315
2024-08-13,363,49663,1741810997,1741810997,27566,1.768133191451612748,7318685424.7196370064306760090017,1.299,6791666.227691842,145259384.4678915542546135716558,0.00035330711270256237,21.3878862120199,73.2039819016423,-19.272798912892256,342188346.813186583,17819,25221
2024-08-14,387,49664,1741811086,1741811086,28945,1.737208055801248664,7186896266.3024203533042825096892,0.222,445298.491305617,9345957.1881317078122057072526,0.00035669344343833867,20.9880728783278,77.8596658438309,-24.450812130395523,342427640.115714514,19795,29581
2024-08-15,426,49672,1741811184,1741811184,27480,1.667547596472389916,6896557856.7244793344239313571916,0.247,110740.375091551,2230306.0570025106610890001644,0.00034938394967739855,20.1399539703444,77.50651704980703,-28.190172576087882,342431659.321540439,18651,27668
2024-08-16,398,49693,1741811273,1741811273,28027,1.690745162527040568,6986617314.9280507024465472144614,2.273,154450.246595402,3150622.2057095475900155821852,0.0003461715352658083,20.3989457780726,92.55216729894005,-25.32307123499662,342498940.432410089,19027,28274
2024-08-17,420,49685,1741811363,1741811363,31300,1.712052253090804395,7072996264.8104636970090003729914,0.201,108310.296348589,2236355.0745436888214989553089,0.0003475179919790117,20.6476683190501,91.21874264473145,-24.070569998853458,342556658.481612914,21165,31331
2024-08-18,338,49682,1741811443,1741811443,30214,1.733611364463792256,7160061904.0471002449416573611288,0.373,127020.025053149,2656132.8101645083979742162228,0.00035567263175089635,20.9111343589572,93.73530804356386,-25.786614504136946,342404279.994505254,19339,26593
2024-08-19,383,49700,1741811538,1741811538,35882,1.762856263825525572,7253406322.7682410199205681030275,0.299,171034.324113642,3622995.2975614932952223628834,0.0003565445793682628,21.1828550575277,94.72415574635879,-27.25783498919598,342418729.820398575,24615,36600
2024-08-20,442,49640,1741811626,1741811626,36392,1.862029469140492692,7638400376.4728348685122061119401,0.334,983036.526924117,21923853.1624254139121624078451,0.00037721465844952403,22.3021755163303,115.1285685904059,-31.641623244333807,342495752.079422767,24822,36635
2024-08-21,401,49645,1741811722,1741811722,35757,1.964905124953058372,8050837020.19779834664514025066,0.254,188531.871186522,4431276.2212167142717167611184,0.0003844750425263076,23.5041226362872,132.29667100012034,-26.28457137898459,342528719.100894675,24346,35838
2024-08-22,391,49644,1741811820,1741811820,34617,2.154203220917746033,8353950380.2695619613867862074112,0.357,590334.976715499,14811341.3398081611659446080264,0.00041543078256218595,25.0897235027736,142.71499636689364,-15.907500131096798,332963030.833960992,22614,31729
2024-08-23,366,49662,1741811904,1741811904,34547,2.353668062249581369,9134966062.492374906060664273056,0.361,10611803.976561314,282374439.936519436665852183864,0.00041508022637242207,26.609466266076,163.59041346645606,-6.140968648720496,343297605.865112856,22822,32400
2024-08-24,387,49658,1741811996,1741811996,36007,2.39373223041734904,9293451388.8355080362072991231264,0.264,233856.80210559,6330729.618239446701331629798,0.00042283039662378244,27.0709663402522,169.44349491628117,-0.5882926108171977,343299580.518370512,23982,34391
2024-08-25,374,49657,1741812086,1741812086,32707,2.403984023903592331,9333354281.7430125476672344779885,0.228,125599.34775328,3414232.61701939519382905328,0.00042146290030508233,27.1835218740635,169.4453104248116,-5.391995839604521,343346028.707494551,21230,29586
2024-08-26,398,49646,1741812180,1741812180,30542,2.299295582110009874,8938478784.5848167074885319365187,0.281,3580177.608970037,93204877.6703435559251092847073,0.00041334022594884204,26.0335904668029,155.38874383827877,-7.509396007601281,343344065.275315903,19334,26191
2024-08-27,352,49658,1741812274,1741812274,27785,2.132743968340153343,8286522560.443593042781798698448,0.263,171641.830534019,4141680.1008198829587515425568,0.0004052156205684403,24.1297828619872,132.94192864527403,-11.841537910713503,343414717.315908715,18624,27007
2024-08-28,362,49661,1741812351,1741812351,25345,2.082667991482419626,8062956196.9466010134899603321982,0.291,449255.906438192,10551184.0912828963291141944656,0.00039738752627025786,23.4859106804743,117.40772516519449,-13.476006341725444,343310349.197997074,16835,24199
2024-08-29,355,49652,1741812435,1741812435,24991,2.029379871807536375,7852645630.435248556095757423576,0.264,118470.370035849,2709824.0071257107943523524555,0.00038546533570782356,22.8734324566195,119.74501316895602,-13.143133171364322,343308580.613257168,16853,24739
2024-08-30,513,49645,1741812521,1741812521,30077,2.056307150892499813,7973231042.866439526990541964112,2.245,201496.694456141,4690557.3617638376312400003408,0.0003935986644975084,23.2785821843088,133.09773385462344,-9.585260383622199,342513602.40663149,20281,29626
2024-08-31,663,49640,1741812606,1741812606,29843,2.00411839090087488,7762406834.0494669574162852058282,0.289,191359.477401387,4355334.1499701799421285656661,0.00038602423636481715,22.7599605157503,129.52614320921003,-11.284212320500593,341055373.478251094,20111,29274
2024-09-01,732,49622,1741812693,1741812693,28890,1.887727324895076179,7302751687.451195039971727325365,0.29,254002.300162549,5438907.634476253068542968165,0.00037337700980556027,21.412828273585,116.04849423573906,-9.087930273746588,341045638.350348869,19463,28337
2024-09-02,498,49626,1741812771,1741812771,29486,1.969183920969461991,7616244944.9373660884948123944062,0.334,219604.458950962,4916439.2553166983058280143162,0.0003784325847443993,22.3877023208101,126.62614626668753,-1.2735038677421637,340197704.784461862,20134,29634
2024-09-03,458,49625,1741812862,1741812862,32616,1.947825675915081967,7288769130.5283914240823095148862,0.288,183096.727485189,3926383.3053478463870145278622,0.00037205307784227967,21.4443117540998,119.26847741373919,0.7096429520928841,339892891.602590069,22230,32940
2024-09-04,407,49623,1741812950,1741812950,35145,1.992992292834931077,7457078755.9367413498336610998812,0.286,291227.454352928,6389522.0674812129226902480256,0.000378057669451061,21.9399715651052,121.20707437071334,11.846671020745625,339885525.093249381,23936,35254
2024-09-05,395,49617,1741813032,1741813032,35934,1.950884557821719584,7300194239.7514601005156777196734,0.279,1759113.735483486,37610157.5652917942975812895076,0.00038102029521743744,21.3801738947566,115.19551738616276,2.3830972050165102,341446906.638201049,24241,35423
2024-09-06,1466,49658,1741813128,1741813128,32456,1.721601723067345838,7185646717.2547786599669277082637,0.296,301086.164582891,6353027.4260953433000646890301,0.0003919162955335907,21.1003631963511,109.56172178440418,6.196635396704132,340546115.267693467,22073,32540
2024-09-07,374,49659,1741813212,1741813212,31708,1.774767339267060202,7399973910.0207090997563950843558,0.258,146218.829661647,3178553.7745302730504496316673,0.0004020670522241165,21.7383341248559,119.16835048444793,-4.2535162556077415,340411269.213103162,21309,30945
2024-09-08,447,49652,1741813296,1741813296,32295,1.893715019907055414,7895734448.7825904550298071675715,0.265,164382.611274003,3812495.0052426308580392449953,0.00042276933208380997,23.1928120358651,135.72301747300892,6.818108199771358,340438858.236453465,22206,33025
2024-09-09,414,49635,1741813397,1741813397,30294,1.946189091516915382,8114925844.5860750739224715629741,0.264,102697.666084899,2456223.4126804120762044163059,0.0004185999010109668,23.9170324537841,152.76033542454587,10.861493098736752,339294846.058635901,21117,31826
2024-09-10,346,49638,1741813500,1741813500,21179,1.982622695567769051,8267765805.6463003690893491248638,0.331,1421205.808347714,34637039.5017809213559080188674,0.0004226445389993417,24.3715859436641,164.43168359470923,19.170845801490554,339237906.993725118,12292,14654
2024-09-11,336,49640,1741813583,1741813583,20645,1.898962890113944918,7916496848.6260594070136722750144,0.254,1759373.933924424,41020059.8679249147009136135104,0.00040612215202685364,23.3151458464696,153.0208414408746,9.631145563751417,339543097.896802664,12932,17255
2024-09-12,419,49629,1741813684,1741813684,27130,1.955549317841964684,8150945528.8304450770821777388377,0.237,9571787.473084004,229778306.7556499287250023385988,0.00041300536003038575,24.0057886159497,158.09676617665033,12.240117503797785,339540835.722217041,18717,28034
2024-09-13,618,49469,1741813764,1741813764,23547,1.99044650643313497,8461292009.4665407877527683347832,0.238,195860.493970986,4880497.8531017335838792903244,0.00041162072760477593,24.9182351895054,165.0519102793472,18.725694035662848,339562250.099883108,15330,21718
2024-09-14,362,49467,1741813847,1741813847,22242,2.022041318899348378,8596253161.0472061649341917803943,0.319,5430208.874249484,137466710.7237374959481167507644,0.0004218692381310196,25.3151791960741,168.22554868807094,25.696311090631564,339569121.532440923,13202,16404
2024-09-15,420,49451,1741813927,1741813927,27202,1.90302809030922914,8091438705.2723512422017422766208,0.28,4206200.007953455,100254818.992091883448904542432,0.0004030955908212267,23.8350099383104,154.15071841820512,16.844322239099828,339477043.484125002,18070,25930
2024-09-16,394,49469,1741814018,1741814018,29918,1.889489897187392849,8033179875.8991607444990857389982,0.317,2838076.265261036,66662298.2834420095394613602136,0.0004033929869497989,23.4885507128226,158.3273928461834,13.758853299437323,342004067.177877407,20415,30278
2024-09-17,389,49449,1741814116,1741814116,30558,1.922765967938924035,8091542494.4200947216197806769448,0.283,133307.589113871,3165085.0901066700476368767333,0.0003941471603274625,23.7427224597323,160.53098498793187,13.54105450315851,340800955.246112376,20852,31005
2024-09-18,342,49443,1741814214,1741814214,31985,1.979267266879816107,8317620787.1364380436486215972348,0.25,150316.45998348,3668213.498338914193614527736,0.0003980553163342604,24.4032722613482,164.69350242223044,15.202942167496293,340840388.045439814,21807,32323
2024-09-19,408,49427,1741814310,1741814310,33544,2.19805207516193179,8977971231.9606229323417381362058,0.331,351328.658858112,9359480.8297113917453546560128,0.0004228971828501227,26.6402429569269,194.66261819481818,19.451319614179077,337007858.617378082,22583,32786
2024-09-20,436,49388,1741814396,1741814396,33442,2.273464479554981592,9298154694.5138902638103893691146,0.284,775315.709096206,21350873.2177908841811780411244,0.0004360502367871341,27.5382956482074,212.01186528628983,17.163682620052278,337644522.859901529,22259,31983
2024-09-21,494,49387,1741814493,1741814493,32543,2.303114265750748833,9416271870.852192290972916982413,0.286,946285.140415356,26325560.431060312354989423066,0.0004390231867962522,27.8199025924735,213.9178668556415,10.88166272297933,338472496.068325758,21414,30384
2024-09-22,445,49330,1741814579,1741814579,31411,2.261618965436580715,9245843755.590152694580998368776,0.267,116171.51484162,3173017.470675869968080996192,0.0004296425276001305,27.3132142160816,207.11889632522775,2.644727793367268,338511743.160068735,20901,29997
2024-09-23,454,49327,1741814664,1741814664,31517,2.267128877894246064,9269704340.5935036817725018644718,0.272,87661.886658078,2400552.8521855246683210128076,0.00043236421326204596,27.3842252739642,211.3941760009538,1.1571767692910688,338505261.618876579,20832,29682
2024-09-24,384,49321,1741814757,1741814757,29831,2.344079054088429227,9584855312.4174729969953356917753,0.271,169133.381818297,4789556.8788303618228798793647,0.00044011494871093335,28.3182233296551,216.71663197159717,4.1742253297732095,338469514.871723103,19988,28881
2024-09-25,377,49294,1741814843,1741814843,23079,2.253709712942729138,9223840278.5926660257059826293344,4.262,96300.767594015,2624379.419034793038683348662,0.0004321609061566943,27.2519055102308,201.532950904986,4.679781088903014,338465883.610593368,16140,24439
2024-09-26,420,49297,1741814928,1741814928,20191,2.407443025558993636,9849114850.431917622204187030332,0.249,109083.354790418,3174136.234039074790778877354,0.0004472679678355663,29.098263801453,226.32011145530697,20.590657478699853,338477749.656668844,14081,21281
2024-09-27,413,49300,1741815016,1741815016,19354,2.518543648398234303,10306461682.125443204685131975359,0.288,659806.599731093,20068745.8205236655954496084146,0.00046247774150202106,30.4161034895722,228.35918328721255,29.507873479479414,338848849.776530095,13517,20357
2024-09-28,453,49297,1741815094,1741815094,23044,2.423374562903721068,9919260167.8353688101916654684752,0.214,155247.88428555,4543087.42473545979052543692,0.00044493244673647647,29.2634417895144,218.954318965419,27.936381411114574,338964235.279720658,15514,22656
2024-09-29,589,49305,1741815175,1741815175,20119,2.409302594169814697,9843796252.6648625176610296852245,0.235,213577.80174425,6199352.669611319514415723375,0.00044235284340558975,29.0262031867655,214.05228390734015,24.690597378095266,339134822.054616579,13701,20230
2024-09-30,906,49288,1741815252,1741815252,23344,2.2547352855529013,9335347026.680379115243291232821,0.402,201428.142169667,5584216.4728800166132063630465,0.00043824060918878894,27.7231195836395,184.43235677851217,21.806536370986258,336735084.899663798,15802,23022
2024-10-01,770,49287,1741815334,1741815334,26421,2.0999238573248366,8727929055.5871247273820224948874,0.387,463025.976123491,11990088.3191848043004104722249,0.0004254980513271553,25.8950662327139,177.60345768706708,20.93248916892599,337049883.446944366,18001,26652
2024-10-02,443,49274,1741815407,1741815407,31582,2.056656594498901437,8572180228.6035163743433327711256,0.3,179012.079289561,4553307.9816388123224554265823,0.00041913648410404756,25.4357583002743,170.4840606552165,13.614867375786638,337012961.336052392,21475,31785
2024-10-03,426,49260,1741815476,1741815476,32407,1.998371046970796791,8312000155.6252168009960724757004,0.264,117029.365013925,2886220.9719166163042805531975,0.00040586306907615226,24.6623654804347,143.6206962412562,15.006561008980212,337031748.321925732,21812,31982
2024-10-04,1182,49252,1741815556,1741815556,33986,2.117248538227191498,8835989022.1630521516592363071147,0.342,1484142.547295526,38877857.4550427382251550120546,0.0004221505446533153,26.1955009145771,158.1411025231241,19.396239128405153,337309412.443648257,22809,33275
2024-10-05,466,49226,1741815634,1741815634,31979,2.071902820222993527,8644768915.1280331490437254656828,0.395,811308.528846146,20802826.2882997451977839232916,0.0004133627539974654,25.6410792548746,140.67648734876474,19.929236221801602,337145282.739398918,21887,32711
2024-10-06,453,49202,1741815709,1741815709,30706,2.178176630624543821,9073910896.24198721016171759042,0.339,697499.288328748,18766889.51160023779723011183,0.00042850793173269773,26.9059622362725,159.67419048598626,27.514213788155864,337245359.097741352,20804,30806
2024-10-07,531,49177,1741815791,1741815791,24887,2.160022540182417617,8997797148.0396405743139607997769,2.353,6042339.739264995,161133456.8740884263512770122685,0.0004272490546389115,26.6673943914463,164.11376890776395,22.674507799355464,337408185.290338263,15472,20702
2024-10-08,381,49159,1741815862,1741815862,29739,2.117738246509912805,8889385447.4951901197833114055796,0.23,9988854.165972027,262876868.6489019784629254060973,0.000423604943170268,26.3170193778999,176.27842735415865,13.4705844949011,337780860.356860204,20468,30904
2024-10-09,388,49168,1741815941,1741815941,28059,2.084953437446959163,8755188810.2289275800537834752645,0.324,3483340.466353595,89801311.7813539273708887748915,0.0004253092186952926,25.7802281025257,170.14375075734637,7.790245935995339,339608663.484679485,18659,27093
2024-10-10,419,49169,1741816030,1741816030,30084,2.100359394402959668,8766465286.7385446551952479177798,0.267,223142.10109632,5765154.551122978656953146944,0.0004290230514118722,25.8362474978867,178.0252554289472,6.009709657829499,339308767.167352994,21198,32710
2024-10-11,402,49150,1741816111,1741816111,27525,2.228041824017100191,9303971707.0724191001530505916288,0.205,84873.471927918,2327181.4843696818535205550384,0.00043897384449861654,27.4194213045288,200.7216137708134,17.603473231889183,339320498.552451376,19743,30993
2024-10-12,430,49148,1741816193,1741816193,26579,2.322414112381621327,9704137056.0820914987443162957634,0.269,112614.021665707,3220429.2917114678437839525958,0.0004524644126415066,28.5970542928594,212.5649935307947,19.12566069110187,339340442.435191161,18980,29626
2024-10-13,435,49143,1741816276,1741816276,24053,2.357435396677551764,9852951625.5677102299561357065592,0.249,79634.225687425,2312140.6743589390289657599775,0.00046263181303372956,29.0345094009503,217.4693927917945,16.519124168065144,339353129.391785864,17005,26312
2024-10-14,522,49111,1741816347,1741816347,23567,2.366648438603645971,9893195075.477169317404721040192,0.362,75051.115340518,2188204.075944125394366505536,0.0004411603833655092,29.156183302752,218.01552526569347,15.17273125711694,339317220.390206846,16464,25008
2024-10-15,509,49092,1741816426,1741816426,23642,2.2821144930238663,9543490931.512432189145627741271,0.332,135686.522669073,3816458.8362622112783872150155,0.00042022051800295,28.1270295766235,198.60771715685073,18.007207252783505,339299637.223123986,16330,24610
2024-10-16,636,49048,1741816519,1741816519,26692,2.276958075845869753,9515964738.6026738460223911627924,0.314,214234.079114288,6006089.0137518859391886243648,0.00041433560697280085,28.0351708681596,207.66571175543353,19.356750490590976,339429525.268570619,18345,27507
2024-10-17,523,49009,1741816595,1741816595,29432,2.156012149512393722,9258481401.7625492636110575547852,0.29,1038124.238000388,28297166.1115545469362182872908,0.0004047939343453907,27.2579765270291,205.78305043091058,14.805606531680093,339661360.871075972,20128,30433
2024-10-18,391,49003,1741816673,1741816673,32605,2.221866192855590356,9541039778.4741383352372849322143,2.259,153983.914697899,4324941.4513419318801804683619,0.00041068501701635695,28.0869690826281,209.834362214227,15.095093730992904,339696310.784039303,22652,34480
2024-10-19,426,48995,1741816750,1741816750,33956,2.222220720041766002,9544445094.8748195926845316062416,0.411,244436.310701251,6870426.6830924122394836264872,0.0004111774488099087,28.1072262274872,204.51191682216646,5.506643737942558,339572642.907784278,23529,35617
2024-10-20,424,48992,1741816832,1741816832,33532,2.286779299361540356,9822097808.146275199336246132628,0.336,2866660.730004554,82923361.831452125732609544649,0.00041915414686758394,28.9268140326185,200.24439823420963,5.042136238745353,339549934.433521288,23126,34812
2024-10-21,560,48994,1741816919,1741816919,31311,2.20069533776092325,9441116183.0151836431817143866225,0.413,423809.232785661,11775887.3193150446696707087275,0.00041200519076614486,27.7858206200775,176.35554362515035,-0.12250931606503727,339781801.376534279,21717,32913
2024-10-22,370,48996,1741817008,1741817008,28049,2.187916098600301598,9387511587.3873396837200814883089,0.274,154271.298244052,4261440.7708813383427042612092,0.0004096806973967914,27.6230304624771,162.2864939699248,1.134308997631938,339843653.292829659,19491,29675
2024-10-23,329,48990,1741817091,1741817091,26935,2.117749303261037317,9086189057.2738146602296995962211,0.278,98100.808880399,2622850.5200287817496568706883,0.0004011607907864105,26.7362782219917,159.15222997757894,-2.3661324923022113,339844947.072702383,18736,28559
2024-10-24,339,48980,1741817173,1741817173,28005,2.124541974936257005,9111953897.8496426320559263964255,0.285,135043.529498315,3621994.4856236510377725196855,0.0003936672388677738,26.8209406187717,155.70263996113226,-5.287346926582898,339732823.966370515,19259,28998
2024-10-25,305,48988,1741817256,1741817256,31369,1.956871812690098718,8396286938.6376883192486010830686,0.255,526530.607297512,13011850.2217912151889750263448,0.00037295284430403214,24.7124289480079,122.75398867833964,-9.318528428294815,339759679.483652034,21234,31566
2024-10-26,361,48983,1741817336,1741817336,33369,2.009108896165678001,8621110481.4888121226875765521417,0.236,118113.945648313,2996613.6562285836202684943579,0.000378532794268988,25.3705321567283,139.81548212212329,-12.810838715877477,339808027.211698899,22272,32544
2024-10-27,413,48967,1741817424,1741817424,30818,2.040650350491433947,8750001333.664255227632569943312,0.31,1274617.602792104,32815389.015612578303346116788,0.00037860625994601813,25.7452815210845,134.95976637727193,-15.356411349958211,339868155.121873696,20124,28620
2024-10-28,391,48947,1741817505,1741817505,29354,2.08384193911222079,8931955988.861531668161093148215,0.28,131322.226934183,3451213.772710999570353919367,0.00037617451676611856,26.280499906849,131.09933513658424,-10.193407542834693,339870094.576616535,19718,28897
2024-10-29,351,48944,1741817588,1741817588,27499,2.127192799803659626,9116895511.5915336943203771745168,0.262,80419.261846157,2157243.8505814072500961987949,0.0003690893289168519,26.8249645801057,134.40025936655658,-7.583625707076476,339866078.270721424,18430,26966
2024-10-30,477,48955,1741817672,1741817672,26872,2.096849839142477411,8940468973.4272289289299014137809,0.297,1249294.198603209,32763492.7497846387952254644637,0.0003619806668381626,26.2256022531893,132.1695717739754,-5.401691270465624,340906145.342762413,18021,26388
2024-10-31,569,48940,1741817762,1741817762,27447,1.99813067905357448,8507772571.18726172033948532462,0.303,193343.782039019,4846047.0583812084906436387182,0.00035619504664597025,25.0644060402378,105.74801768355823,-3.2077932723211506,339436432.5860779,18468,27067
2024-11-01,656,48959,1741817850,1741817850,30678,1.969818551240908433,8412695028.725753313517850962812,0.303,193915.30979239,4805162.003198090064217617603,0.00035662659777848884,24.7796938175877,108.85329804375941,-2.5792998775252847,339499555.18638156,20670,30413
2024-11-02,511,48993,1741817945,1741817945,33875,1.914314665625587339,8163360048.2284294423289148776124,0.315,99150.828060601,2384733.2621377657339111580797,0.0003473568520955505,24.0515718202597,98.73731857191817,-2.4766223688460074,339410667.595207692,23033,34056
2024-11-03,532,49023,1741818025,1741818025,36076,1.877137510782483291,7976638096.8331464109001165853844,0.316,294913.536686952,6940283.4192896678228132472744,0.0003423383614983414,23.5332819824297,92.19657447272027,-10.162886141512745,338951366.952923252,24487,36176
2024-11-04,527,49032,1741818106,1741818106,36589,1.812690468583818968,7696997508.3435489146942332147974,0.393,219042.080025694,4974672.5755461682224476147382,0.0003350743379643955,22.7110360482453,83.39028932398938,-11.427144612379264,338910012.383086958,25006,37268
2024-11-05,483,49038,1741818202,1741818202,33138,1.919938379080981907,8143255384.5151836565609393821462,0.393,775724.704986001,18639039.3903046832952979337573,0.0003455362029870185,24.0279048359573,84.1222122109354,-10.696727271977023,338908258.548159294,22261,32588
2024-11-06,508,49043,1741818283,1741818283,31721,2.156789100129968865,9176011839.3360988250163460401957,0.423,383644.407907728,10386558.7860880026898734113712,0.00035765942208948687,27.0734007116979,111.35115352954263,1.5224821528939012,338930891.506781383,21301,30952
2024-11-07,484,49048,1741818371,1741818371,31848,2.180640675144618853,9275912281.8614444357855185252722,0.294,138726.930182513,3796344.5895228463577232202098,0.0003602048869955588,27.3655921350546,109.81198740945734,3.9843902612894526,338962600.775564657,21957,32537
2024-11-08,399,49053,1741818454,1741818454,31225,2.285591764243158094,9724845012.3434606771341722050856,0.296,10327755.812147036,295966090.0025856658946844385264,0.0003745693882675883,28.6573477709924,121.70911464694971,11.160179254522673,339349094.342469594,21592,32221
2024-11-09,473,49047,1741818541,1741818541,32200,2.392873989792513844,10209762206.213822782717702427186,0.299,124003.08141793,3730812.417543971636382352418,0.0003917544531611951,30.0864492630626,103.58676819245817,16.45053820421697,339347528.74771561,22285,33666
2024-11-10,571,49039,1741818638,1741818638,31843,2.538830034898319594,10838040652.4335178724649716989708,0.348,125933.569770922,4021414.9096247029896490456078,0.0003971285962584699,31.9328271003499,91.28420530280955,16.460616530501436,339401225.528032292,22335,34073
2024-11-11,607,49021,1741818730,1741818730,31520,2.820892035953823119,12048091269.6317436749926271281655,0.389,506243.124906692,17980534.847012232466040428406,0.00039970277779560184,35.5175882148055,87.98074969732183,24.200163594031903,339214791.183639521,22139,33883
2024-11-12,624,48986,1741818810,1741818810,29743,2.724898267582598603,11637934655.2162464992211737068257,0.391,1229330.125233715,42079867.3632221328510419384595,0.0003887609624267138,34.2299163580833,110.28862902371714,17.89390302893479,339993078.962577729,20887,31953
2024-11-13,453,48963,1741818893,1741818893,29432,2.642696622266714531,11296223548.3485601405823902857954,0.316,1250310.728598143,41406274.5198507517820091380363,0.0003664602615164337,33.1167873495541,93.16241679348569,13.584096401356708,341102638.644103194,20400,30929
2024-11-14,474,48957,1741818978,1741818978,27681,2.480210112586413285,10602009777.8952398265735530107317,0.302,99319.157255273,3087396.2708108477689574373199,0.00035646891427390206,31.0856068067063,50.251927029359884,10.518626654204843,341058479.051726259,18957,28417
2024-11-15,452,48949,1741819062,1741819062,26916,2.632294203410516014,11258901662.6075154599775158411896,0.289,85764.786927057,2838902.9638756000905023119164,0.00036319250174460065,33.1010320854652,53.677627097416426,18.069664141262834,340137480.714728098,18152,26801
2024-11-16,547,48925,1741819158,1741819158,28622,2.786787746619538686,11955601310.666447992094009602278,0.401,200659.420255697,7052420.4281582906760733043814,0.0003880657578319943,35.1462214889862,58.90975743511572,28.939216944937527,340167471.89773969,19189,28009
2024-11-17,498,48908,1741819265,1741819265,31224,2.740207038561183052,11786204181.8463637290198769739594,0.405,252581.423195677,8752100.5253858670250031013823,0.0003861524964188964,34.6506105423499,57.393776724248816,23.368991650229137,340144199.405701406,20991,30862
2024-11-18,476,48887,1741819357,1741819357,34595,2.77523347363170146,11963169882.413362590385339124512,0.403,171343.525261917,6028653.1184983570305844036614,0.00038840372039445053,35.1845983633342,54.34903561830067,25.179902415720246,340011551.61345136,23460,34734
2024-11-19,489,48877,1741819448,1741819448,29180,2.695988246940524469,11650984042.5517403385299252833736,0.575,7003036.195311214,239950291.9666903584865148390212,0.00037140611826142926,34.2637515035758,64.19692316135321,18.449793554655738,340038189.961068092,17657,22797
2024-11-20,390,48883,1741819528,1741819528,31326,2.651088598067490987,11470642065.8159406858746647649302,0.37,1077557.974718686,36334025.4494020456149139611998,0.0003581015767131483,33.7188590329793,76.38127118673137,21.35275575994578,340184762.912555414,20470,29202
2024-11-21,510,48868,1741819622,1741819622,32556,2.794082950739239647,12179726099.062027598550777300504,0.372,242448.17669234,8679534.247095045900283977696,0.0003632790873108268,35.7995443212144,72.03790139783378,29.60035058370662,340220143.300663785,21989,32433
2024-11-22,532,48841,1741819715,1741819715,31798,3.319679631930829399,14629334228.3992624322321857347468,0.391,394991.211419295,16989146.0022789775463351622885,0.00043472984330647437,43.0114531947003,107.93412984413585,60.87300123665527,340126481.246205156,21405,31564
