time,AdrActCnt,AdrBalCnt,AssetCompletionTime,AssetEODCompletionTime,BlkCnt,CapMVRVCur,CapMrktCurUSD,CapMrktEstUSD,FeeTotNtv,IssTotNtv,IssTotUSD,PriceBTC,PriceUSD,ROI1yr,ROI30d,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,SplyCur,TxCnt,TxTfrCnt,volume_reported_spot_usd_1d
2025-01-20,266,207069,1737426625,1737426625,2534,0.92768551121977651,17901457881.53381968657284885837,179014578.815338099351144021542,8656.7903,0,0,0.00000010561516309814886,0.0108349538296713,219.23322318169295,4.123732648582158,,,,,,1652195123574.1349,178,233,15156756.0120827
2025-01-21,255,207085,1737512606,1737512606,2594,0.947590723011246391,18289926543.12143733322972914378,182899265.431214273701608071148,4961.5381,0,0,0.00000010444661852637254,0.0110700765800322,249.30138147432743,-16.855382828561407,,,,,,1652195123574.1349,160,206,10766047.4470377
2025-01-22,254,207100,1737599006,1737599006,2570,0.919625200654874492,17734379218.7446184812852826744,177343792.18744608820839570704,9011.4459,0,0,0.00000010341759152827874,0.010733828568856,247.93306338744262,-15.34472308084917,,,,,,1652195123574.1349,185,241,7407310.23780916
2025-01-23,303,207124,1737685854,1737685854,2608,0.894647667277697083,17201589435.35041557492087585857,172015894.353504062047016620862,13719.1817,0,0,0.00000009993178462786035,0.0104113546819693,234.63872471951458,-26.15878794375229,,,,,,1652195123574.1349,240,345,9794638.23007984
2025-01-24,279,207141,1737771794,1737771794,2529,0.837009043613527429,16056657687.880945633587654361246,160566576.8788093688704693837636,12067.1575,0,0,0.00000009280689659088628,0.00971837857331654,213.97627813024684,-29.367871389254724,,,,,,1652195123574.1349,211,294,7570253.52598892
2025-01-25,270,207161,1737858218,1737858218,2567,0.835735489601921338,16029604215.839383771153513682838,160296042.1583937503934963143508,9619.1479,0,0,0.00000009251803651607018,0.00970200431360862,205.04637690966933,-23.55409481806615,,,,,,1652195123574.1349,206,296,5301644.93157003
2025-01-26,310,207203,1737945262,1737945262,2556,0.7881502905818311,15103370021.185016178998653605741,151033700.2118500795174218424806,11761.1989,0,0,0.00000008889523062086071,0.00914139607706409,185.50244873395783,-24.042571470129737,,,,,,1652195123574.1349,227,325,5402204.97774248
2025-01-27,431,207188,1738031405,1738031405,2552,0.738325651728692301,14109164199.153936328589403106035,141091641.991539286429065209481,20233.4115,0,0,0.00000008379807322407829,0.00853964764684215,170.91096454556268,-40.681027680806984,,,,,,1652195123574.1349,369,531,14278810.211138
2025-01-28,276,207216,1738117158,1738117158,2583,0.660417535951330177,12612248253.046114689849776940278,126122482.5304610781958169190548,16392.7271,0,0,0.00000007547727196387423,0.00763363120559422,133.7887609174845,-44.053315897511986,,,,,,1652195123574.1349,243,343,6642499.13783318
2025-01-29,237,207259,1738204263,1738204263,2552,0.712749908193826049,13609553494.183101544529244909489,136095534.9418309413099922657374,6693.9344,0,0,0.00000007926627266570557,0.00823725557592861,153.40545209060863,-37.56496728837852,,,,,,1652195123574.1349,167,231,6867507.91293736
2025-01-30,235,207302,1738290575,1738290575,2621,0.759955141327567305,14508058700.857892554005032228721,145080587.0085788465103240843486,5113.9479,0,0,0.00000008363933968580692,0.00878108069310429,180.45300834529147,-33.1525427259699,,,,,,1652195123574.1349,177,237,12641256.1493859
2025-01-31,292,207322,1738376432,1738376432,2544,0.750442812376422051,14324204491.305193083703946983597,143242044.9130518528088219897702,5212.0187,0,0,0.00000008477942403245834,0.00866980194222953,174.18998592849766,-39.474702587802255,,,,,,1652195123574.1349,225,373,6026454.4368181
2025-02-01,210,207341,1738463384,1738463384,2608,0.655659926296061876,12510130609.081125443516906123369,125101306.0908111862887534985454,4468.9633,0,0,0.00000007525894138970131,0.00757182395140981,137.61618616430593,-50.668381803103564,,,,,,1652195123574.1349,128,173,5028873.13169116
2025-02-02,247,207352,1738549804,1738549804,2557,0.589838656638284806,11245515427.449196439679349921629,112455154.2744919031391143044614,7416.5812,0,0,0.00000006986321895247013,0.00680640879941721,117.46485971814472,-54.963514580960094,,,,,,1652195123574.1349,168,215,7333728.98947482
2025-02-03,290,207383,1738635661,1738635661,2583,0.626268378118067399,11934187597.366313872801505616213,119341875.9736630737189329908758,10659.9679,0,0,0.00000007110710833567231,0.00722323134058737,135.81934141364982,-52.97657310299826,,,,,,1652195123574.1349,201,264,12080049.8388702
2025-02-04,172,207404,1738722434,1738722434,2468,0.582126873517185763,11091172679.426124066382398877618,110911726.7942611802468958120988,3577.3616,0,0,0.00000006860622337929586,0.00671299201963082,114.12645970482927,-55.8546389155004,,,,,,1652195123574.1349,111,142,6142223.99564298
2025-02-05,198,207406,1738808338,1738808338,2596,0.56534991731850188,10765576608.974204815176427493289,107655766.0897419895084550808174,3824.1786,0,0,0.00000006748103013757241,0.00651592324379061,109.25201255558116,-57.28292043990858,,,,,,1652195123574.1349,139,171,2952961.54192722
2025-02-06,194,207428,1738894897,1738894897,2608,0.525062637879972966,9984217890.574104725258802142549,99842178.9057409928655729933334,3999.1681,0,0,0.00000006259498916162842,0.00604300166978801,86.07019691903787,-53.51123839880072,,,,,,1652195123574.1349,130,173,3028305.41333887
2025-02-07,199,207408,1738981200,1738981200,2549,0.53410132645192232,10154832775.957463494957648891913,101548327.7595745796331712534958,4318.3818,0,0,0.00000006376846957092255,0.00614626724838037,89.81063790688114,-50.93672454191334,,,,,,1652195123574.1349,121,151,3975005.71240825
2025-02-08,175,207437,1739068056,1739068056,2541,0.575356323880149612,10938145787.021761888018772214347,109381457.8702175592968427052202,4287.3796,0,0,0.00000006853151418435381,0.00662037166854703,99.42644417464645,-42.789478029888464,,,,,,1652195123574.1349,123,154,3331689.26161597
2025-02-09,245,207470,1739155259,1739155259,2555,0.570103913329572213,10836298444.192998703841176099189,108362984.4419299280098596207574,2866.4228,0,0,0.00000006810035115761639,0.00655872801558161,98.95187502304441,-44.829108688348235,,,,,,1652195123574.1349,153,226,4081828.69906284
2025-02-10,239,207525,1739240948,1739240948,2225,0.568036325509731152,10796914919.368531132486638044273,107969149.1936852525108480554718,2504.1319,0,0,0.00000006711040617638528,0.00653489092499677,98.29824955960792,-45.85355012948511,,,,,,1652195123574.1349,152,218,3287141.85631164
2025-02-11,248,207536,1739327444,1739327444,2371,0.568000457042827576,10789906849.924132936120201085301,107899068.4992412705853587319766,3217.844,0,0,0.00000006816516360109894,0.00653064925320849,90.10152673523335,-42.79116967514465,,,,,,1652195123574.1349,139,202,4967413.97229308
2025-02-12,251,207554,1739413735,1739413735,2572,0.604646144123078324,11479092138.881005536394694201753,114790921.3888099928339056800398,9124.9841,0,0,0.00000007107233308388808,0.00694778236244197,101.39845012208606,-39.24320425415796,,,,,,1652195123574.1349,167,217,6339155.75754746
2025-02-13,208,207590,1739499553,1739499553,2420,0.583076737335618683,11053840341.874174190274917278224,110538403.4187416816891813820384,4637.3911,0,0,0.00000006930558239764903,0.00669039642119376,88.36713174552469,-44.97234485481723,,,,,,1652195123574.1349,151,194,4899353.98077527
2025-02-14,164,207612,1739586025,1739586025,2552,0.597009739118550017,11316031172.127543670569860625274,113160311.7212753750638991020684,4500.834,0,0,0.00000007030882208085536,0.00684908883379826,84.23389190598789,-52.103614278394,,,,,,1652195123574.1349,119,153,4783881.35990155
2025-02-15,134,207629,1739673023,1739673023,2436,0.58181585595290218,11026669220.325127680357836394542,110266692.2032512167380197825572,3923.1866,0,0,0.0000000683923872195557,0.00667395095348758,76.20666130390397,-50.57380421258739,,,,,,1652195123574.1349,96,119,2458608.31995478
2025-02-16,172,207642,1739759438,1739759438,2021,0.561769133984881018,10645496786.220989598524188010289,106454967.8622098379960433230174,3920.6952,0,0,0.00000006698994046041793,0.00644324428412061,67.24614185399454,-54.01248510529678,,,,,,1652195123574.1349,113,152,2823921.75147164
2025-02-17,127,207654,1739845320,1739845320,2429,0.559479637257168879,10588854589.458189559764928263417,105888545.8945818379169976783822,5126.8113,0,0,0.00000006690601420279601,0.00640896128936133,63.23303335990695,-47.65434541986317,,,,,,1652195123574.1349,113,129,3463058.40647667
2025-02-18,205,207668,1739931733,1739931733,2588,0.538561307446126152,10166116073.933220774973976558779,101661160.7393321523718710381514,4758.7025,0,0,0.00000006446811187293893,0.00615309652527071,55.19514190742919,-43.762375699556635,,,,,,1652195123574.1349,161,210,3924622.28879937
2025-02-19,271,207669,1740018769,1740018769,2591,0.577996477321767072,10895903915.836175917793696008166,108959039.1583616998246960242356,11034.4135,0,0,0.00000006823535370192916,0.00659480454842734,74.6957763552737,-39.13398569020569,,,,,,1652195123574.1349,234,295,22758656.2892495
2025-02-20,177,207683,1740105030,1740105030,2558,0.602407281387375333,11356059795.902758259833084552489,113560597.9590275207384834795374,2776.728,0,0,0.00000006985629954511123,0.00687331637399861,86.68223445862326,-37.910850712664015,,,,,,1652195123574.1349,115,153,6735255.39469737
2025-02-21,175,207691,1740191441,1740191441,2575,0.558010274853908516,10466401246.996745535031465399678,104664012.4699673983367029570948,7021.8734,0,0,0.00000006595431662986461,0.00633484574410022,64.97636574112718,-40.982421104798945,,,,,,1652195123574.1349,142,170,5975052.1337725
2025-02-22,206,207714,1740277868,1740277868,2393,0.578309925027146574,10821386337.125643255171323800569,108213863.3712563736043917960654,4149.6317,0,0,0.00000006779829518424934,0.00654970238243781,68.90922548585728,-37.090776536690434,,,,,,1652195123574.1349,149,213,5844432.38926032
2025-02-23,153,207734,1740364254,1740364254,2074,0.565157603171387336,10573168032.928704830110222084039,105731680.3292869907058999722674,3036.2199,0,0,0.00000006659754567816175,0.00639946691650811,60.93466282442797,-34.150878480089936,,,,,,1652195123574.1349,87,125,5343503.8936715
2025-02-24,149,207747,1740451046,1740451046,2497,0.485867803602492858,9085109907.742502099903945412863,90851099.0774249715097339822658,4906.9897,0,0,0.00000005985449448368813,0.00549881171909587,-7.8759655283495205,-43.32293058885881,,,,,,1652195123574.1349,114,148,5557995.96673757
2025-02-25,208,207740,1740536929,1740536929,2550,0.503720526525766613,9405815150.438454304540437254481,94058151.5043844918091217167646,6067.8262,0,0,0.00000006413131969928969,0.00569292029508669,-23.709413743847104,-37.72373227137244,,,,,,1652195123574.1349,156,190,7116660.91915626
2025-02-26,225,207746,1740624174,1740624174,2565,0.507340019599122006,9466958332.434357919440132987294,94669583.3243435276250535112004,15860.882,0,0,0.00000006822325397757796,0.00572992753540806,-11.728617103467444,-32.90206139211245,,,,,,1652195123574.1349,166,222,5132007.0424196
2025-02-27,195,207763,1740709167,1740709167,2557,0.49805601154677424,9293157469.429978369702022860487,92931574.6942997330744175883442,3568.839,0,0,0.00000006646624246108593,0.00562473362669563,-10.41238570639765,-26.31640859760676,,,,,,1652195123574.1349,123,173,4294323.53748029
2025-02-28,183,207735,1740795687,1740795687,2570,0.49725257158731836,9275017364.1841998309656244787,92750173.64184194778586817242,4998.2924,0,0,0.00000006663701901122425,0.005613754230263,-7.313975083328197,-31.849216301266146,,,,,,1652195123574.1349,83,113,4925612.68412003
2025-03-01,116,207744,1740882710,1740882710,2551,0.490104612246026849,9139623703.890758539890597023239,91396237.0389075356126475789874,2235.5692,0,0,0.00000006443994615520324,0.00553180648791611,-10.290060375341165,-37.00312431634762,,,,,,1652195123574.1349,74,88,2980891.2520757
2025-03-02,193,207745,1740969080,1740969080,2637,0.572390151571718456,10676426183.31191015649424318332,106764261.833119043407262216712,3157.4025,0,0,0.00000006850525635389798,0.0064619644683468,5.7211682983428505,-25.465835189713243,,,,,,1652195123574.1349,94,135,13466847.1095529
2025-03-03,175,207742,1741055779,1741055779,2298,0.487283337561167666,9085439753.47225859288368072141,90854397.534722536437734567206,2665.2635,0,0,0.00000006370795431259232,0.0054990113600009,-9.799486708092047,-27.37534053499712,,,,,,1652195123574.1349,100,147,6569844.77765585
2025-03-04,252,207722,1741141270,1741141270,2013,0.467461185002952974,8711671642.1473619530956721912,87116716.42147357207588094992,12864.3834,0,0,0.00000006038208139843844,0.005272786196888,-20.071045398933567,-22.53203778563117,,,,,,1652195123574.1349,197,178,4874395.15217493
2025-03-05,179,207733,1741228290,1741228290,2065,0.484171345958540619,9022557006.135549216339040533567,90225570.0613554430148292598722,4209.3826,0,0,0.00000006026249004231512,0.00546095123838483,-2.1410050738558706,-24.397392511856577,,,,,,1652195123574.1349,109,139,3702152.93309982
2025-03-06,165,207728,1741314821,1741314821,2062,0.471058039528889973,8775983417.996798096727609087799,87759834.1799679331618748794834,3796.629,0,0,0.00000005887374658216144,0.00531171124571051,-9.146383728117382,-20.874161176157223,,,,,,1652195123574.1349,93,130,2653904.90776608
2025-03-07,133,207741,1741401402,1741401402,1951,0.46829323129280936,8724311908.219120085109625035268,87243119.0821911533271651760888,3558.574,0,0,0.00000006100771385905388,0.00528043678602932,-11.545434543679107,-18.961034553908448,,,,,,1652195123574.1349,86,117,5245781.68263118
2025-03-08,145,207750,1741487774,1741487774,1954,0.466835316688348772,8692499695.138257653726467375959,86924996.9513825291866242197394,6976.4781,0,0,0.00000006105494008692199,0.00526118227266891,-10.025538386674743,-12.937600216591148,,,,,,1652195123574.1349,88,118,4204622.22114017
2025-03-09,187,207739,1741573595,1741573595,1992,0.410753160090534714,7639592597.735033630017240673722,76395925.9773502946850311933452,5505.7867,0,0,0.000000057334543348322686,0.00462390457926578,-26.34712404243251,-24.768898057853797,,,,,,1652195123574.1349,106,147,7384945.50076336
2025-03-10,174,207751,1741660469,1741660469,1882,0.392324907581107948,7292659986.414058314196384068034,72926599.8641405434166681166844,4293.5961,0,0,0.000000055868212219615926,0.00441392174711066,-28.422076737712274,-33.32818808223524,,,,,,1652195123574.1349,111,142,6840868.54040404
2025-03-11,245,207669,1741746771,1741746771,2008,0.414781071060242043,7707895959.620773607289931672545,77078959.596207694085689303347,4216.8011,0,0,0.000000056379524641498874,0.00466524555704205,-28.32765439054606,-28.86965969683759,,,,,,1652195123574.1349,103,149,5354366.36833872
2025-03-12,104,207681,1741832876,1741832876,2051,0.42240109592741983,7846211594.869783700660975720311,78462115.9486977942659531929426,2231.5907,0,0,0.000000056785278753358136,0.00474896184047339,-37.6974890827586,-27.32913379918828,,,,,,1652195123574.1349,73,85,4628598.1231026
2025-03-13,167,207712,1741919293,1741919293,2062,0.412269001556765393,7657316762.762162448490663473537,76573167.6276215827732166039742,8144.0106,0,0,0.0000000571398805253289,0.00463463222564013,-34.292832789951376,-29.032596209892173,,,,,,1652195123574.1349,133,157,7557222.86745316
2025-03-14,114,207700,1742005698,1742005698,2072,0.430055572125444496,7986994596.185681385353215023047,79869945.9618567703459885556402,3174.5329,0,0,0.00000005747724392431199,0.00483417151051003,-30.35114756605811,-30.421373924399372,,,,,,1652195123574.1349,59,78,4809940.84020946
2025-03-15,113,207719,1742092149,1742092149,2004,0.459243608851373938,8526461511.640236786210657700866,85264615.1164023214159256690556,4245.0391,0,0,0.00000006117973604008781,0.00516068676755034,-21.683962445626058,-22.864260311954357,,,,,,1652195123574.1349,70,85,8248646.00177412
2025-03-16,167,207736,1742178532,1742178532,2240,0.429314655313709974,7968814485.55210476970540766141,79688144.855521004288542971206,2919.1458,0,0,0.000000058468237991378244,0.0048231679006009,-17.186298380088584,-29.579422640863264,,,,,,1652195123574.1349,88,145,7316242.21829354
2025-03-17,141,207734,1742264462,1742264462,2585,0.450968386496854512,8368405811.311496982452311695716,83684058.1131149242393187865656,3203.8316,0,0,0.00000006028787901300012,0.00506502270337684,-17.542409936128116,-24.107582769543264,,,,,,1652195123574.1349,76,99,3592488.35098422
2025-03-18,97,207746,1742350852,1742350852,2312,0.443439073417632347,8219711071.885070905825197654841,82197110.7188506642830322755406,2662.8321,0,0,0.0000000601714547635473,0.00497502441122309,-12.873126394204421,-22.786965822729254,,,,,,1652195123574.1349,61,76,3804137.14719449
2025-03-19,105,207736,1742437834,1742437834,2213,0.46658692252321363,8647958746.173815188354575971857,86479587.4617381047755331496862,1977.876,0,0,0.00000006032002032611444,0.00523422362333693,3.9659372892134486,-18.329610883661083,,,,,,1652195123574.1349,50,65,5656455.36595656
2025-03-20,129,207747,1742524152,1742524152,1986,0.447156710304773511,8285696698.575167470931859711896,82856966.9857516295746554915536,3958.8721,0,0,0.00000005961324551453053,0.00501496256728504,-12.513140231796669,-18.496930014202846,,,,,,1652195123574.1349,71,101,3889524.61372519
2025-03-21,84,207750,1742610561,1742610561,2075,0.441602583838819892,8181667105.336989309570824374639,81816671.0533698485277253842274,2299.5043,0,0,0.00000005890368687857011,0.00495199809550211,-14.084476994775885,-24.910616241340914,,,,,,1652195123574.1349,51,65,3652034.83445639
2025-03-22,120,207741,1742696343,1742696343,2028,0.453882166328916158,8409170777.47870080144079843079,84091707.774786962207144715314,1366.7049,0,0,0.000000060720852073429,0.0050896959187771,-9.892342608686802,-25.949925162311033,,,,,,1652195123574.1349,56,80,3614801.01665058
2025-03-23,121,207747,1742783348,1742783348,2592,0.455156542447660954,8429815560.808675045697292170097,84298155.6080867045372513556702,2523.5442,0,0,0.00000005949322346987164,0.00510219128511453,-11.660110552017409,-19.458318462350693,,,,,,1652195123574.1349,64,85,5374763.22855669
2025-03-24,104,207758,1742869745,1742869745,2236,0.478128113993559197,8856636582.797708314754008100334,88566365.8279770349027970068644,4819.0322,0,0,0.00000006138764461756606,0.00536052700823766,-10.767054613510322,-18.15617420096479,,,,,,1652195123574.1349,69,84,4958221.47848039
2025-03-25,111,207771,1742956864,1742956864,2488,0.487466750463172915,9029927949.105486875000986866852,90299279.4910548195612969967032,2746.8054,0,0,0.00000006251698501511926,0.00546541254132948,-12.565618142378588,-14.59581536032536,,,,,,1652195123574.1349,68,86,3491101.10382288
2025-03-26,112,207781,1743042061,1743042061,1964,0.468105998213350383,8659699328.789569624751301866268,86596993.2878956490755459506888,1186.3921,0,0,0.00000006035847881201225,0.00524132967421932,-19.825907744475334,-4.682503384911046,,,,,,1652195123574.1349,57,76,3472033.35750385
2025-03-27,110,207807,1743129096,1743129096,2615,0.463117509948617958,8567531746.166778897825099571973,85675317.4616677423083482612918,2332.2433,0,0,0.00000005945953471893144,0.00518554474826977,-18.0973858236022,-8.912395054166021,,,,,,1652195123574.1349,72,93,3213219.65895821
2025-03-28,163,207810,1743216188,1743216188,2473,0.42651595391686911,7890100175.766954554170351947408,78901001.7576695025619727548128,3248.2941,0,0,0.00000005664307727818449,0.00477552564051792,-24.65262397386987,-16.656439178199342,,,,,,1652195123574.1349,89,126,4461680.2120391
2025-03-29,93,207810,1743301912,1743301912,2085,0.40473759516108872,7486537632.024482734391221306733,74865376.3202447865625070831078,4504.1195,0,0,0.00000005492632933646221,0.00453126723666217,-33.29609053769491,-19.440323090923687,,,,,,1652195123574.1349,59,69,2397734.44356482
2025-03-30,120,207828,1743388327,1743388327,2062,0.407065154262537061,7529049000.42375244051055248176,75290490.004237483392128282016,2269.6867,0,0,0.000000055426822090916473,0.0045569974714224,-31.690768925303487,-18.824421510007777,,,,,,1652195123574.1349,58,91,1975872.82616433
2025-03-31,94,207830,1743475039,1743475039,2474,0.406347201618557072,7514860368.765623494803359975663,75148603.6876561940123460687458,2782.9644,0,0,0.00000005515801318297108,0.00454840972566787,-33.25974123638442,-17.777135993394005,,,,,,1652195123574.1349,57,64,2464734.00540917
2025-04-01,109,207856,1743560927,1743560927,2468,0.408985438502292642,7558660038.431076895667607850262,75586600.3843107277823986731092,1887.0925,0,0,0.00000005367940998857579,0.00457491971171038,-55.71449214532436,-29.202338791553167,,,,,,1652195123574.1349,81,98,3673379.8448531
2025-04-02,140,207841,1743647314,1743647314,2609,0.376240931932647669,6951840852.655584656564966000495,69518408.526555808696897488317,2482.0718,0,0,0.000000050967318208554624,0.00420763913018755,-66.35442004778724,-23.48371634957194,,,,,,1652195123574.1349,78,93,4405430.83215434
2025-04-03,154,207865,1743733072,1743733072,2518,0.373666542994893562,6902804473.972799135528768327328,69028044.7397279537536513030848,4878.7832,0,0,0.000000050378320097246905,0.00417795959779872,-61.640292731328785,-20.76372070112471,,,,,,1652195123574.1349,98,126,3190087.77706755
2025-04-04,87,207873,1743819483,1743819483,2537,0.37773684594202104,6977340179.808085721105275350133,69773401.7980808192033981355478,3072.0999,0,0,0.00000005041019498557662,0.00422307273532817,-51.810844873585964,-22.667818279636997,,,,,,1652195123574.1349,56,66,3200777.05415481
2025-04-05,111,207871,1743907225,1743907225,2573,0.37665166565639474,6955853845.384276980949380697629,69558538.4538427319188816660614,1215.0454,0,0,0.00000005053971506411481,0.00421006801565721,-51.3355893334465,-20.739893023042924,,,,,,1652195123574.1349,67,82,2570663.88656261
2025-04-06,150,207884,1743992976,1743992976,2554,0.330282097862184919,6098605998.529466399516898793002,60986059.9852946307742417477932,4853.5892,0,0,0.00000004735416679232799,0.00369121413779298,-56.69611942333937,-30.096424076906196,,,,,,1652195123574.1349,90,128,3552013.06232453
2025-04-07,250,207903,1744079125,1744079125,2454,0.33888842146680013,6253960882.209164322907481814442,62539608.8220916091618831548972,4313.2534,0,0,0.00000004766000402824396,0.00378524351813858,-57.050179424225334,-28.053366677631008,,,,,,1652195123574.1349,150,221,5610661.54417195
2025-04-08,179,207915,1744165354,1744165354,2558,0.317486320777166952,5855794739.896089773493379007008,58557947.3989608658366719521728,2586.4841,0,0,0.00000004642023518251397,0.00354425131532192,-61.18776961312206,-23.349384604197343,,,,,,1652195123574.1349,136,201,2964019.5008626
2025-04-09,185,207916,1744252318,1744252318,2531,0.368845140294725032,6802180578.108365175270213005953,68021805.7810836146991941457598,2573.9594,0,0,0.00000004977062870724957,0.00411705644269997,-58.47644451541331,-6.725658528156229,,,,,,1652195123574.1349,111,153,4403553.37673919
2025-04-10,119,207940,1744338981,1744338981,2464,0.361663872904594121,6668556093.505254077784858926464,66685560.9350525044522330580224,3052.8447,0,0,0.00000005073193157960552,0.00403617950347136,-53.54110213831491,-13.484093085328235,,,,,,1652195123574.1349,78,103,4711899.54335289
2025-04-11,151,207953,1744424803,1744424803,2506,0.373970531140277716,6895510573.163775880537568456696,68955105.7316377212434713592336,3903.4576,0,0,0.00000005006657816624383,0.00417354492503704,-51.6005047568612,-12.1166885472171,,,,,,1652195123574.1349,91,121,2837293.81537225
2025-04-12,114,207960,1744511202,1744511202,2571,0.394677707127064609,7275610264.780637728284572949298,72756102.6478063376504249283868,1289.6438,0,0,0.00000005164349793667721,0.00440360231123402,-39.039212165550204,-4.984859707486303,,,,,,1652195123574.1349,70,91,2556467.47001252
2025-04-13,96,207974,1744597701,1744597701,2555,0.370191599108965055,6823050022.717203714055927493367,68230500.2271719999733691965522,2392.9133,0,0,0.00000004941653050893887,0.00412968778648683,-31.846879977974105,-14.572998134045802,,,,,,1652195123574.1349,54,71,3158819.05744842
2025-04-14,143,207976,1744683986,1744683986,2511,0.371766574073668183,6851577288.041906017478173242134,68515772.8804190228521951247444,4717.4447,0,0,0.000000049024725182431354,0.00414695406751966,-35.20056510164627,-19.643368134739102,,,,,,1652195123574.1349,78,103,3158813.57812506
2025-04-15,153,208012,1744770469,1744770469,2572,0.367283585532369838,6766232557.556825151980564721487,67662325.5755682146621172609442,5873.1399,0,0,0.00000004894505711522129,0.00409529870958563,-28.952815639543925,-15.09110207265619,,,,,,1652195123574.1349,119,139,3409057.88643611
2025-04-16,118,208047,1744856869,1744856869,2392,0.367774675938185722,6774752481.841534337351710957464,67747524.8184153064694181526224,2415.086,0,0,0.00000004872704226738028,0.00410045543966136,-29.26632507044653,-19.043690822400567,,,,,,1652195123574.1349,87,101,3471505.43926081
2025-04-17,86,208047,1744942882,1744942882,2572,0.384739648132451028,7087309574.987012996522894777166,70873095.7498700913585382096356,1813.1047,0,0,0.00000005050156367674957,0.00428963230423734,-23.45553309357287,-13.776658169547536,,,,,,1652195123574.1349,49,59,3955544.39818349
2025-04-18,130,208045,1745029989,1745029989,2543,0.395799789942894439,7290622077.518278647376273594706,72906220.7751827467595681099996,6045.8642,0,0,0.00000005226150492556209,0.00441268829177194,-21.468790473648543,-15.695457257541552,,,,,,1652195123574.1349,78,101,3283425.27622814
2025-04-19,122,208050,1745116936,1745116936,2132,0.406475255589664119,7485663549.125559649059860408066,74856635.4912555557139548645756,1723.3854,0,0,0.000000053224705040362924,0.00453073819327834,-19.245285047224165,-9.655592988181471,,,,,,1652195123574.1349,65,91,2481609.73654027
2025-04-20,164,208055,1745202057,1745202057,1932,0.403099865178559758,7421577930.227142834977077943261,74215779.3022713879222205349126,3008.0953,0,0,0.0000000527832885944459,0.00449195002716889,-26.49685810628958,-9.290150348625543,,,,,,1652195123574.1349,100,139,5046569.76284559
2025-04-21,119,208074,1745289136,1745289136,2531,0.412223074869103634,7586714268.344910029605885619827,75867142.6834490589689616865882,2178.5087,0,0,0.000000052562521132136917,0.00459189968551223,-22.696082038461167,-9.78047099883475,,,,,,1652195123574.1349,78,97,4143622.33668529
2025-04-22,112,208080,1745375451,1745375451,2464,0.445534117754160892,8199270024.036126957238736085029,81992700.2403612249085161489014,2032.0041,0,0,0.000000053078987562175755,0.00496265235688321,-20.234899992653702,-2.73488233650549,,,,,,1652195123574.1349,66,87,6065910.70202126
2025-04-23,120,208091,1745461533,1745461533,2512,0.456542985969366524,8402595275.554080526266809422081,84025952.7555407594912235469246,2172.5367,0,0,0.00000005427905297410943,0.00508571606081069,-17.79297914172322,-5.126565858257231,,,,,,1652195123574.1349,75,96,5083367.11348491
2025-04-24,144,208099,1745548008,1745548008,2597,0.462995111034457116,8521626994.254082500874994368534,85216269.9425407785889040949844,3071.7087,0,0,0.00000005495756150228373,0.00515776064985566,-10.660542385622538,-5.6290698853445145,,,,,,1652195123574.1349,94,123,4333606.53599532
2025-04-25,136,208082,1745634751,1745634751,2518,0.476315362432746607,8759408219.800439210248261107128,87594082.1980043443873714517648,5478.8277,0,0,0.00000005594175354175456,0.00530167901770072,-7.94270450761765,1.1514128519379723,,,,,,1652195123574.1349,79,99,4616311.99683074
2025-04-26,115,208092,1745720578,1745720578,2454,0.486112048096570411,8940194152.220743120021909876772,89401941.5222073825003130029752,3408.718,0,0,0.00000005714270673530227,0.00541110067731028,-0.4980670422525861,4.349705575595889,,,,,,1652195123574.1349,58,76,2952100.54598079
2025-04-27,167,208100,1745806982,1745806982,2505,0.456324256945634818,8391315595.745256853955818512762,83913155.9574525228295574206092,2268.0016,0,0,0.00000005413850594329354,0.00507888897383538,-6.59555030636472,6.352459522854933,,,,,,1652195123574.1349,86,141,2885693.55721172
2025-04-28,127,208104,1745893446,1745893446,2154,0.476178292442206032,8754420795.668657069400583871956,87544207.9566865230060626673496,3053.8692,0,0,0.00000005573663740451044,0.00529866035237444,0.9494845810985182,16.935507786946328,,,,,,1652195123574.1349,72,90,5439912.83086057
2025-04-29,232,208123,1745979854,1745979854,2575,0.499366565670154224,9186295845.123258912069373567054,91862958.4512325390801982600164,7777.2543,0,0,0.000000059084880275451406,0.00556005505285046,7.439143583146032,22.011370155862068,,,,,,1652195123574.1349,130,202,21555929.737494
2025-04-30,157,208124,1746067006,1746067006,2568,0.476515982856539015,8763791702.863565278754141520813,87637917.0286356050485521152358,3197.2857,0,0,0.00000005628730966065049,0.00530433214444137,10.626323431862907,16.61948822481033,,,,,,1652195123574.1349,103,133,5991428.04789793
2025-05-01,138,208126,1746152601,1746152601,2461,0.483411543394138213,8889029903.636674141033408688503,88890299.0363666929891349250898,3643.8736,0,0,0.000000055803713467704514,0.00538013324019947,11.47855741968642,17.600604583901056,,,,,,1652195123574.1349,89,118,2694554.12894216
2025-05-02,130,208119,1746239005,1746239005,2582,0.483371743330821029,8888236615.350467335568606588772,88882366.1535046249388081821752,3249.5522,0,0,0.00000005555076749897251,0.00537965309819028,8.528841966685318,27.854431707181348,,,,,,1652195123574.1349,75,92,1997151.48780111
